tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,RA,CD16,CSA_12_0
72731787,200,1,1,0,0,0,0,200,1120
72731788,200,1,1,0,0,0,0,200,1120
72731789,200,1,1,0,0,0,0,200,1120
72731790,0,1,1,0,0,0,0,400,1120
72731791,0,1,1,0,0,0,0,400,1120
72731792,0,1,1,0,0,0,0,400,1120
72731793,0,1,1,0,0,0,0,1000,1120
72731794,0,1,1,0,0,0,0,1000,1120
72731795,0,1,1,0,0,0,0,1000,1120
72731796,0,1,1,0,0,0,0,2000,1120
72731797,0,1,1,0,0,0,0,2000,1120
72731798,0,1,1,0,0,0,0,2000,1120
72731799,0,1,1,0,0,0,0,4000,1120
72731800,0,1,1,0,0,0,0,4000,1120
72731801,0,1,1,0,0,0,0,4000,1121
72731802,1,1,1,0,0,0,0,10001,1121
72731803,1,1,1,0,0,0,0,10001,1122
72731804,1,1,1,0,0,0,0,10001,1133
72731805,0,1,1,0,0,0,0,0,1133
72731806,0,1,1,0,0,0,0,0,1133
72731807,0,1,1,0,0,0,0,0,1134
72731808,0,1,1,0,0,0,0,0,1134
72731809,0,1,1,0,0,0,0,0,1135
72731810,0,1,1,0,0,0,0,0,1140
72731811,0,1,1,0,0,0,0,0,1140
72731812,0,1,1,0,0,0,0,0,1140
72731813,0,1,1,0,0,0,0,0,1141
72731814,1,1,1,0,0,0,0,1,1141
72731815,1,1,1,0,0,0,0,1,1142
72731816,1,1,1,0,0,0,0,1,1142
72731817,1,1,1,0,0,0,0,1,1142
72731818,1,1,1,0,0,0,0,1,1143
72731819,1,1,1,0,0,0,0,1,666
72731820,0,1,1,0,0,0,0,140000,666
72731821,0,1,1,0,0,0,0,140000,666
72731822,0,1,1,0,0,0,0,140000,0
72731823,0,1,1,3,0,0,0,0,0
72731824,0,1,1,3,0,0,0,0,0
72731825,0,1,1,3,0,0,0,0,2001
72731826,0,1,1,3,0,0,0,0,17040
72731827,0,1,1,3,0,0,0,0,17040
72731828,0,1,1,3,3040,0,0,0,0
72731829,0,1,1,3,3040,0,0,0,6000
72731830,0,1,1,3,0,0,0,0,6000
72731831,0,1,1,3,0,0,0,0,6000
72731832,0,1,1,3,0,0,0,0,6000
72731833,0,1,1,3,0,44035,0,44035,6440
72731834,0,1,1,3,0,44035,0,44035,6440
72731835,0,1,1,3,0,44035,0,44035,6440
72731836,0,1,1,3,0,44035,0,44035,6440
72731837,0,1,1,3,0,0,0,44035,6440
72731838,0,1,1,3,0,0,0,44035,6440
72731839,0,1,1,3,0,0,0,44035,6440
72731840,1,1,1,0,0,0,0,44035,170
72731841,1,1,1,0,0,0,0,0,170
72731842,1,1,1,0,0,0,0,0,0
72731843,1,1,1,0,0,0,0,0,0
72731844,1,1,1,0,0,0,0,0,0
72731845,1,1,1,0,3075,0,0,0,0
72731846,1,1,1,0,3075,0,0,0,0
72731847,1,1,1,0,0,0,0,0,0
72731848,1,1,1,0,0,0,0,0,0
72731849,1,1,1,0,0,0,0,0,0
72731850,1,1,1,0,0,12,0,12,0
72731851,1,1,1,0,0,12,0,12,0
72731852,1,1,1,0,0,12,0,12,0
72731853,1,1,1,0,0,12,0,12,0
72731854,1,1,1,0,0,0,0,12,0
72731855,1,1,1,0,0,0,0,12,0
72731856,1,1,1,0,0,0,0,12,0
72731857,12,1,1,3,0,0,0,12,0
72731858,12,1,1,3,0,0,0,0,0
72731859,12,1,1,3,0,0,0,0,2001
72731860,12,1,1,3,0,0,0,0,17041
72731861,12,1,1,3,0,0,0,0,17041
72731862,12,1,1,3,3041,0,0,0,0
72731863,12,1,1,3,3041,0,0,0,6000
72731864,12,1,1,3,0,0,0,0,6000
72731865,12,1,1,3,0,0,0,0,6000
72731866,12,1,1,3,0,0,0,0,6000
72731867,12,1,1,3,0,50033,0,50033,6500
72731868,12,1,1,3,0,50033,0,50033,6500
72731869,12,1,1,3,0,50033,0,50033,6500
72731870,12,1,1,3,0,50033,0,50033,6500
72731871,12,1,1,3,0,0,0,50033,6500
72731872,12,1,1,3,0,0,0,50033,6500
72731873,12,1,1,3,0,0,0,50033,6500
72731874,1,1,1,0,0,0,12,50033,172
72731875,1,1,1,0,0,0,12,0,172
72731876,1,1,1,0,0,0,12,0,0
72731877,1,1,1,0,0,0,12,0,0
72731878,1,1,1,0,0,0,12,0,0
72731879,1,1,1,0,3074,0,12,0,0
72731880,1,1,1,0,3074,0,12,0,0
72731881,1,1,1,0,0,0,12,0,0
72731882,1,1,1,0,0,0,12,0,0
72731883,1,1,1,0,0,0,12,0,0
72731884,1,1,1,0,0,300,12,300,0
72731885,1,1,1,0,0,300,12,300,0
72731886,1,1,1,0,0,300,12,300,0
72731887,1,1,1,0,0,300,12,300,0
72731888,1,1,1,0,0,0,12,300,0
72731889,1,1,1,0,0,0,12,300,0
72731890,1,1,1,0,0,0,12,300,0
72731891,300,1,1,3,0,0,12,300,0
72731892,300,1,1,3,0,0,12,0,0
72731893,300,1,1,3,0,0,12,0,2001
72731894,300,1,1,3,0,0,12,0,17042
72731895,300,1,1,3,0,0,12,0,17042
72731896,300,1,1,3,3042,0,12,0,0
72731897,300,1,1,3,3042,0,12,0,6000
72731898,300,1,1,3,0,0,12,0,6000
72731899,300,1,1,3,0,0,12,0,6000
72731900,300,1,1,3,0,0,12,0,6000
72731901,300,1,1,3,0,173005,12,173005,7730
72731902,300,1,1,3,0,173005,12,173005,7730
72731903,300,1,1,3,0,173005,12,173005,7730
72731904,300,1,1,3,0,173005,12,173005,7730
72731905,300,1,1,3,0,0,12,173005,7730
72731906,300,1,1,3,0,0,12,173005,7730
72731907,300,1,1,3,0,0,12,173005,7730
72731908,5,1,1,3,0,0,12,173005,0
72731909,5,1,1,3,0,0,12,0,0
72731910,5,1,1,3,0,0,12,0,2001
72731911,5,1,1,3,0,0,12,0,17043
72731912,5,1,1,3,0,0,12,0,17043
72731913,5,1,1,3,3043,0,12,0,0
72731914,5,1,1,3,3043,0,12,0,6000
72731915,5,1,1,3,0,0,12,0,6000
72731916,5,1,1,3,0,0,12,0,6000
72731917,5,1,1,3,0,0,12,0,6000
72731918,5,1,1,3,0,150415,12,150415,7504
72731919,5,1,1,3,0,150415,12,150415,7504
72731920,5,1,1,3,0,150415,12,150415,7504
72731921,5,1,1,3,0,150415,12,150415,7504
72731922,5,1,1,3,0,0,12,150415,7504
72731923,5,1,1,3,0,0,12,150415,7504
72731924,5,1,1,3,0,0,12,150415,7504
72731925,1,1,1,0,0,0,12,150415,657
72731926,1,1,1,0,0,0,12,1,657
72731927,1,1,1,0,0,0,12,1,326
72731928,1,1,1,0,0,0,12,1,326
72731929,1,1,1,0,0,0,12,1,326
72731930,1,1,1,0,0,0,12,1,327
72731931,1,1,1,0,0,0,12,1,327
72731932,1,1,1,0,0,0,12,1,330
72731933,1,1,1,0,0,0,12,1,660
72731934,1,1,1,0,0,0,12,1,660
72731935,1,1,1,0,0,0,12,1,660
72731936,1,1,1,0,0,0,12,1,3655
72731937,244,1,1,0,0,0,12,110244,3655
72731938,244,1,1,0,0,0,12,110244,3655
72731939,244,1,1,0,0,0,12,110244,474
72731940,244,1,1,0,0,0,12,110244,474
72731941,244,1,1,0,0,0,12,110244,474
72731942,244,1,1,0,0,0,12,110244,475
72731943,305,1,1,3,0,0,12,305,475
72731944,305,1,1,3,0,0,12,305,476
72731945,305,1,1,3,0,0,12,305,501
72731946,244,1,1,0,0,0,12,110244,501
72731947,244,1,1,0,0,0,12,110244,501
72731948,244,1,1,0,0,0,12,110244,502
72731949,7,1,1,0,0,0,12,7,502
72731950,7,1,1,0,0,0,12,7,503
72731951,7,1,1,0,0,0,12,7,503
72731952,300,1,1,0,0,0,12,300,503
72731953,300,1,1,0,0,0,12,300,504
72731954,300,1,1,0,0,0,12,300,511
72731955,3,1,1,0,0,0,12,3,511
72731956,3,1,1,0,0,0,12,3,511
72731957,3,1,1,0,0,0,12,3,3725
72731958,141,1,1,0,0,0,12,30141,3725
72731959,141,1,1,0,0,0,12,30141,3725
72731960,141,1,1,0,0,0,12,30141,476
72731961,12,0,1,0,0,0,12,12,476
# MARK wr tick=72731961
72731962,12,0,1,0,0,0,12,12,476
72764507,377,1,1,0,0,0,177777,177777,1151
72764508,54,1,1,0,0,0,177777,2454,1151
72764509,54,1,1,0,0,0,177777,2454,1151
72764510,54,1,1,0,0,0,177777,2454,1151
72764511,147,1,1,0,0,0,177777,1147,1151
72764512,147,1,1,0,0,0,177777,1147,1151
72764513,147,1,1,0,0,0,177777,1147,1151
72764514,7,1,1,0,0,0,177777,2407,1151
72764515,7,1,1,0,0,0,177777,2407,1151
72764516,7,1,1,0,0,0,177777,2407,1151
72764517,23,1,1,0,0,0,177777,13023,1151
72764518,23,1,1,0,0,0,177777,13023,1151
72764519,22,1,1,0,0,0,177777,13022,1152
72764520,0,1,1,0,0,0,177777,116400,1152
72764521,0,1,1,0,0,0,177777,116400,1153
72764522,0,1,1,0,0,0,177777,116400,1153
72764523,0,1,1,0,0,0,177777,170000,1153
72764524,0,1,1,0,0,0,177777,170000,1154
72764525,0,1,1,0,0,0,177777,170000,1154
72764526,0,1,1,0,0,0,177777,110000,1154
72764527,0,1,1,0,0,0,177777,110000,1155
72764528,0,1,1,0,0,0,177777,110000,1155
72764529,7,1,1,0,0,0,177777,7,1155
72764530,7,1,1,0,0,0,177777,7,1156
72764531,7,1,1,0,0,0,177777,7,1156
72764532,1,1,1,0,0,0,177777,20001,1156
72764533,1,1,1,0,0,0,177777,20001,1157
72764534,1,1,1,0,0,0,177777,20001,1156
72764535,104,1,1,0,0,0,177777,7504,1156
72764536,104,1,1,0,0,0,177777,7504,1156
72764537,104,1,1,0,0,0,177777,7504,1156
72764538,104,1,1,0,0,0,177777,7504,1156
72764539,104,1,1,0,0,0,177777,7504,1156
72764540,104,1,1,0,0,0,177777,7504,1156
72764541,302,1,1,0,0,0,177777,302,1156
72764542,302,1,1,0,0,0,177777,302,1156
72764543,302,1,1,0,0,0,177777,302,1156
72764544,0,1,1,0,0,0,177777,0,1156
72764545,0,1,1,0,0,0,177777,0,1156
72764546,0,1,1,0,0,0,177777,0,1156
72764547,26,1,1,0,0,0,0,3026,1156
72764548,26,1,1,0,0,0,0,3026,1156
72764549,26,1,1,0,0,0,0,3026,1156
72764550,272,1,1,0,0,0,0,7672,1156
72764551,272,1,1,0,0,0,0,7672,1156
72764552,272,1,1,0,0,0,0,7672,1156
72764553,40,1,1,0,0,0,0,3040,1156
72764554,40,1,1,0,0,0,0,3040,1156
72764555,40,1,1,0,0,0,0,3040,1156
72764556,272,1,1,0,0,0,0,55672,1156
72764557,272,1,1,0,0,0,0,55672,1156
72764558,272,1,1,0,0,0,0,55672,1157
72764559,244,1,1,0,0,0,0,110244,1157
72764560,244,1,1,0,0,0,0,110244,1160
72764561,244,1,1,0,0,0,0,110244,1160
72764562,0,1,1,3,0,0,0,0,1160
72764563,0,1,1,3,0,0,0,0,1161
72764564,0,1,1,3,0,0,0,0,1076
72764565,244,1,1,0,0,0,0,110244,1076
72764566,244,1,1,0,0,0,0,110244,1076
72764567,244,1,1,0,0,0,0,110244,0
72764568,0,1,1,3,0,0,0,0,0
72764569,0,1,1,3,0,0,0,0,0
72764570,0,1,1,3,0,0,0,0,2001
72764571,0,1,1,3,0,0,0,0,17040
72764572,0,1,1,3,0,0,0,0,17040
72764573,0,1,1,3,3040,0,0,0,0
72764574,0,1,1,3,3040,0,0,0,6000
72764575,0,1,1,3,0,0,0,0,6000
72764576,0,1,1,3,0,0,0,0,6000
72764577,0,1,1,3,0,0,0,0,6000
72764578,0,1,1,3,0,44035,0,44035,6440
72764579,0,1,1,3,0,44035,0,44035,6440
72764580,0,1,1,3,0,44035,0,44035,6440
72764581,0,1,1,3,0,44035,0,44035,6440
72764582,0,1,1,3,0,0,0,44035,6440
72764583,0,1,1,3,0,0,0,44035,6440
72764584,0,1,1,3,0,0,0,44035,6440
72764585,0,1,1,0,0,0,0,44035,170
72764586,0,1,1,0,0,0,0,0,170
72764587,0,1,1,0,0,0,0,0,0
72764588,0,1,1,0,0,0,0,0,0
72764589,0,1,1,0,0,0,0,0,0
72764590,0,1,1,0,3075,0,0,0,0
72764591,0,1,1,0,3075,0,0,0,0
72764592,0,1,1,0,0,0,0,0,0
72764593,0,1,1,0,0,0,0,0,0
72764594,0,1,1,0,0,0,0,0,0
72764595,0,1,1,0,0,40,0,40,0
72764596,0,1,1,0,0,40,0,40,0
72764597,0,1,1,0,0,40,0,40,0
72764598,0,1,1,0,0,40,0,40,0
72764599,0,1,1,0,0,0,0,40,0
72764600,0,1,1,0,0,0,0,40,0
72764601,0,1,1,0,0,0,0,40,0
72764602,40,1,1,3,0,0,0,40,0
72764603,40,1,1,3,0,0,0,0,0
72764604,40,1,1,3,0,0,0,0,2001
72764605,40,1,1,3,0,0,0,0,17041
72764606,40,1,1,3,0,0,0,0,17041
72764607,40,1,1,3,3041,0,0,0,0
72764608,40,1,1,3,3041,0,0,0,6000
72764609,40,1,1,3,0,0,0,0,6000
72764610,40,1,1,3,0,0,0,0,6000
72764611,40,1,1,3,0,0,0,0,6000
72764612,40,1,1,3,0,50033,0,50033,6500
72764613,40,1,1,3,0,50033,0,50033,6500
72764614,40,1,1,3,0,50033,0,50033,6500
72764615,40,1,1,3,0,50033,0,50033,6500
72764616,40,1,1,3,0,0,0,50033,6500
72764617,40,1,1,3,0,0,0,50033,6500
72764618,40,1,1,3,0,0,0,50033,6500
72764619,0,1,1,0,0,0,40,50033,172
72764620,0,1,1,0,0,0,40,0,172
72764621,0,1,1,0,0,0,40,0,0
72764622,0,1,1,0,0,0,40,0,0
72764623,0,1,1,0,0,0,40,0,0
72764624,0,1,1,0,3074,0,40,0,0
72764625,0,1,1,0,3074,0,40,0,0
72764626,0,1,1,0,0,0,40,0,0
72764627,0,1,1,0,0,0,40,0,0
72764628,0,1,1,0,0,0,40,0,0
72764629,0,1,1,0,0,300,40,300,0
72764630,0,1,1,0,0,300,40,300,0
72764631,0,1,1,0,0,300,40,300,0
72764632,0,1,1,0,0,300,40,300,0
72764633,0,1,1,0,0,0,40,300,0
72764634,0,1,1,0,0,0,40,300,0
72764635,0,1,1,0,0,0,40,300,0
72764636,300,1,1,3,0,0,40,300,0
72764637,300,1,1,3,0,0,40,0,0
72764638,300,1,1,3,0,0,40,0,2001
72764639,300,1,1,3,0,0,40,0,17042
72764640,300,1,1,3,0,0,40,0,17042
72764641,300,1,1,3,3042,0,40,0,0
72764642,300,1,1,3,3042,0,40,0,6000
72764643,300,1,1,3,0,0,40,0,6000
72764644,300,1,1,3,0,0,40,0,6000
72764645,300,1,1,3,0,0,40,0,6000
72764646,300,1,1,3,0,173005,40,173005,7730
72764647,300,1,1,3,0,173005,40,173005,7730
72764648,300,1,1,3,0,173005,40,173005,7730
72764649,300,1,1,3,0,173005,40,173005,7730
72764650,300,1,1,3,0,0,40,173005,7730
72764651,300,1,1,3,0,0,40,173005,7730
72764652,300,1,1,3,0,0,40,173005,7730
72764653,5,1,1,3,0,0,40,173005,0
72764654,5,1,1,3,0,0,40,0,0
72764655,5,1,1,3,0,0,40,0,2001
72764656,5,1,1,3,0,0,40,0,17043
72764657,5,1,1,3,0,0,40,0,17043
72764658,5,1,1,3,3043,0,40,0,0
72764659,5,1,1,3,3043,0,40,0,6000
72764660,5,1,1,3,0,0,40,0,6000
72764661,5,1,1,3,0,0,40,0,6000
72764662,5,1,1,3,0,0,40,0,6000
72764663,5,1,1,3,0,150415,40,150415,7504
72764664,5,1,1,3,0,150415,40,150415,7504
72764665,5,1,1,3,0,150415,40,150415,7504
72764666,5,1,1,3,0,150415,40,150415,7504
72764667,5,1,1,3,0,0,40,150415,7504
72764668,5,1,1,3,0,0,40,150415,7504
72764669,5,1,1,3,0,0,40,150415,7504
72764670,0,1,1,0,0,0,40,156415,657
72764671,0,1,1,0,0,0,40,116400,657
72764672,0,1,1,0,0,0,40,116400,326
72764673,0,1,1,0,0,0,40,116400,326
72764674,0,1,1,0,0,0,40,116400,326
72764675,0,1,1,0,0,0,40,116400,327
72764676,0,1,1,0,0,0,40,116400,327
72764677,0,1,1,0,0,0,40,116400,330
72764678,0,1,1,0,0,0,40,116400,660
72764679,0,1,1,0,0,0,40,116400,660
72764680,0,1,1,0,0,0,40,116400,660
72764681,0,1,1,0,0,0,40,116400,3655
72764682,244,1,1,0,0,0,40,110244,3655
72764683,244,1,1,0,0,0,40,110244,3655
72764684,244,1,1,0,0,0,40,110244,474
72764685,244,1,1,0,0,0,40,110244,474
72764686,244,1,1,0,0,0,40,110244,474
72764687,244,1,1,0,0,0,40,110244,475
72764688,305,1,1,3,0,0,40,305,475
72764689,305,1,1,3,0,0,40,305,476
72764690,305,1,1,3,0,0,40,305,501
72764691,244,1,1,0,0,0,40,110244,501
72764692,244,1,1,0,0,0,40,110244,501
72764693,244,1,1,0,0,0,40,110244,502
72764694,7,1,1,0,0,0,40,7,502
72764695,7,1,1,0,0,0,40,7,503
72764696,7,1,1,0,0,0,40,7,503
72764697,300,1,1,0,0,0,40,300,503
72764698,300,1,1,0,0,0,40,300,504
72764699,300,1,1,0,0,0,40,300,511
72764700,3,1,1,0,0,0,40,3,511
72764701,3,1,1,0,0,0,40,3,511
72764702,3,1,1,0,0,0,40,3,3725
72764703,141,1,1,0,0,0,40,30141,3725
72764704,141,1,1,0,0,0,40,30141,3725
72764705,141,1,1,0,0,0,40,30141,476
72764706,40,0,1,0,0,0,40,40,476
# MARK wr tick=72764706
72764707,40,0,1,0,0,0,40,40,476
72796313,377,1,1,0,0,0,177777,177777,1151
72796314,54,1,1,0,0,0,177777,2454,1151
72796315,54,1,1,0,0,0,177777,2454,1151
72796316,54,1,1,0,0,0,177777,2454,1151
72796317,147,1,1,0,0,0,177777,1147,1151
72796318,147,1,1,0,0,0,177777,1147,1151
72796319,147,1,1,0,0,0,177777,1147,1151
72796320,7,1,1,0,0,0,177777,2407,1151
72796321,7,1,1,0,0,0,177777,2407,1151
72796322,7,1,1,0,0,0,177777,2407,1151
72796323,27,1,1,0,0,0,177777,13027,1151
72796324,27,1,1,0,0,0,177777,13027,1151
72796325,26,1,1,0,0,0,177777,13026,1152
72796326,0,1,1,0,0,0,177777,116400,1152
72796327,0,1,1,0,0,0,177777,116400,1153
72796328,0,1,1,0,0,0,177777,116400,1153
72796329,0,1,1,0,0,0,177777,170000,1153
72796330,0,1,1,0,0,0,177777,170000,1154
72796331,0,1,1,0,0,0,177777,170000,1154
72796332,0,1,1,0,0,0,177777,110000,1154
72796333,0,1,1,0,0,0,177777,110000,1155
72796334,0,1,1,0,0,0,177777,110000,1155
72796335,7,1,1,0,0,0,177777,7,1155
72796336,7,1,1,0,0,0,177777,7,1156
72796337,7,1,1,0,0,0,177777,7,1156
72796338,1,1,1,0,0,0,177777,20001,1156
72796339,1,1,1,0,0,0,177777,20001,1157
72796340,1,1,1,0,0,0,177777,20001,1156
72796341,104,1,1,0,0,0,177777,7504,1156
72796342,104,1,1,0,0,0,177777,7504,1156
72796343,104,1,1,0,0,0,177777,7504,1156
72796344,104,1,1,0,0,0,177777,7504,1156
72796345,104,1,1,0,0,0,177777,7504,1156
72796346,104,1,1,0,0,0,177777,7504,1156
72796347,302,1,1,0,0,0,177777,302,1156
72796348,302,1,1,0,0,0,177777,302,1156
72796349,302,1,1,0,0,0,177777,302,1156
72796350,0,1,1,0,0,0,177777,0,1156
72796351,0,1,1,0,0,0,177777,0,1156
72796352,0,1,1,0,0,0,177777,0,1156
72796353,26,1,1,0,0,0,0,3026,1156
72796354,26,1,1,0,0,0,0,3026,1156
72796355,26,1,1,0,0,0,0,3026,1156
72796356,272,1,1,0,0,0,0,7672,1156
72796357,272,1,1,0,0,0,0,7672,1156
72796358,272,1,1,0,0,0,0,7672,1156
72796359,40,1,1,0,0,0,0,3040,1156
72796360,40,1,1,0,0,0,0,3040,1156
72796361,40,1,1,0,0,0,0,3040,1156
72796362,272,1,1,0,0,0,0,55672,1156
72796363,272,1,1,0,0,0,0,55672,1156
72796364,272,1,1,0,0,0,0,55672,1157
72796365,244,1,1,0,0,0,0,110244,1157
72796366,244,1,1,0,0,0,0,110244,1160
72796367,244,1,1,0,0,0,0,110244,1160
72796368,0,1,1,3,0,0,0,0,1160
72796369,0,1,1,3,0,0,0,0,1161
72796370,0,1,1,3,0,0,0,0,1076
72796371,244,1,1,0,0,0,0,110244,1076
72796372,244,1,1,0,0,0,0,110244,1076
72796373,244,1,1,0,0,0,0,110244,0
72796374,0,1,1,3,0,0,0,0,0
72796375,0,1,1,3,0,0,0,0,0
72796376,0,1,1,3,0,0,0,0,2001
72796377,0,1,1,3,0,0,0,0,17040
72796378,0,1,1,3,0,0,0,0,17040
72796379,0,1,1,3,3040,0,0,0,0
72796380,0,1,1,3,3040,0,0,0,6000
72796381,0,1,1,3,0,0,0,0,6000
72796382,0,1,1,3,0,0,0,0,6000
72796383,0,1,1,3,0,0,0,0,6000
72796384,0,1,1,3,0,44035,0,44035,6440
72796385,0,1,1,3,0,44035,0,44035,6440
72796386,0,1,1,3,0,44035,0,44035,6440
72796387,0,1,1,3,0,44035,0,44035,6440
72796388,0,1,1,3,0,0,0,44035,6440
72796389,0,1,1,3,0,0,0,44035,6440
72796390,0,1,1,3,0,0,0,44035,6440
72796391,0,1,1,0,0,0,0,44035,170
72796392,0,1,1,0,0,0,0,0,170
72796393,0,1,1,0,0,0,0,0,0
72796394,0,1,1,0,0,0,0,0,0
72796395,0,1,1,0,0,0,0,0,0
72796396,0,1,1,0,3075,0,0,0,0
72796397,0,1,1,0,3075,0,0,0,0
72796398,0,1,1,0,0,0,0,0,0
72796399,0,1,1,0,0,0,0,0,0
72796400,0,1,1,0,0,0,0,0,0
72796401,0,1,1,0,0,15,0,15,0
72796402,0,1,1,0,0,15,0,15,0
72796403,0,1,1,0,0,15,0,15,0
72796404,0,1,1,0,0,15,0,15,0
72796405,0,1,1,0,0,0,0,15,0
72796406,0,1,1,0,0,0,0,15,0
72796407,0,1,1,0,0,0,0,15,0
72796408,15,1,1,3,0,0,0,15,0
72796409,15,1,1,3,0,0,0,0,0
72796410,15,1,1,3,0,0,0,0,2001
72796411,15,1,1,3,0,0,0,0,17041
72796412,15,1,1,3,0,0,0,0,17041
72796413,15,1,1,3,3041,0,0,0,0
72796414,15,1,1,3,3041,0,0,0,6000
72796415,15,1,1,3,0,0,0,0,6000
72796416,15,1,1,3,0,0,0,0,6000
72796417,15,1,1,3,0,0,0,0,6000
72796418,15,1,1,3,0,50033,0,50033,6500
72796419,15,1,1,3,0,50033,0,50033,6500
72796420,15,1,1,3,0,50033,0,50033,6500
72796421,15,1,1,3,0,50033,0,50033,6500
72796422,15,1,1,3,0,0,0,50033,6500
72796423,15,1,1,3,0,0,0,50033,6500
72796424,15,1,1,3,0,0,0,50033,6500
72796425,0,1,1,0,0,0,15,50033,172
72796426,0,1,1,0,0,0,15,0,172
72796427,0,1,1,0,0,0,15,0,0
72796428,0,1,1,0,0,0,15,0,0
72796429,0,1,1,0,0,0,15,0,0
72796430,0,1,1,0,3074,0,15,0,0
72796431,0,1,1,0,3074,0,15,0,0
72796432,0,1,1,0,0,0,15,0,0
72796433,0,1,1,0,0,0,15,0,0
72796434,0,1,1,0,0,0,15,0,0
72796435,0,1,1,0,0,300,15,300,0
72796436,0,1,1,0,0,300,15,300,0
72796437,0,1,1,0,0,300,15,300,0
72796438,0,1,1,0,0,300,15,300,0
72796439,0,1,1,0,0,0,15,300,0
72796440,0,1,1,0,0,0,15,300,0
72796441,0,1,1,0,0,0,15,300,0
72796442,300,1,1,3,0,0,15,300,0
72796443,300,1,1,3,0,0,15,0,0
72796444,300,1,1,3,0,0,15,0,2001
72796445,300,1,1,3,0,0,15,0,17042
72796446,300,1,1,3,0,0,15,0,17042
72796447,300,1,1,3,3042,0,15,0,0
72796448,300,1,1,3,3042,0,15,0,6000
72796449,300,1,1,3,0,0,15,0,6000
72796450,300,1,1,3,0,0,15,0,6000
72796451,300,1,1,3,0,0,15,0,6000
72796452,300,1,1,3,0,173005,15,173005,7730
72796453,300,1,1,3,0,173005,15,173005,7730
72796454,300,1,1,3,0,173005,15,173005,7730
72796455,300,1,1,3,0,173005,15,173005,7730
72796456,300,1,1,3,0,0,15,173005,7730
72796457,300,1,1,3,0,0,15,173005,7730
72796458,300,1,1,3,0,0,15,173005,7730
72796459,5,1,1,3,0,0,15,173005,0
72796460,5,1,1,3,0,0,15,0,0
72796461,5,1,1,3,0,0,15,0,2001
72796462,5,1,1,3,0,0,15,0,17043
72796463,5,1,1,3,0,0,15,0,17043
72796464,5,1,1,3,3043,0,15,0,0
72796465,5,1,1,3,3043,0,15,0,6000
72796466,5,1,1,3,0,0,15,0,6000
72796467,5,1,1,3,0,0,15,0,6000
72796468,5,1,1,3,0,0,15,0,6000
72796469,5,1,1,3,0,150415,15,150415,7504
72796470,5,1,1,3,0,150415,15,150415,7504
72796471,5,1,1,3,0,150415,15,150415,7504
72796472,5,1,1,3,0,150415,15,150415,7504
72796473,5,1,1,3,0,0,15,150415,7504
72796474,5,1,1,3,0,0,15,150415,7504
72796475,5,1,1,3,0,0,15,150415,7504
72796476,0,1,1,0,0,0,15,156415,657
72796477,0,1,1,0,0,0,15,116400,657
72796478,0,1,1,0,0,0,15,116400,326
72796479,0,1,1,0,0,0,15,116400,326
72796480,0,1,1,0,0,0,15,116400,326
72796481,0,1,1,0,0,0,15,116400,327
72796482,0,1,1,0,0,0,15,116400,327
72796483,0,1,1,0,0,0,15,116400,330
72796484,0,1,1,0,0,0,15,116400,660
72796485,0,1,1,0,0,0,15,116400,660
72796486,0,1,1,0,0,0,15,116400,660
72796487,0,1,1,0,0,0,15,116400,3655
72796488,244,1,1,0,0,0,15,110244,3655
72796489,244,1,1,0,0,0,15,110244,3655
72796490,244,1,1,0,0,0,15,110244,474
72796491,244,1,1,0,0,0,15,110244,474
72796492,244,1,1,0,0,0,15,110244,474
72796493,244,1,1,0,0,0,15,110244,475
72796494,305,1,1,3,0,0,15,305,475
72796495,305,1,1,3,0,0,15,305,476
72796496,305,1,1,3,0,0,15,305,501
72796497,244,1,1,0,0,0,15,110244,501
72796498,244,1,1,0,0,0,15,110244,501
72796499,244,1,1,0,0,0,15,110244,502
72796500,7,1,1,0,0,0,15,7,502
72796501,7,1,1,0,0,0,15,7,503
72796502,7,1,1,0,0,0,15,7,503
72796503,300,1,1,0,0,0,15,300,503
72796504,300,1,1,0,0,0,15,300,504
72796505,300,1,1,0,0,0,15,300,511
72796506,3,1,1,0,0,0,15,3,511
72796507,3,1,1,0,0,0,15,3,511
72796508,3,1,1,0,0,0,15,3,3725
72796509,141,1,1,0,0,0,15,30141,3725
72796510,141,1,1,0,0,0,15,30141,3725
72796511,141,1,1,0,0,0,15,30141,476
72796512,15,0,1,0,0,0,15,15,476
# MARK wr tick=72796512
72796513,15,0,1,0,0,0,15,15,476
72822058,13,1,1,0,0,0,0,100013,1120
72822059,0,1,1,0,0,0,0,0,1120
72822060,0,1,1,0,0,0,0,0,1120
72822061,0,1,1,0,0,0,0,0,1120
72822062,1,1,1,0,0,0,0,1,1120
72822063,1,1,1,0,0,0,0,1,1120
72822064,1,1,1,0,0,0,0,1,1120
72822065,2,1,1,0,0,0,0,2,1120
72822066,2,1,1,0,0,0,0,2,1120
72822067,2,1,1,0,0,0,0,2,1120
72822068,4,1,1,0,0,0,0,4,1120
72822069,4,1,1,0,0,0,0,4,1120
72822070,4,1,1,0,0,0,0,4,1120
72822071,10,1,1,0,0,0,0,10,1120
72822072,10,1,1,0,0,0,0,10,1120
72822073,10,1,1,0,0,0,0,10,1120
72822074,20,1,1,0,0,0,0,20,1120
