tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,RA,QREG,RB,RX,MEMRD_ADDR,MEMRD_DATA,CD16,CSA_12_0
72518288,300,1,1,0,55,300,7672,7504,0,0,300,504
72518289,300,1,1,0,55,300,7672,7504,0,0,300,511
72518290,3,1,1,0,55,300,7672,7504,0,0,3,511
72518291,3,1,1,0,55,300,7672,7504,0,0,3,511
72518292,3,1,1,0,55,300,7672,7504,0,0,3,3725
72518293,141,1,1,0,55,304,7672,7504,0,0,30141,3725
72518294,141,1,1,0,55,304,7672,7504,0,0,30141,3725
72518295,141,1,1,0,55,304,7672,7504,0,0,30141,476
72518296,55,0,1,0,55,30141,7672,7504,0,0,55,476
# MARK wr tick=72518296
72518297,55,0,1,0,55,30141,7672,7504,0,0,55,476
72549785,1,1,1,0,177777,60000,1147,15,0,0,10001,1121
72549786,1,1,1,0,177777,60000,1147,15,0,0,10001,1122
72549787,1,1,1,0,177777,60000,1147,15,0,0,10001,1133
72549788,0,1,1,0,177777,140000,1147,15,0,0,0,1133
72549789,0,1,1,0,177777,140000,1147,15,0,0,0,1133
72549790,0,1,1,0,177777,140000,1147,15,0,0,0,1134
72549791,0,1,1,0,177777,0,1147,15,0,0,0,1134
72549792,0,1,1,0,177777,0,1147,15,0,0,0,1135
72549793,0,1,1,0,177777,0,1147,15,0,0,0,1140
72549794,0,1,1,0,177777,0,1147,15,0,0,0,1140
72549795,0,1,1,0,177777,0,1147,15,0,0,0,1140
72549796,0,1,1,0,177777,0,1147,15,0,0,0,1141
72549797,0,1,1,0,177777,0,1147,15,0,0,20000,1141
72549798,0,1,1,0,177777,0,1147,15,0,0,20000,1142
72549799,0,1,1,0,177777,0,1147,15,0,0,20000,1142
72549800,1,1,1,0,177777,20000,1147,15,0,0,1,1142
72549801,1,1,1,0,177777,20000,1147,15,0,0,1,1143
72549802,1,1,1,0,177777,20000,1147,15,0,0,1,1143
72549803,0,1,1,0,177777,20000,1147,15,0,0,140000,1143
72549804,0,1,1,0,177777,20000,1147,15,0,0,140000,1144
72549805,0,1,1,0,177777,20000,1147,15,0,0,140000,1144
72549806,1,1,1,0,177777,20000,1147,15,0,0,1,1144
72549807,1,1,1,0,177777,20000,1147,15,0,0,1,1145
72549808,1,1,1,0,177777,20000,1147,15,0,0,1,1145
72549809,150,1,1,0,177777,1,1147,15,0,0,150,1145
72549810,150,1,1,0,177777,1,1147,15,0,0,150,1146
72549811,150,1,1,0,177777,1,1147,15,0,0,150,1146
72549812,150,1,1,0,177777,1,1147,15,0,0,150,1146
72549813,150,1,1,0,177777,1,1147,15,0,0,150,1147
72549814,150,1,1,0,177777,1,1147,15,0,0,150,1147
72549815,1,1,1,0,177777,1,1147,15,0,0,20001,1147
72549816,1,1,1,0,177777,1,1147,15,0,0,20001,1150
72549817,1,1,1,0,177777,1,1147,15,0,0,20001,1150
72549818,7,1,1,0,177777,1,1147,15,0,0,7,1150
72549819,7,1,1,0,177777,1,1147,15,0,0,7,1151
72549820,7,1,1,0,177777,1,1147,15,0,0,7,1151
72549821,0,1,1,0,177777,1,1147,15,0,0,116400,1151
72549822,0,1,1,0,177777,1,1147,15,0,0,116400,1152
72549823,0,1,1,0,177777,1,1147,15,0,0,116400,1151
72549824,15,1,1,0,177777,1,1147,15,0,0,15,1151
72549825,15,1,1,0,177777,1,1147,15,0,0,15,1151
72549826,15,1,1,0,177777,1,1147,15,0,0,15,1151
72549827,15,1,1,0,177777,15,1147,15,0,0,15,1151
72549828,15,1,1,0,177777,15,1147,15,0,0,15,1151
72549829,15,1,1,0,177777,15,1147,15,0,0,15,1151
72549830,0,1,1,0,177777,15,1147,15,0,0,0,1151
72549831,0,1,1,0,177777,15,1147,15,0,0,0,1151
72549832,0,1,1,0,177777,15,1147,15,0,0,0,1151
72549833,377,1,1,0,177777,0,1147,15,0,0,177777,1151
72549834,377,1,1,0,177777,0,1147,15,0,0,177777,1151
72549835,377,1,1,0,177777,0,1147,15,0,0,177777,1151
72549836,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
72549837,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
72549838,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
72549839,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
72549840,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
72549841,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
72549842,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
72549843,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
72549844,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
72549845,377,1,1,0,177777,2407,1147,15,0,0,12777,1151
72549846,377,1,1,0,177777,2407,1147,15,0,0,12777,1151
72549847,370,1,1,0,177777,2407,1147,15,0,0,12770,1152
72549848,0,1,1,0,177777,12770,1147,15,0,0,116400,1152
72549849,0,1,1,0,177777,12770,1147,15,0,0,116400,1153
72549850,0,1,1,0,177777,12770,1147,15,0,0,116400,1153
72549851,0,1,1,0,177777,116400,1147,15,0,0,170000,1153
72549852,0,1,1,0,177777,116400,1147,15,0,0,170000,1154
72549853,0,1,1,0,177777,116400,1147,15,0,0,170000,1154
72549854,0,1,1,0,177777,116400,1147,15,0,0,110000,1154
72549855,0,1,1,0,177777,116400,1147,15,0,0,110000,1155
72549856,0,1,1,0,177777,116400,1147,15,0,0,110000,1155
72549857,7,1,1,0,177777,116400,1147,15,0,0,7,1155
72549858,7,1,1,0,177777,116400,1147,15,0,0,7,1156
72549859,7,1,1,0,177777,116400,1147,15,0,0,7,1156
72549860,1,1,1,0,177777,116400,1147,15,0,0,20001,1156
72549861,1,1,1,0,177777,116400,1147,15,0,0,20001,1157
72549862,1,1,1,0,177777,116400,1147,15,0,0,20001,1156
72549863,104,1,1,0,177777,116400,1147,15,0,0,7504,1156
72549864,104,1,1,0,177777,116400,1147,15,0,0,7504,1156
72549865,104,1,1,0,177777,116400,1147,15,0,0,7504,1156
72549866,104,1,1,0,177777,116400,1147,7504,0,0,7504,1156
72549867,104,1,1,0,177777,116400,1147,7504,0,0,7504,1156
72549868,104,1,1,0,177777,116400,1147,7504,0,0,7504,1156
72549869,302,1,1,0,177777,116400,1147,7504,0,0,302,1156
72549870,302,1,1,0,177777,116400,1147,7504,0,0,302,1156
72549871,302,1,1,0,177777,116400,1147,7504,0,0,302,1156
72549872,0,1,1,0,177777,116400,1147,7504,0,0,0,1156
72549873,0,1,1,0,177777,116400,1147,7504,0,0,0,1156
72549874,0,1,1,0,177777,116400,1147,7504,0,0,0,1156
72549875,26,1,1,0,0,116400,1147,7504,0,0,3026,1156
72549876,26,1,1,0,0,116400,1147,7504,0,0,3026,1156
72549877,26,1,1,0,0,116400,1147,7504,0,0,3026,1156
72549878,272,1,1,0,0,116400,1147,7504,0,0,7672,1156
72549879,272,1,1,0,0,116400,1147,7504,0,0,7672,1156
72549880,272,1,1,0,0,116400,1147,7504,0,0,7672,1156
72549881,40,1,1,0,0,116400,7672,7504,0,0,3040,1156
72549882,40,1,1,0,0,116400,7672,7504,0,0,3040,1156
72549883,40,1,1,0,0,116400,7672,7504,0,0,3040,1156
72549884,272,1,1,0,0,116400,7672,7504,0,0,55672,1156
72549885,272,1,1,0,0,116400,7672,7504,0,0,55672,1156
72549886,272,1,1,0,0,116400,7672,7504,0,0,55672,1157
72549887,244,1,1,0,0,116400,7672,7504,0,0,110244,1157
72549888,244,1,1,0,0,116400,7672,7504,0,0,110244,1160
72549889,244,1,1,0,0,116400,7672,7504,0,0,110244,1160
72549890,0,1,1,3,0,116400,7672,7504,0,0,0,1160
72549891,0,1,1,3,0,116400,7672,7504,0,0,0,1161
72549892,0,1,1,3,0,116400,7672,7504,0,0,0,1076
72549893,244,1,1,0,0,116400,7672,7504,0,0,110244,1076
72549894,244,1,1,0,0,116400,7672,7504,0,0,110244,1076
72549895,244,1,1,0,0,116400,7672,7504,0,0,110244,0
72549896,0,1,1,3,0,116400,7672,7504,0,0,0,0
72549897,0,1,1,3,0,116400,7672,7504,0,0,0,0
72549898,0,1,1,3,0,116400,7672,7504,0,0,0,2001
72549899,0,1,1,3,0,116400,7672,7504,0,0,0,17040
72549900,0,1,1,3,0,116400,7672,7504,0,0,0,17040
72549901,0,1,1,3,0,116400,7672,7504,3040,0,0,0
72549902,0,1,1,3,0,116400,7672,7504,3040,0,0,6000
72549903,0,1,1,3,0,116400,7672,7504,0,0,0,6000
72549904,0,1,1,3,0,116400,7672,7504,0,0,0,6000
72549905,0,1,1,3,0,116400,7672,7504,0,0,0,6000
72549906,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72549907,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72549908,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72549909,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72549910,0,1,1,3,0,116400,7672,7504,0,0,44035,6440
72549911,0,1,1,3,0,116400,7672,7504,0,0,44035,6440
72549912,0,1,1,3,0,116400,7672,7504,0,0,44035,6440
72549913,0,1,1,0,0,116400,7672,7504,0,0,44035,170
72549914,0,1,1,0,0,116400,7672,7504,0,0,0,170
72549915,0,1,1,0,0,116400,7672,7504,0,0,0,0
72549916,0,1,1,0,0,116400,7672,7504,0,0,0,0
72549917,0,1,1,0,0,116400,7672,7504,0,0,0,0
72549918,0,1,1,0,0,116400,7672,7504,3075,0,0,0
72549919,0,1,1,0,0,116400,7672,7504,3075,0,0,0
72549920,0,1,1,0,0,116400,7672,7504,0,0,0,0
72549921,0,1,1,0,0,116400,7672,7504,0,0,0,0
72549922,0,1,1,0,0,116400,7672,7504,0,0,0,0
72549923,0,1,1,0,0,116400,7672,7504,0,60,60,0
72549924,0,1,1,0,0,116400,7672,7504,0,60,60,0
72549925,0,1,1,0,0,116400,7672,7504,0,60,60,0
72549926,0,1,1,0,0,116400,7672,7504,0,60,60,0
72549927,0,1,1,0,0,116400,7672,7504,0,0,60,0
72549928,0,1,1,0,0,116400,7672,7504,0,0,60,0
72549929,0,1,1,0,0,116400,7672,7504,0,0,60,0
72549930,60,1,1,3,0,116400,7672,7504,0,0,60,0
72549931,60,1,1,3,0,116400,7672,7504,0,0,0,0
72549932,60,1,1,3,0,116400,7672,7504,0,0,0,2001
72549933,60,1,1,3,0,116400,7672,7504,0,0,0,17041
72549934,60,1,1,3,0,116400,7672,7504,0,0,0,17041
72549935,60,1,1,3,0,116400,7672,7504,3041,0,0,0
72549936,60,1,1,3,0,116400,7672,7504,3041,0,0,6000
72549937,60,1,1,3,0,116400,7672,7504,0,0,0,6000
72549938,60,1,1,3,0,116400,7672,7504,0,0,0,6000
72549939,60,1,1,3,0,116400,7672,7504,0,0,0,6000
72549940,60,1,1,3,0,116400,7672,7504,0,50033,50033,6500
72549941,60,1,1,3,0,116400,7672,7504,0,50033,50033,6500
72549942,60,1,1,3,0,116400,7672,7504,0,50033,50033,6500
72549943,60,1,1,3,0,116400,7672,7504,0,50033,50033,6500
72549944,60,1,1,3,0,116400,7672,7504,0,0,50033,6500
72549945,60,1,1,3,0,116400,7672,7504,0,0,50033,6500
72549946,60,1,1,3,0,116400,7672,7504,0,0,50033,6500
72549947,0,1,1,0,60,116400,7672,7504,0,0,50033,172
72549948,0,1,1,0,60,116400,7672,7504,0,0,0,172
72549949,0,1,1,0,60,116400,7672,7504,0,0,0,0
72549950,0,1,1,0,60,116400,7672,7504,0,0,0,0
72549951,0,1,1,0,60,116400,7672,7504,0,0,0,0
72549952,0,1,1,0,60,116400,7672,7504,3074,0,0,0
72549953,0,1,1,0,60,116400,7672,7504,3074,0,0,0
72549954,0,1,1,0,60,116400,7672,7504,0,0,0,0
72549955,0,1,1,0,60,116400,7672,7504,0,0,0,0
72549956,0,1,1,0,60,116400,7672,7504,0,0,0,0
72549957,0,1,1,0,60,116400,7672,7504,0,300,300,0
72549958,0,1,1,0,60,116400,7672,7504,0,300,300,0
72549959,0,1,1,0,60,116400,7672,7504,0,300,300,0
72549960,0,1,1,0,60,116400,7672,7504,0,300,300,0
72549961,0,1,1,0,60,116400,7672,7504,0,0,300,0
72549962,0,1,1,0,60,116400,7672,7504,0,0,300,0
72549963,0,1,1,0,60,116400,7672,7504,0,0,300,0
72549964,300,1,1,3,60,116400,7672,7504,0,0,300,0
72549965,300,1,1,3,60,116400,7672,7504,0,0,0,0
72549966,300,1,1,3,60,116400,7672,7504,0,0,0,2001
72549967,300,1,1,3,60,116400,7672,7504,0,0,0,17042
72549968,300,1,1,3,60,116400,7672,7504,0,0,0,17042
72549969,300,1,1,3,60,116400,7672,7504,3042,0,0,0
72549970,300,1,1,3,60,116400,7672,7504,3042,0,0,6000
72549971,300,1,1,3,60,116400,7672,7504,0,0,0,6000
72549972,300,1,1,3,60,116400,7672,7504,0,0,0,6000
72549973,300,1,1,3,60,116400,7672,7504,0,0,0,6000
72549974,300,1,1,3,60,116400,7672,7504,0,173005,173005,7730
72549975,300,1,1,3,60,116400,7672,7504,0,173005,173005,7730
72549976,300,1,1,3,60,116400,7672,7504,0,173005,173005,7730
72549977,300,1,1,3,60,116400,7672,7504,0,173005,173005,7730
72549978,300,1,1,3,60,116400,7672,7504,0,0,173005,7730
72549979,300,1,1,3,60,116400,7672,7504,0,0,173005,7730
72549980,300,1,1,3,60,116400,7672,7504,0,0,173005,7730
72549981,5,1,1,3,60,116400,7672,7504,0,0,173005,0
72549982,5,1,1,3,60,116400,7672,7504,0,0,0,0
72549983,5,1,1,3,60,116400,7672,7504,0,0,0,2001
72549984,5,1,1,3,60,116400,7672,7504,0,0,0,17043
72549985,5,1,1,3,60,116400,7672,7504,0,0,0,17043
72549986,5,1,1,3,60,116400,7672,7504,3043,0,0,0
72549987,5,1,1,3,60,116400,7672,7504,3043,0,0,6000
72549988,5,1,1,3,60,116400,7672,7504,0,0,0,6000
72549989,5,1,1,3,60,116400,7672,7504,0,0,0,6000
72549990,5,1,1,3,60,116400,7672,7504,0,0,0,6000
72549991,5,1,1,3,60,116400,7672,7504,0,150415,150415,7504
72549992,5,1,1,3,60,116400,7672,7504,0,150415,150415,7504
72549993,5,1,1,3,60,116400,7672,7504,0,150415,150415,7504
72549994,5,1,1,3,60,116400,7672,7504,0,150415,150415,7504
72549995,5,1,1,3,60,116400,7672,7504,0,0,150415,7504
72549996,5,1,1,3,60,116400,7672,7504,0,0,150415,7504
72549997,5,1,1,3,60,116400,7672,7504,0,0,150415,7504
72549998,0,1,1,0,60,116400,7672,7504,0,0,156415,657
72549999,0,1,1,0,60,116400,7672,7504,0,0,116400,657
72550000,0,1,1,0,60,116400,7672,7504,0,0,116400,326
72550001,0,1,1,0,60,116400,7672,7504,0,0,116400,326
72550002,0,1,1,0,60,116400,7672,7504,0,0,116400,326
72550003,0,1,1,0,60,116400,7672,7504,0,0,116400,327
72550004,0,1,1,0,60,116400,7672,7504,0,0,116400,327
72550005,0,1,1,0,60,116400,7672,7504,0,0,116400,330
72550006,0,1,1,0,60,116400,7672,7504,0,0,116400,660
72550007,0,1,1,0,60,116400,7672,7504,0,0,116400,660
72550008,0,1,1,0,60,116400,7672,7504,0,0,116400,660
72550009,0,1,1,0,60,116400,7672,7504,0,0,116400,3655
72550010,244,1,1,0,60,116400,7672,7504,0,0,110244,3655
72550011,244,1,1,0,60,116400,7672,7504,0,0,110244,3655
72550012,244,1,1,0,60,116400,7672,7504,0,0,110244,474
72550013,244,1,1,0,60,110244,7672,7504,0,0,110244,474
72550014,244,1,1,0,60,110244,7672,7504,0,0,110244,474
72550015,244,1,1,0,60,110244,7672,7504,0,0,110244,475
72550016,305,1,1,3,60,110244,7672,7504,0,0,305,475
72550017,305,1,1,3,60,110244,7672,7504,0,0,305,476
72550018,305,1,1,3,60,110244,7672,7504,0,0,305,501
72550019,244,1,1,0,60,110244,7672,7504,0,0,110244,501
72550020,244,1,1,0,60,110244,7672,7504,0,0,110244,501
72550021,244,1,1,0,60,110244,7672,7504,0,0,110244,502
72550022,7,1,1,0,60,110244,7672,7504,0,0,7,502
72550023,7,1,1,0,60,110244,7672,7504,0,0,7,503
72550024,7,1,1,0,60,110244,7672,7504,0,0,7,503
72550025,300,1,1,0,60,300,7672,7504,0,0,300,503
72550026,300,1,1,0,60,300,7672,7504,0,0,300,504
72550027,300,1,1,0,60,300,7672,7504,0,0,300,511
72550028,3,1,1,0,60,300,7672,7504,0,0,3,511
72550029,3,1,1,0,60,300,7672,7504,0,0,3,511
72550030,3,1,1,0,60,300,7672,7504,0,0,3,3725
72550031,141,1,1,0,60,304,7672,7504,0,0,30141,3725
72550032,141,1,1,0,60,304,7672,7504,0,0,30141,3725
72550033,141,1,1,0,60,304,7672,7504,0,0,30141,476
72550034,60,0,1,0,60,30141,7672,7504,0,0,60,476
# MARK wr tick=72550034
72550035,60,0,1,0,60,30141,7672,7504,0,0,60,476
72575946,244,1,1,0,0,10244,7672,7504,0,0,10244,326
72575947,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72575948,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72575949,244,1,1,0,0,10244,7672,7504,0,0,10244,330
72575950,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72575951,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72575952,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72575953,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72575954,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72575955,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72575956,244,1,1,0,0,10244,7672,7504,0,0,10244,663
72575957,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72575958,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72575959,0,1,1,0,0,10244,7672,7504,0,0,100000,664
72575960,244,1,1,0,0,110244,7672,7504,0,0,110244,664
72575961,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72575962,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72575963,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72575964,244,1,1,0,0,110244,7672,7504,0,0,110244,666
72575965,244,1,1,0,0,110244,7672,7504,0,0,110244,1112
72575966,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72575967,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72575968,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72575969,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72575970,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72575971,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72575972,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72575973,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72575974,244,1,1,0,0,110244,7672,7504,0,0,110244,1113
72575975,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72575976,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72575977,10,1,1,0,0,110244,7672,7504,0,0,10,1114
72575978,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575979,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575980,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575981,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575982,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575983,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575984,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72575985,0,1,1,0,0,110244,7672,7504,0,0,0,1115
72575986,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72575987,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72575988,244,1,1,0,0,0,7672,7504,0,0,110244,1116
72575989,244,1,1,0,0,0,7672,7504,0,0,110244,666
72575990,244,1,1,0,0,0,7672,7504,0,0,110244,1117
72575991,1,1,1,0,0,0,7672,7504,0,0,60001,1117
72575992,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72575993,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72575994,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72575995,13,1,1,0,0,0,7672,7504,0,0,100013,1121
72575996,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72575997,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72575998,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72575999,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72576000,1,1,1,0,0,26,7672,7504,0,0,1,1120
72576001,1,1,1,0,0,26,7672,7504,0,0,1,1120
72576002,1,1,1,0,0,26,7672,7504,0,0,1,1120
72576003,2,1,1,0,0,54,7672,7504,0,0,2,1120
72576004,2,1,1,0,0,54,7672,7504,0,0,2,1120
72576005,2,1,1,0,0,54,7672,7504,0,0,2,1120
72576006,4,1,1,0,0,130,7672,7504,0,0,4,1120
72576007,4,1,1,0,0,130,7672,7504,0,0,4,1120
72576008,4,1,1,0,0,130,7672,7504,0,0,4,1120
72576009,10,1,1,0,0,260,7672,7504,0,0,10,1120
72576010,10,1,1,0,0,260,7672,7504,0,0,10,1120
72576011,10,1,1,0,0,260,7672,7504,0,0,10,1120
72576012,20,1,1,0,0,540,7672,7504,0,0,20,1120
72576013,20,1,1,0,0,540,7672,7504,0,0,20,1120
72576014,20,1,1,0,0,540,7672,7504,0,0,20,1120
72576015,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72576016,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72576017,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72576018,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72576019,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72576020,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72576021,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72576022,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72576023,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72576024,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72576025,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72576026,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72576027,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72576028,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72576029,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72576030,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72576031,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72576032,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72576033,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72576034,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72576035,0,1,1,0,0,130000,7672,7504,0,0,4000,1121
72576036,1,1,1,0,0,60000,7672,7504,0,0,10001,1121
72576037,1,1,1,0,0,60000,7672,7504,0,0,10001,1122
72576038,1,1,1,0,0,60000,7672,7504,0,0,10001,1133
72576039,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72576040,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72576041,0,1,1,0,0,140000,7672,7504,0,0,0,1134
72576042,0,1,1,0,0,0,7672,7504,0,0,0,1134
72576043,0,1,1,0,0,0,7672,7504,0,0,0,1135
72576044,0,1,1,0,0,0,7672,7504,0,0,0,1140
72576045,0,1,1,0,0,0,7672,7504,0,0,0,1140
72576046,0,1,1,0,0,0,7672,7504,0,0,0,1140
72576047,0,1,1,0,0,0,7672,7504,0,0,0,1141
72576048,1,1,1,0,0,0,7672,7504,0,0,1,1141
72576049,1,1,1,0,0,0,7672,7504,0,0,1,1142
72576050,1,1,1,0,0,0,7672,7504,0,0,1,1142
72576051,1,1,1,0,0,1,7672,7504,0,0,1,1142
72576052,1,1,1,0,0,1,7672,7504,0,0,1,1143
72576053,1,1,1,0,0,1,7672,7504,0,0,1,666
72576054,0,1,1,0,0,1,7672,7504,0,0,140000,666
72576055,0,1,1,0,0,1,7672,7504,0,0,140000,666
72576056,0,1,1,0,0,1,7672,7504,0,0,140000,0
72576057,0,1,1,3,0,1,7672,7504,0,0,0,0
72576058,0,1,1,3,0,1,7672,7504,0,0,0,0
72576059,0,1,1,3,0,1,7672,7504,0,0,0,2001
72576060,0,1,1,3,0,1,7672,7504,0,0,0,17040
72576061,0,1,1,3,0,1,7672,7504,0,0,0,17040
72576062,0,1,1,3,0,1,7672,7504,3040,0,0,0
72576063,0,1,1,3,0,1,7672,7504,3040,0,0,6000
72576064,0,1,1,3,0,1,7672,7504,0,0,0,6000
72576065,0,1,1,3,0,1,7672,7504,0,0,0,6000
72576066,0,1,1,3,0,1,7672,7504,0,0,0,6000
72576067,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72576068,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72576069,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72576070,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72576071,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72576072,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72576073,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72576074,1,1,1,0,0,1,7672,7504,0,0,44035,170
72576075,1,1,1,0,0,1,7672,7504,0,0,0,170
72576076,1,1,1,0,0,1,7672,7504,0,0,0,0
72576077,1,1,1,0,0,1,7672,7504,0,0,0,0
72576078,1,1,1,0,0,1,7672,7504,0,0,0,0
72576079,1,1,1,0,0,1,7672,7504,3075,0,0,0
72576080,1,1,1,0,0,1,7672,7504,3075,0,0,0
72576081,1,1,1,0,0,1,7672,7504,0,0,0,0
72576082,1,1,1,0,0,1,7672,7504,0,0,0,0
72576083,1,1,1,0,0,1,7672,7504,0,0,0,0
72576084,1,1,1,0,0,1,7672,7504,0,63,63,0
72576085,1,1,1,0,0,1,7672,7504,0,63,63,0
72576086,1,1,1,0,0,1,7672,7504,0,63,63,0
72576087,1,1,1,0,0,1,7672,7504,0,63,63,0
72576088,1,1,1,0,0,1,7672,7504,0,0,63,0
72576089,1,1,1,0,0,1,7672,7504,0,0,63,0
72576090,1,1,1,0,0,1,7672,7504,0,0,63,0
72576091,63,1,1,3,0,1,7672,7504,0,0,63,0
72576092,63,1,1,3,0,1,7672,7504,0,0,0,0
72576093,63,1,1,3,0,1,7672,7504,0,0,0,2001
72576094,63,1,1,3,0,1,7672,7504,0,0,0,17041
72576095,63,1,1,3,0,1,7672,7504,0,0,0,17041
72576096,63,1,1,3,0,1,7672,7504,3041,0,0,0
72576097,63,1,1,3,0,1,7672,7504,3041,0,0,6000
72576098,63,1,1,3,0,1,7672,7504,0,0,0,6000
72576099,63,1,1,3,0,1,7672,7504,0,0,0,6000
72576100,63,1,1,3,0,1,7672,7504,0,0,0,6000
72576101,63,1,1,3,0,1,7672,7504,0,50033,50033,6500
72576102,63,1,1,3,0,1,7672,7504,0,50033,50033,6500
72576103,63,1,1,3,0,1,7672,7504,0,50033,50033,6500
72576104,63,1,1,3,0,1,7672,7504,0,50033,50033,6500
72576105,63,1,1,3,0,1,7672,7504,0,0,50033,6500
72576106,63,1,1,3,0,1,7672,7504,0,0,50033,6500
72576107,63,1,1,3,0,1,7672,7504,0,0,50033,6500
72576108,1,1,1,0,63,1,7672,7504,0,0,50033,172
72576109,1,1,1,0,63,1,7672,7504,0,0,0,172
72576110,1,1,1,0,63,1,7672,7504,0,0,0,0
72576111,1,1,1,0,63,1,7672,7504,0,0,0,0
72576112,1,1,1,0,63,1,7672,7504,0,0,0,0
72576113,1,1,1,0,63,1,7672,7504,3074,0,0,0
72576114,1,1,1,0,63,1,7672,7504,3074,0,0,0
72576115,1,1,1,0,63,1,7672,7504,0,0,0,0
72576116,1,1,1,0,63,1,7672,7504,0,0,0,0
72576117,1,1,1,0,63,1,7672,7504,0,0,0,0
72576118,1,1,1,0,63,1,7672,7504,0,300,300,0
72576119,1,1,1,0,63,1,7672,7504,0,300,300,0
