tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,DBR,LDDBRN,CD16,MEMRD_DATA,QREG,RA,CSA_12_0
73404036,0,1,1,0,10044,1,100000,0,10044,0,663
73404037,0,1,1,0,10044,1,100000,0,10044,0,664
73404038,44,1,1,0,10044,1,110044,0,110044,0,664
73404039,44,1,1,0,10044,1,110044,0,110044,0,665
73404040,44,1,1,0,10044,1,110044,0,110044,0,665
73404041,44,1,1,0,10044,1,110044,0,110044,0,665
73404042,44,1,1,0,10044,1,110044,0,110044,0,666
73404043,44,1,1,0,10044,1,110044,0,110044,0,1112
73404044,45,1,1,0,10044,1,130045,0,110044,0,1112
73404045,45,1,1,0,10044,1,130045,0,110044,0,1112
73404046,45,1,1,0,10044,1,130045,0,110044,0,1113
73404047,45,1,1,0,10044,1,130045,0,110044,0,1113
73404048,45,1,1,0,10044,1,130045,0,110044,0,1113
73404049,45,1,1,0,10044,1,130045,0,110044,0,1113
73404050,45,1,1,0,10044,1,130045,0,110044,0,1113
73404051,45,1,1,0,10044,1,130045,0,110044,0,1113
73404052,44,1,1,0,10044,1,110044,0,110044,0,1113
73404053,44,1,1,0,10044,1,110044,0,110044,0,1114
73404054,44,1,1,0,10044,1,110044,0,110044,0,1114
73404055,10,1,1,0,10044,1,10,0,110044,0,1114
73404056,10,1,1,0,10044,1,10,0,110044,0,1115
73404057,10,1,1,0,10044,1,10,0,110044,0,1115
73404058,10,1,1,0,10044,1,10,0,110044,0,1115
73404059,10,1,1,0,10044,1,10,0,110044,0,1115
73404060,10,1,1,0,10044,1,10,0,110044,0,1115
73404061,10,1,1,0,10044,1,10,0,110044,0,1115
73404062,10,1,1,0,10044,1,10,0,110044,0,1115
73404063,0,1,1,0,10044,1,0,0,110044,0,1115
73404064,0,1,1,0,10044,1,0,0,110044,0,1116
73404065,0,1,1,0,10044,1,0,0,110044,0,1116
73404066,44,1,1,0,10044,1,110044,0,0,0,1116
73404067,44,1,1,0,10044,1,110044,0,0,0,666
73404068,44,1,1,0,10044,1,110044,0,0,0,1117
73404069,1,1,1,0,10044,1,60001,0,0,0,1117
73404070,1,1,1,0,10044,1,60001,0,0,0,1120
73404071,1,1,1,0,10044,1,60001,0,0,0,1120
73404072,13,1,1,0,10044,1,100013,0,0,0,1120
73404073,13,1,1,0,10044,1,100013,0,0,0,1121
73404074,13,1,1,0,10044,1,100013,0,0,0,1120
73404075,0,1,1,0,10044,1,0,0,100013,0,1120
73404076,0,1,1,0,10044,1,0,0,100013,0,1120
73404077,0,1,1,0,10044,1,0,0,100013,0,1120
73404078,1,1,1,0,10044,1,1,0,26,0,1120
73404079,1,1,1,0,10044,1,1,0,26,0,1120
73404080,1,1,1,0,10044,1,1,0,26,0,1120
73404081,2,1,1,0,10044,1,2,0,54,0,1120
73404082,2,1,1,0,10044,1,2,0,54,0,1120
73404083,2,1,1,0,10044,1,2,0,54,0,1120
73404084,4,1,1,0,10044,1,4,0,130,0,1120
73404085,4,1,1,0,10044,1,4,0,130,0,1120
73404086,4,1,1,0,10044,1,4,0,130,0,1120
73404087,10,1,1,0,10044,1,10,0,260,0,1120
73404088,10,1,1,0,10044,1,10,0,260,0,1120
73404089,10,1,1,0,10044,1,10,0,260,0,1120
73404090,20,1,1,0,10044,1,20,0,540,0,1120
73404091,20,1,1,0,10044,1,20,0,540,0,1120
73404092,20,1,1,0,10044,1,20,0,540,0,1120
73404093,40,1,1,0,10044,1,40,0,1300,0,1120
73404094,40,1,1,0,10044,1,40,0,1300,0,1120
73404095,40,1,1,0,10044,1,40,0,1300,0,1120
73404096,100,1,1,0,10044,1,100,0,2600,0,1120
73404097,100,1,1,0,10044,1,100,0,2600,0,1120
73404098,100,1,1,0,10044,1,100,0,2600,0,1120
73404099,200,1,1,0,10044,1,200,0,5400,0,1120
73404100,200,1,1,0,10044,1,200,0,5400,0,1120
73404101,200,1,1,0,10044,1,200,0,5400,0,1120
73404102,0,1,1,0,10044,1,400,0,13000,0,1120
73404103,0,1,1,0,10044,1,400,0,13000,0,1120
73404104,0,1,1,0,10044,1,400,0,13000,0,1120
73404105,0,1,1,0,10044,1,1000,0,26000,0,1120
73404106,0,1,1,0,10044,1,1000,0,26000,0,1120
73404107,0,1,1,0,10044,1,1000,0,26000,0,1120
73404108,0,1,1,0,10044,1,2000,0,54000,0,1120
73404109,0,1,1,0,10044,1,2000,0,54000,0,1120
73404110,0,1,1,0,10044,1,2000,0,54000,0,1120
73404111,0,1,1,0,10044,1,4000,0,130000,0,1120
73404112,0,1,1,0,10044,1,4000,0,130000,0,1120
73404113,0,1,1,0,10044,1,4000,0,130000,0,1121
73404114,1,1,1,0,10044,1,10001,0,60000,0,1121
73404115,1,1,1,0,10044,1,10001,0,60000,0,1122
73404116,1,1,1,0,10044,1,10001,0,60000,0,1133
73404117,0,1,1,0,10044,1,0,0,140000,0,1133
73404118,0,1,1,0,10044,1,0,0,140000,0,1133
73404119,0,1,1,0,10044,1,0,0,140000,0,1134
73404120,0,1,1,0,10044,1,0,0,0,0,1134
73404121,0,1,1,0,10044,1,0,0,0,0,1135
73404122,0,1,1,0,10044,1,0,0,0,0,1140
73404123,0,1,1,0,10044,1,0,0,0,0,1140
73404124,0,1,1,0,10044,1,0,0,0,0,1140
73404125,0,1,1,0,10044,1,0,0,0,0,1141
73404126,1,1,1,0,10044,1,1,0,0,0,1141
73404127,1,1,1,0,10044,1,1,0,0,0,1142
73404128,1,1,1,0,10044,1,1,0,0,0,1142
73404129,1,1,1,0,10044,1,1,0,1,0,1142
73404130,1,1,1,0,10044,1,1,0,1,0,1143
73404131,1,1,1,0,10044,1,1,0,1,0,666
73404132,0,1,1,0,10044,1,140000,0,1,0,666
73404133,0,1,1,0,10044,1,140000,0,1,0,666
73404134,0,1,1,0,10044,1,140000,0,1,0,0
73404135,0,1,1,3,10044,0,0,0,1,0,0
73404136,0,1,1,3,10044,0,0,0,1,0,0
73404137,0,1,1,3,10044,0,0,0,1,0,2001
73404138,0,1,1,3,10044,0,0,0,1,0,17040
73404139,0,1,1,3,10044,0,0,0,1,0,17040
73404140,0,1,1,3,10044,0,0,0,1,0,0
73404141,0,1,1,3,10044,0,0,0,1,0,6000
73404142,0,1,1,3,10044,0,0,0,1,0,6000
73404143,0,1,1,3,10044,0,0,0,1,0,6000
73404144,0,1,1,3,10044,0,0,0,1,0,6000
73404145,0,1,1,3,10044,0,44035,44035,1,0,6440
73404146,0,1,1,3,10044,0,44035,44035,1,0,6440
73404147,0,1,1,3,10044,0,44035,44035,1,0,6440
73404148,0,1,1,3,10044,0,44035,44035,1,0,6440
73404149,0,1,1,3,10044,0,44035,0,1,0,6440
73404150,0,1,1,3,10044,0,44035,0,1,0,6440
73404151,0,1,1,3,10044,0,44035,0,1,0,6440
73404152,1,1,1,0,44035,0,44035,0,1,0,170
73404153,1,1,1,0,44035,0,0,0,1,0,170
73404154,1,1,1,0,44035,0,0,0,1,0,0
73404155,1,1,1,0,44035,0,0,0,1,0,0
73404156,1,1,1,0,44035,0,0,0,1,0,0
73404157,1,1,1,0,44035,0,0,0,1,0,0
73404158,1,1,1,0,44035,0,0,0,1,0,0
73404159,1,1,1,0,44035,0,0,0,1,0,0
73404160,1,1,1,0,44035,0,0,0,1,0,0
73404161,1,1,1,0,44035,0,0,0,1,0,0
73404162,1,1,1,0,44035,0,120,120,1,0,0
73404163,1,1,1,0,44035,0,120,120,1,0,0
73404164,1,1,1,0,44035,0,120,120,1,0,0
73404165,1,1,1,0,44035,0,120,120,1,0,0
73404166,1,1,1,0,44035,0,120,0,1,0,0
73404167,1,1,1,0,44035,0,120,0,1,0,0
73404168,1,1,1,0,44035,0,120,0,1,0,0
73404169,120,1,1,3,120,0,120,0,1,0,0
73404170,120,1,1,3,120,0,0,0,1,0,0
73404171,120,1,1,3,120,0,0,0,1,0,2001
73404172,120,1,1,3,120,0,0,0,1,0,17041
73404173,120,1,1,3,120,0,0,0,1,0,17041
73404174,120,1,1,3,120,0,0,0,1,0,0
73404175,120,1,1,3,120,0,0,0,1,0,6000
73404176,120,1,1,3,120,0,0,0,1,0,6000
73404177,120,1,1,3,120,0,0,0,1,0,6000
73404178,120,1,1,3,120,0,0,0,1,0,6000
73404179,120,1,1,3,120,0,50033,50033,1,0,6500
73404180,120,1,1,3,120,0,50033,50033,1,0,6500
73404181,120,1,1,3,120,0,50033,50033,1,0,6500
73404182,120,1,1,3,120,0,50033,50033,1,0,6500
73404183,120,1,1,3,120,0,50033,0,1,0,6500
73404184,120,1,1,3,120,0,50033,0,1,0,6500
73404185,120,1,1,3,120,0,50033,0,1,0,6500
73404186,1,1,1,0,50033,0,50033,0,1,120,172
73404187,1,1,1,0,50033,0,0,0,1,120,172
73404188,1,1,1,0,50033,0,0,0,1,120,0
73404189,1,1,1,0,50033,0,0,0,1,120,0
73404190,1,1,1,0,50033,0,0,0,1,120,0
73404191,1,1,1,0,50033,0,0,0,1,120,0
73404192,1,1,1,0,50033,0,0,0,1,120,0
73404193,1,1,1,0,50033,0,0,0,1,120,0
73404194,1,1,1,0,50033,0,0,0,1,120,0
73404195,1,1,1,0,50033,0,0,0,1,120,0
73404196,1,1,1,0,50033,0,300,300,1,120,0
73404197,1,1,1,0,50033,0,300,300,1,120,0
73404198,1,1,1,0,50033,0,300,300,1,120,0
73404199,1,1,1,0,50033,0,300,300,1,120,0
73404200,1,1,1,0,50033,0,300,0,1,120,0
73404201,1,1,1,0,50033,0,300,0,1,120,0
73404202,1,1,1,0,50033,0,300,0,1,120,0
73404203,300,1,1,3,300,0,300,0,1,120,0
73404204,300,1,1,3,300,0,0,0,1,120,0
73404205,300,1,1,3,300,0,0,0,1,120,2001
73404206,300,1,1,3,300,0,0,0,1,120,17042
73404207,300,1,1,3,300,0,0,0,1,120,17042
73404208,300,1,1,3,300,0,0,0,1,120,0
73404209,300,1,1,3,300,0,0,0,1,120,6000
73404210,300,1,1,3,300,0,0,0,1,120,6000
73404211,300,1,1,3,300,0,0,0,1,120,6000
73404212,300,1,1,3,300,0,0,0,1,120,6000
73404213,300,1,1,3,300,0,173005,173005,1,120,7730
73404214,300,1,1,3,300,0,173005,173005,1,120,7730
73404215,300,1,1,3,300,0,173005,173005,1,120,7730
73404216,300,1,1,3,300,0,173005,173005,1,120,7730
73404217,300,1,1,3,300,0,173005,0,1,120,7730
73404218,300,1,1,3,300,0,173005,0,1,120,7730
73404219,300,1,1,3,300,0,173005,0,1,120,7730
73404220,5,1,1,3,173005,0,173005,0,1,120,0
73404221,5,1,1,3,173005,0,0,0,1,120,0
73404222,5,1,1,3,173005,0,0,0,1,120,2001
73404223,5,1,1,3,173005,0,0,0,1,120,17043
73404224,5,1,1,3,173005,0,0,0,1,120,17043
73404225,5,1,1,3,173005,0,0,0,1,120,0
73404226,5,1,1,3,173005,0,0,0,1,120,6000
73404227,5,1,1,3,173005,0,0,0,1,120,6000
73404228,5,1,1,3,173005,0,0,0,1,120,6000
73404229,5,1,1,3,173005,0,0,0,1,120,6000
73404230,5,1,1,3,173005,0,150415,150415,1,120,7504
73404231,5,1,1,3,173005,0,150415,150415,1,120,7504
73404232,5,1,1,3,173005,0,150415,150415,1,120,7504
73404233,5,1,1,3,173005,0,150415,150415,1,120,7504
73404234,5,1,1,3,173005,0,150415,0,1,120,7504
73404235,5,1,1,3,173005,0,150415,0,1,120,7504
73404236,5,1,1,3,173005,0,150415,0,1,120,7504
73404237,1,1,1,0,150415,0,150415,0,1,120,657
73404238,1,1,1,0,150415,0,1,0,1,120,657
73404239,1,1,1,0,150415,0,1,0,1,120,326
73404240,1,1,1,0,1,1,1,0,1,120,326
73404241,1,1,1,0,1,1,1,0,1,120,326
73404242,1,1,1,0,1,1,1,0,1,120,327
73404243,1,1,1,0,1,1,1,0,1,120,327
73404244,1,1,1,0,1,1,1,0,1,120,330
73404245,1,1,1,0,1,1,1,0,1,120,660
73404246,1,1,1,0,1,1,1,0,1,120,660
73404247,1,1,1,0,1,1,1,0,1,120,660
73404248,1,1,1,0,1,1,1,0,1,120,3655
73404249,44,1,1,0,1,1,110044,0,1,120,3655
73404250,44,1,1,0,1,1,110044,0,1,120,3655
73404251,44,1,1,0,1,1,110044,0,1,120,474
73404252,44,1,1,0,1,1,110044,0,110044,120,474
73404253,44,1,1,0,1,1,110044,0,110044,120,474
73404254,44,1,1,0,1,1,110044,0,110044,120,475
73404255,305,1,1,3,1,1,305,0,110044,120,475
73404256,305,1,1,3,1,1,305,0,110044,120,476
73404257,305,1,1,3,1,1,305,0,110044,120,501
73404258,44,1,1,0,1,1,110044,0,110044,120,501
73404259,44,1,1,0,1,1,110044,0,110044,120,501
73404260,44,1,1,0,1,1,110044,0,110044,120,502
73404261,7,1,1,0,1,1,7,0,110044,120,502
73404262,7,1,1,0,1,1,7,0,110044,120,503
73404263,7,1,1,0,1,1,7,0,110044,120,503
73404264,300,1,1,0,1,1,300,0,300,120,503
73404265,300,1,1,0,1,1,300,0,300,120,504
73404266,300,1,1,0,1,1,300,0,300,120,511
73404267,3,1,1,0,1,1,3,0,300,120,511
73404268,3,1,1,0,1,1,3,0,300,120,511
73404269,3,1,1,0,1,1,3,0,300,120,3725
73404270,141,1,1,0,1,1,30141,0,304,120,3725
73404271,141,1,1,0,1,1,30141,0,304,120,3725
73404272,141,1,1,0,1,1,30141,0,304,120,476
73404273,120,0,1,0,1,1,120,0,30141,120,476
# MARK wr tick=73404273
73404274,120,0,1,0,1,1,120,0,30141,120,476
73435665,70,1,1,0,10044,1,70,0,305,0,522
73435666,70,1,1,0,10044,1,70,0,305,0,523
73435667,70,1,1,0,10044,1,70,0,305,0,527
73435668,30,1,1,0,10044,1,30,0,0,0,527
73435669,30,1,1,0,10044,1,30,0,0,0,527
73435670,30,1,1,0,10044,1,30,0,0,0,530
73435671,0,1,1,0,10044,1,0,0,0,0,530
73435672,0,1,1,0,10044,1,0,0,0,0,531
73435673,0,1,1,0,10044,1,0,0,0,0,531
73435674,30,1,1,0,10044,1,74030,0,0,0,531
73435675,30,1,1,0,10044,1,74030,0,0,0,532
73435676,30,1,1,0,10044,1,74030,0,0,0,532
73435677,0,1,1,0,10044,1,40000,0,74030,0,532
73435678,0,1,1,0,10044,1,40000,0,74030,0,533
73435679,0,1,1,0,10044,1,40000,0,74030,0,537
73435680,0,1,1,0,10044,1,4000,0,74030,0,537
73435681,0,1,1,0,10044,1,4000,0,74030,0,537
73435682,0,1,1,0,10044,1,4000,0,74030,0,540
73435683,2,1,1,0,10044,1,2,0,74030,0,540
73435684,2,1,1,0,10044,1,2,0,74030,0,541
73435685,2,1,1,0,10044,1,2,0,74030,0,476
73435686,1,1,1,0,10044,1,1,0,74030,0,476
73435687,1,1,1,0,10044,1,1,0,74030,0,476
73435688,1,1,1,0,10044,1,1,0,74030,0,0
73435689,30,1,1,3,10044,0,0,0,74030,0,0
73435690,30,1,1,3,10044,0,0,0,74030,0,0
73435691,30,1,1,3,10044,0,0,0,74030,0,2001
73435692,30,1,1,3,10044,0,0,0,74030,0,17107
73435693,30,1,1,3,10044,0,0,0,74030,0,17107
73435694,30,1,1,3,10044,0,0,0,74030,0,0
73435695,30,1,1,3,10044,0,0,0,74030,0,6000
73435696,30,1,1,3,10044,0,0,0,74030,0,6000
73435697,30,1,1,3,10044,0,0,0,74030,0,6000
73435698,30,1,1,3,10044,0,0,0,74030,0,6000
73435699,30,1,1,3,10044,0,175235,175235,74030,0,7752
73435700,30,1,1,3,10044,0,175235,175235,74030,0,7752
73435701,30,1,1,3,10044,0,175235,175235,74030,0,7752
73435702,30,1,1,3,10044,0,175235,175235,74030,0,7752
73435703,30,1,1,3,10044,0,175235,0,74030,0,7752
73435704,30,1,1,3,10044,0,175235,0,74030,0,7752
73435705,30,1,1,3,10044,0,175235,0,74030,0,7752
73435706,30,1,1,0,175235,0,175235,0,74030,0,256
73435707,30,1,1,0,175235,0,74030,0,74030,0,256
73435708,30,1,1,0,175235,0,74030,0,74030,0,257
73435709,44,1,1,0,74030,1,10044,0,74030,0,257
73435710,44,1,1,0,74030,1,10044,0,74030,0,260
73435711,44,1,1,0,74030,1,10044,0,74030,0,264
73435712,377,1,1,0,74030,1,177777,0,74030,0,264
73435713,377,1,1,0,74030,1,177777,0,74030,0,264
73435714,377,1,1,0,74030,1,177777,0,74030,0,265
73435715,10,1,1,0,74030,1,10,0,177777,0,265
73435716,10,1,1,0,74030,1,10,0,177777,0,266
73435717,10,1,1,0,74030,1,10,0,177777,0,266
73435718,43,1,1,0,74030,1,10043,0,177777,0,266
73435719,43,1,1,0,74030,1,10043,0,177777,0,267
73435720,43,1,1,0,74030,1,10043,0,177777,0,0
73435721,0,1,1,3,74030,0,0,0,177777,0,0
73435722,0,1,1,3,74030,0,0,0,177777,0,0
73435723,0,1,1,3,74030,0,0,0,177777,0,2001
73435724,0,1,1,3,74030,0,0,0,177777,0,17110
73435725,0,1,1,3,74030,0,0,0,177777,0,17110
73435726,0,1,1,3,74030,0,0,0,177777,0,0
73435727,0,1,1,3,74030,0,0,0,177777,0,6000
73435728,0,1,1,3,74030,0,0,0,177777,0,6000
73435729,0,1,1,3,74030,0,0,0,177777,0,6000
73435730,0,1,1,3,74030,0,0,0,177777,0,6000
73435731,0,1,1,3,74030,0,146142,146142,177777,0,7461
73435732,0,1,1,3,74030,0,146142,146142,177777,0,7461
73435733,0,1,1,3,74030,0,146142,146142,177777,0,7461
73435734,0,1,1,3,74030,0,146142,146142,177777,0,7461
73435735,0,1,1,3,74030,0,146142,0,177777,0,7461
73435736,0,1,1,3,74030,0,146142,0,177777,0,7461
73435737,0,1,1,3,74030,0,146142,0,177777,0,7461
73435738,26,1,1,3,146142,0,146142,0,177777,0,145
73435739,26,1,1,3,146142,0,0,0,177777,0,145
73435740,26,1,1,3,146142,0,0,0,177777,0,0
73435741,26,1,1,3,146142,0,0,0,177777,0,17111
73435742,26,1,1,3,146142,0,0,0,177777,0,17111
73435743,26,1,1,3,146142,0,0,0,177777,0,0
73435744,26,1,1,3,146142,0,0,0,177777,0,0
73435745,0,1,1,3,0,0,0,0,177777,0,0
73435746,0,1,1,3,0,0,0,0,177777,0,0
73435747,0,1,1,3,0,0,0,0,177777,0,2001
73435748,0,1,1,3,0,0,0,0,177777,0,17026
73435749,0,1,1,3,0,0,0,0,177777,0,17026
73435750,0,1,1,3,0,0,0,0,177777,0,0
73435751,0,1,1,3,0,0,0,0,177777,0,6000
73435752,0,1,1,3,0,0,0,0,177777,0,6000
73435753,0,1,1,3,0,0,0,0,177777,0,6000
73435754,0,1,1,3,0,0,0,0,177777,0,6000
73435755,0,1,1,3,0,0,124010,124010,177777,0,7240
73435756,0,1,1,3,0,0,124010,124010,177777,0,7240
73435757,0,1,1,3,0,0,124010,124010,177777,0,7240
73435758,0,1,1,3,0,0,124010,124010,177777,0,7240
73435759,0,1,1,3,0,0,124010,0,177777,0,7240
73435760,0,1,1,3,0,0,124010,0,177777,0,7240
73435761,0,1,1,3,0,0,124010,0,177777,0,7240
73435762,0,1,1,0,124010,0,124010,0,177777,0,0
73435763,0,1,1,0,124010,0,0,0,177777,0,0
73435764,0,1,1,0,124010,0,0,0,177777,0,2001
73435765,0,1,1,0,124010,0,0,0,177777,0,17036
73435766,0,1,1,0,124010,0,0,0,177777,0,17036
73435767,0,1,1,0,124010,0,0,0,177777,0,0
73435768,0,1,1,0,124010,0,0,0,177777,0,6000
73435769,0,1,1,0,124010,0,0,0,177777,0,6000
73435770,0,1,1,0,124010,0,0,0,177777,0,6000
73435771,0,1,1,0,124010,0,0,0,177777,0,6000
73435772,0,1,1,0,124010,0,175020,175020,177777,0,7750
73435773,0,1,1,0,124010,0,175020,175020,177777,0,7750
73435774,0,1,1,0,124010,0,175020,175020,177777,0,7750
73435775,0,1,1,0,124010,0,175020,175020,177777,0,7750
73435776,0,1,1,0,124010,0,175020,0,177777,0,7750
73435777,0,1,1,0,124010,0,175020,0,177777,0,7750
73435778,0,1,1,0,124010,0,175020,0,177777,0,7750
73435779,377,1,1,0,175020,1,177777,0,177777,0,262
73435780,377,1,1,0,175020,1,177777,0,177777,0,262
73435781,377,1,1,0,175020,1,177777,0,177777,0,263
73435782,44,1,1,0,175020,1,10044,0,177777,0,263
73435783,44,1,1,0,175020,1,10044,0,177777,0,264
73435784,44,1,1,0,175020,1,10044,0,177777,0,264
73435785,44,1,1,0,175020,1,10044,0,177777,0,264
73435786,44,1,1,0,175020,1,10044,0,177777,0,265
73435787,44,1,1,0,175020,1,10044,0,177777,0,265
73435788,4,1,1,0,175020,1,4,0,10044,0,265
73435789,4,1,1,0,175020,1,4,0,10044,0,266
73435790,4,1,1,0,175020,1,4,0,10044,0,266
73435791,110,1,1,0,175020,1,20110,0,10044,0,266
73435792,110,1,1,0,175020,1,20110,0,10044,0,267
73435793,110,1,1,0,175020,1,20110,0,10044,0,0
73435794,0,1,1,3,175020,0,0,0,10044,0,0
73435795,0,1,1,3,175020,0,0,0,10044,0,0
73435796,0,1,1,3,175020,0,0,0,10044,0,2001
73435797,0,1,1,3,175020,0,0,0,10044,0,17037
73435798,0,1,1,3,175020,0,0,0,10044,0,17037
73435799,0,1,1,3,175020,0,0,0,10044,0,0
73435800,0,1,1,3,175020,0,0,0,10044,0,6000
73435801,0,1,1,3,175020,0,0,0,10044,0,6000
73435802,0,1,1,3,175020,0,0,0,10044,0,6000
73435803,0,1,1,3,175020,0,0,0,10044,0,6000
73435804,0,1,1,3,175020,0,150402,150402,10044,0,7504
73435805,0,1,1,3,175020,0,150402,150402,10044,0,7504
73435806,0,1,1,3,175020,0,150402,150402,10044,0,7504
73435807,0,1,1,3,175020,0,150402,150402,10044,0,7504
73435808,0,1,1,3,175020,0,150402,0,10044,0,7504
73435809,0,1,1,3,175020,0,150402,0,10044,0,7504
73435810,0,1,1,3,175020,0,150402,0,10044,0,7504
73435811,44,1,1,0,150402,0,150446,0,10044,0,657
73435812,44,1,1,0,150402,0,10044,0,10044,0,657
73435813,44,1,1,0,150402,0,10044,0,10044,0,326
73435814,44,1,1,0,10044,1,10044,0,10044,0,326
73435815,44,1,1,0,10044,1,10044,0,10044,0,326
73435816,44,1,1,0,10044,1,10044,0,10044,0,327
73435817,44,1,1,0,10044,1,10044,0,10044,0,327
73435818,44,1,1,0,10044,1,10044,0,10044,0,330
73435819,44,1,1,0,10044,1,10044,0,10044,0,660
73435820,44,1,1,0,10044,1,10044,0,10044,0,660
73435821,44,1,1,0,10044,1,10044,0,10044,0,660
73435822,44,1,1,0,10044,1,10044,0,10044,0,3642
73435823,44,1,1,0,10044,1,10044,0,10044,0,3642
73435824,44,1,1,0,10044,1,10044,0,10044,0,3642
73435825,44,1,1,0,10044,1,10044,0,10044,0,663
73435826,0,1,1,0,10044,1,100000,0,10044,0,663
73435827,0,1,1,0,10044,1,100000,0,10044,0,663
73435828,0,1,1,0,10044,1,100000,0,10044,0,664
73435829,44,1,1,0,10044,1,110044,0,110044,0,664
73435830,44,1,1,0,10044,1,110044,0,110044,0,665
73435831,44,1,1,0,10044,1,110044,0,110044,0,665
73435832,44,1,1,0,10044,1,110044,0,110044,0,665
73435833,44,1,1,0,10044,1,110044,0,110044,0,666
73435834,44,1,1,0,10044,1,110044,0,110044,0,1112
73435835,45,1,1,0,10044,1,130045,0,110044,0,1112
73435836,45,1,1,0,10044,1,130045,0,110044,0,1112
73435837,45,1,1,0,10044,1,130045,0,110044,0,1113
73435838,45,1,1,0,10044,1,130045,0,110044,0,1113
73435839,45,1,1,0,10044,1,130045,0,110044,0,1113
73435840,45,1,1,0,10044,1,130045,0,110044,0,1113
73435841,45,1,1,0,10044,1,130045,0,110044,0,1113
73435842,45,1,1,0,10044,1,130045,0,110044,0,1113
73435843,44,1,1,0,10044,1,110044,0,110044,0,1113
73435844,44,1,1,0,10044,1,110044,0,110044,0,1114
73435845,44,1,1,0,10044,1,110044,0,110044,0,1114
73435846,10,1,1,0,10044,1,10,0,110044,0,1114
73435847,10,1,1,0,10044,1,10,0,110044,0,1115
73435848,10,1,1,0,10044,1,10,0,110044,0,1115
73435849,10,1,1,0,10044,1,10,0,110044,0,1115
73435850,10,1,1,0,10044,1,10,0,110044,0,1115
73435851,10,1,1,0,10044,1,10,0,110044,0,1115
73435852,10,1,1,0,10044,1,10,0,110044,0,1115
73435853,10,1,1,0,10044,1,10,0,110044,0,1115
73435854,0,1,1,0,10044,1,0,0,110044,0,1115
73435855,0,1,1,0,10044,1,0,0,110044,0,1116
73435856,0,1,1,0,10044,1,0,0,110044,0,1116
73435857,44,1,1,0,10044,1,110044,0,0,0,1116
73435858,44,1,1,0,10044,1,110044,0,0,0,666
73435859,44,1,1,0,10044,1,110044,0,0,0,1117
73435860,1,1,1,0,10044,1,60001,0,0,0,1117
73435861,1,1,1,0,10044,1,60001,0,0,0,1120
73435862,1,1,1,0,10044,1,60001,0,0,0,1120
73435863,13,1,1,0,10044,1,100013,0,0,0,1120
73435864,13,1,1,0,10044,1,100013,0,0,0,1121
73435865,13,1,1,0,10044,1,100013,0,0,0,1120
73435866,0,1,1,0,10044,1,0,0,100013,0,1120
73435867,0,1,1,0,10044,1,0,0,100013,0,1120
73435868,0,1,1,0,10044,1,0,0,100013,0,1120
73435869,1,1,1,0,10044,1,1,0,26,0,1120
73435870,1,1,1,0,10044,1,1,0,26,0,1120
73435871,1,1,1,0,10044,1,1,0,26,0,1120
73435872,2,1,1,0,10044,1,2,0,54,0,1120
73435873,2,1,1,0,10044,1,2,0,54,0,1120
73435874,2,1,1,0,10044,1,2,0,54,0,1120
73435875,4,1,1,0,10044,1,4,0,130,0,1120
73435876,4,1,1,0,10044,1,4,0,130,0,1120
73435877,4,1,1,0,10044,1,4,0,130,0,1120
73435878,10,1,1,0,10044,1,10,0,260,0,1120
73435879,10,1,1,0,10044,1,10,0,260,0,1120
73435880,10,1,1,0,10044,1,10,0,260,0,1120
73435881,20,1,1,0,10044,1,20,0,540,0,1120
73435882,20,1,1,0,10044,1,20,0,540,0,1120
73435883,20,1,1,0,10044,1,20,0,540,0,1120
73435884,40,1,1,0,10044,1,40,0,1300,0,1120
73435885,40,1,1,0,10044,1,40,0,1300,0,1120
73435886,40,1,1,0,10044,1,40,0,1300,0,1120
73435887,100,1,1,0,10044,1,100,0,2600,0,1120
73435888,100,1,1,0,10044,1,100,0,2600,0,1120
73435889,100,1,1,0,10044,1,100,0,2600,0,1120
73435890,200,1,1,0,10044,1,200,0,5400,0,1120
73435891,200,1,1,0,10044,1,200,0,5400,0,1120
73435892,200,1,1,0,10044,1,200,0,5400,0,1120
73435893,0,1,1,0,10044,1,400,0,13000,0,1120
73435894,0,1,1,0,10044,1,400,0,13000,0,1120
73435895,0,1,1,0,10044,1,400,0,13000,0,1120
73435896,0,1,1,0,10044,1,1000,0,26000,0,1120
73435897,0,1,1,0,10044,1,1000,0,26000,0,1120
73435898,0,1,1,0,10044,1,1000,0,26000,0,1120
73435899,0,1,1,0,10044,1,2000,0,54000,0,1120
73435900,0,1,1,0,10044,1,2000,0,54000,0,1120
73435901,0,1,1,0,10044,1,2000,0,54000,0,1120
73435902,0,1,1,0,10044,1,4000,0,130000,0,1120
73435903,0,1,1,0,10044,1,4000,0,130000,0,1120
73435904,0,1,1,0,10044,1,4000,0,130000,0,1121
73435905,1,1,1,0,10044,1,10001,0,60000,0,1121
73435906,1,1,1,0,10044,1,10001,0,60000,0,1122
73435907,1,1,1,0,10044,1,10001,0,60000,0,1133
73435908,0,1,1,0,10044,1,0,0,140000,0,1133
73435909,0,1,1,0,10044,1,0,0,140000,0,1133
73435910,0,1,1,0,10044,1,0,0,140000,0,1134
73435911,0,1,1,0,10044,1,0,0,0,0,1134
73435912,0,1,1,0,10044,1,0,0,0,0,1135
