tick,MEMRD_ADDR,MEMRD_DATA,CD16,FIDBO,RA,RT,RD,RB,RX,CSA_12_0
48760882,0,0,0,1,5,12023,117,7654,5,4333
48760883,0,0,0,1,5,12023,117,7654,5,4333
48760884,0,0,0,1,5,12023,117,7654,5,4333
48760885,0,51125,51125,1,5,12023,117,7654,5,4333
48760886,0,51125,51125,1,5,12023,117,7654,5,4333
48760887,0,51125,51125,1,5,12023,117,7654,5,4333
48760888,0,51125,51125,1,5,12023,117,7654,5,4333
48760889,0,0,51125,1,5,12023,117,7654,5,4333
48760890,0,0,51125,1,5,12023,117,7654,5,4333
48760891,0,0,51125,1,5,12023,117,7654,5,4333
48760892,0,0,51125,51125,5,12023,117,7654,5,4333
48760893,0,0,51125,51125,5,12023,117,7654,5,4334
48760894,0,0,51125,51125,5,12023,117,7654,5,377
48760895,0,0,0,377,5,12023,117,7654,5,377
48760896,0,0,0,377,5,12023,117,7654,5,377
48866191,0,0,0,1,4,12023,117,7654,4,4334
48866192,0,0,0,1,4,12023,117,7654,4,4334
48866193,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=48866193
48866194,12025,0,0,1,4,12023,117,7654,4,4334
48866195,0,0,0,1,4,12023,117,7654,4,4334
48866196,0,0,0,1,4,12023,117,7654,4,4334
48866197,0,0,0,1,4,12023,117,7654,4,4334
48866198,0,51125,51125,1,4,12023,117,7654,4,4334
48866199,0,51125,51125,1,4,12023,117,7654,4,4334
48866200,0,51125,51125,1,4,12023,117,7654,4,4334
48866201,0,51125,51125,1,4,12023,117,7654,4,4334
48866202,0,0,51125,1,4,12023,117,7654,4,4334
48866203,0,0,51125,1,4,12023,117,7654,4,4334
48866204,0,0,51125,1,4,12023,117,7654,4,4334
48866205,0,0,51125,51125,4,12023,117,7654,4,4334
48866206,0,0,51125,51125,4,12023,117,7654,4,4334
48866207,0,0,51125,51125,4,12023,117,7654,4,4333
48866208,0,0,52522,52522,4,12023,117,7654,4,4333
48866209,0,0,52522,52522,4,12023,117,7654,4,4333
48866924,0,0,0,1,5,12023,117,7654,5,4333
48866925,0,0,0,1,5,12023,117,7654,5,4333
48866926,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=48866926
48866927,12025,0,0,1,5,12023,117,7654,5,4333
48866928,0,0,0,1,5,12023,117,7654,5,4333
48866929,0,0,0,1,5,12023,117,7654,5,4333
48866930,0,0,0,1,5,12023,117,7654,5,4333
48866931,0,51125,51125,1,5,12023,117,7654,5,4333
48866932,0,51125,51125,1,5,12023,117,7654,5,4333
48866933,0,51125,51125,1,5,12023,117,7654,5,4333
48866934,0,51125,51125,1,5,12023,117,7654,5,4333
48866935,0,0,51125,1,5,12023,117,7654,5,4333
48866936,0,0,51125,1,5,12023,117,7654,5,4333
48866937,0,0,51125,1,5,12023,117,7654,5,4333
48866938,0,0,51125,51125,5,12023,117,7654,5,4333
48866939,0,0,51125,51125,5,12023,117,7654,5,4334
48866940,0,0,51125,51125,5,12023,117,7654,5,377
48866941,0,0,0,377,5,12023,117,7654,5,377
48866942,0,0,0,377,5,12023,117,7654,5,377
48948759,0,0,0,1,4,12023,117,7654,4,4334
48948760,0,0,0,1,4,12023,117,7654,4,4334
48948761,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=48948761
48948762,12025,0,0,1,4,12023,117,7654,4,4334
48948763,0,0,0,1,4,12023,117,7654,4,4334
48948764,0,0,0,1,4,12023,117,7654,4,4334
48948765,0,0,0,1,4,12023,117,7654,4,4334
48948766,0,51125,51125,1,4,12023,117,7654,4,4334
48948767,0,51125,51125,1,4,12023,117,7654,4,4334
48948768,0,51125,51125,1,4,12023,117,7654,4,4334
48948769,0,51125,51125,1,4,12023,117,7654,4,4334
48948770,0,0,51125,1,4,12023,117,7654,4,4334
48948771,0,0,51125,1,4,12023,117,7654,4,4334
48948772,0,0,51125,1,4,12023,117,7654,4,4334
48948773,0,0,51125,51125,4,12023,117,7654,4,4334
48948774,0,0,51125,51125,4,12023,117,7654,4,4334
48948775,0,0,51125,51125,4,12023,117,7654,4,4333
48948776,0,0,52522,52522,4,12023,117,7654,4,4333
48948777,0,0,52522,52522,4,12023,117,7654,4,4333
48949477,0,0,0,1,5,12023,117,7654,5,4333
48949478,0,0,0,1,5,12023,117,7654,5,4333
48949479,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=48949479
48949480,12025,0,0,1,5,12023,117,7654,5,4333
48949481,0,0,0,1,5,12023,117,7654,5,4333
48949482,0,0,0,1,5,12023,117,7654,5,4333
48949483,0,0,0,1,5,12023,117,7654,5,4333
48949484,0,51125,51125,1,5,12023,117,7654,5,4333
48949485,0,51125,51125,1,5,12023,117,7654,5,4333
48949486,0,51125,51125,1,5,12023,117,7654,5,4333
48949487,0,51125,51125,1,5,12023,117,7654,5,4333
48949488,0,0,51125,1,5,12023,117,7654,5,4333
48949489,0,0,51125,1,5,12023,117,7654,5,4333
48949490,0,0,51125,1,5,12023,117,7654,5,4333
48949491,0,0,51125,51125,5,12023,117,7654,5,4333
48949492,0,0,51125,51125,5,12023,117,7654,5,4334
48949493,0,0,51125,51125,5,12023,117,7654,5,377
48949494,0,0,0,377,5,12023,117,7654,5,377
48949495,0,0,0,377,5,12023,117,7654,5,377
49033002,0,0,0,1,4,12023,117,7654,4,4334
49033003,0,0,0,1,4,12023,117,7654,4,4334
49033004,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49033004
49033005,12025,0,0,1,4,12023,117,7654,4,4334
49033006,0,0,0,1,4,12023,117,7654,4,4334
49033007,0,0,0,1,4,12023,117,7654,4,4334
49033008,0,0,0,1,4,12023,117,7654,4,4334
49033009,0,51125,51125,1,4,12023,117,7654,4,4334
49033010,0,51125,51125,1,4,12023,117,7654,4,4334
49033011,0,51125,51125,1,4,12023,117,7654,4,4334
49033012,0,51125,51125,1,4,12023,117,7654,4,4334
49033013,0,0,51125,1,4,12023,117,7654,4,4334
49033014,0,0,51125,1,4,12023,117,7654,4,4334
49033015,0,0,51125,1,4,12023,117,7654,4,4334
49033016,0,0,51125,51125,4,12023,117,7654,4,4334
49033017,0,0,51125,51125,4,12023,117,7654,4,4334
49033018,0,0,51125,51125,4,12023,117,7654,4,4333
49033019,0,0,52522,52522,4,12023,117,7654,4,4333
49033020,0,0,52522,52522,4,12023,117,7654,4,4333
49039385,0,0,0,1,5,12023,117,7654,5,4333
49039386,0,0,0,1,5,12023,117,7654,5,4333
49039387,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49039387
49039388,12025,0,0,1,5,12023,117,7654,5,4333
49039389,0,0,0,1,5,12023,117,7654,5,4333
49039390,0,0,0,1,5,12023,117,7654,5,4333
49039391,0,0,0,1,5,12023,117,7654,5,4333
49039392,0,51125,51125,1,5,12023,117,7654,5,4333
49039393,0,51125,51125,1,5,12023,117,7654,5,4333
49039394,0,51125,51125,1,5,12023,117,7654,5,4333
49039395,0,51125,51125,1,5,12023,117,7654,5,4333
49039396,0,0,51125,1,5,12023,117,7654,5,4333
49039397,0,0,51125,1,5,12023,117,7654,5,4333
49039398,0,0,51125,1,5,12023,117,7654,5,4333
49039399,0,0,51125,51125,5,12023,117,7654,5,4333
49039400,0,0,51125,51125,5,12023,117,7654,5,4334
49039401,0,0,51125,51125,5,12023,117,7654,5,377
49039402,0,0,0,377,5,12023,117,7654,5,377
49039403,0,0,0,377,5,12023,117,7654,5,377
49114004,0,0,0,1,4,12023,117,7654,4,4334
49114005,0,0,0,1,4,12023,117,7654,4,4334
49114006,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49114006
49114007,12025,0,0,1,4,12023,117,7654,4,4334
49114008,0,0,0,1,4,12023,117,7654,4,4334
49114009,0,0,0,1,4,12023,117,7654,4,4334
49114010,0,0,0,1,4,12023,117,7654,4,4334
49114011,0,51125,51125,1,4,12023,117,7654,4,4334
49114012,0,51125,51125,1,4,12023,117,7654,4,4334
49114013,0,51125,51125,1,4,12023,117,7654,4,4334
49114014,0,51125,51125,1,4,12023,117,7654,4,4334
49114015,0,0,51125,1,4,12023,117,7654,4,4334
49114016,0,0,51125,1,4,12023,117,7654,4,4334
49114017,0,0,51125,1,4,12023,117,7654,4,4334
49114018,0,0,51125,51125,4,12023,117,7654,4,4334
49114019,0,0,51125,51125,4,12023,117,7654,4,4334
49114020,0,0,51125,51125,4,12023,117,7654,4,4333
49114021,0,0,52522,52522,4,12023,117,7654,4,4333
49114022,0,0,52522,52522,4,12023,117,7654,4,4333
49114732,0,0,0,1,5,12023,117,7654,5,4333
49114733,0,0,0,1,5,12023,117,7654,5,4333
49114734,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49114734
49114735,12025,0,0,1,5,12023,117,7654,5,4333
49114736,0,0,0,1,5,12023,117,7654,5,4333
49114737,0,0,0,1,5,12023,117,7654,5,4333
49114738,0,0,0,1,5,12023,117,7654,5,4333
49114739,0,51125,51125,1,5,12023,117,7654,5,4333
49114740,0,51125,51125,1,5,12023,117,7654,5,4333
49114741,0,51125,51125,1,5,12023,117,7654,5,4333
49114742,0,51125,51125,1,5,12023,117,7654,5,4333
49114743,0,0,51125,1,5,12023,117,7654,5,4333
49114744,0,0,51125,1,5,12023,117,7654,5,4333
49114745,0,0,51125,1,5,12023,117,7654,5,4333
49114746,0,0,51125,51125,5,12023,117,7654,5,4333
49114747,0,0,51125,51125,5,12023,117,7654,5,4334
49114748,0,0,51125,51125,5,12023,117,7654,5,377
49114749,0,0,0,377,5,12023,117,7654,5,377
49114750,0,0,0,377,5,12023,117,7654,5,377
49172650,0,0,0,1,4,12023,117,7654,4,4334
49172651,0,0,0,1,4,12023,117,7654,4,4334
49172652,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49172652
49172653,12025,0,0,1,4,12023,117,7654,4,4334
49172654,0,0,0,1,4,12023,117,7654,4,4334
49172655,0,0,0,1,4,12023,117,7654,4,4334
49172656,0,0,0,1,4,12023,117,7654,4,4334
49172657,0,51125,51125,1,4,12023,117,7654,4,4334
49172658,0,51125,51125,1,4,12023,117,7654,4,4334
49172659,0,51125,51125,1,4,12023,117,7654,4,4334
49172660,0,51125,51125,1,4,12023,117,7654,4,4334
49172661,0,0,51125,1,4,12023,117,7654,4,4334
49172662,0,0,51125,1,4,12023,117,7654,4,4334
49172663,0,0,51125,1,4,12023,117,7654,4,4334
49172664,0,0,51125,51125,4,12023,117,7654,4,4334
49172665,0,0,51125,51125,4,12023,117,7654,4,4334
49172666,0,0,51125,51125,4,12023,117,7654,4,4333
49172667,0,0,52522,52522,4,12023,117,7654,4,4333
49172668,0,0,52522,52522,4,12023,117,7654,4,4333
49173366,0,0,0,1,5,12023,117,7654,5,4333
49173367,0,0,0,1,5,12023,117,7654,5,4333
49173368,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49173368
49173369,12025,0,0,1,5,12023,117,7654,5,4333
49173370,0,0,0,1,5,12023,117,7654,5,4333
49173371,0,0,0,1,5,12023,117,7654,5,4333
49173372,0,0,0,1,5,12023,117,7654,5,4333
49173373,0,51125,51125,1,5,12023,117,7654,5,4333
49173374,0,51125,51125,1,5,12023,117,7654,5,4333
49173375,0,51125,51125,1,5,12023,117,7654,5,4333
49173376,0,51125,51125,1,5,12023,117,7654,5,4333
49173377,0,0,51125,1,5,12023,117,7654,5,4333
49173378,0,0,51125,1,5,12023,117,7654,5,4333
49173379,0,0,51125,1,5,12023,117,7654,5,4333
49173380,0,0,51125,51125,5,12023,117,7654,5,4333
49173381,0,0,51125,51125,5,12023,117,7654,5,4334
49173382,0,0,51125,51125,5,12023,117,7654,5,377
49173383,0,0,0,377,5,12023,117,7654,5,377
49173384,0,0,0,377,5,12023,117,7654,5,377
49239329,0,0,0,1,4,12023,117,7654,4,4334
49239330,0,0,0,1,4,12023,117,7654,4,4334
49239331,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49239331
49239332,12025,0,0,1,4,12023,117,7654,4,4334
49239333,0,0,0,1,4,12023,117,7654,4,4334
49239334,0,0,0,1,4,12023,117,7654,4,4334
49239335,0,0,0,1,4,12023,117,7654,4,4334
49239336,0,51125,51125,1,4,12023,117,7654,4,4334
49239337,0,51125,51125,1,4,12023,117,7654,4,4334
49239338,0,51125,51125,1,4,12023,117,7654,4,4334
49239339,0,51125,51125,1,4,12023,117,7654,4,4334
49239340,0,0,51125,1,4,12023,117,7654,4,4334
49239341,0,0,51125,1,4,12023,117,7654,4,4334
49239342,0,0,51125,1,4,12023,117,7654,4,4334
49239343,0,0,51125,51125,4,12023,117,7654,4,4334
49239344,0,0,51125,51125,4,12023,117,7654,4,4334
49239345,0,0,51125,51125,4,12023,117,7654,4,4333
49239346,0,0,52522,52522,4,12023,117,7654,4,4333
49239347,0,0,52522,52522,4,12023,117,7654,4,4333
49245700,0,0,0,1,5,12023,117,7654,5,4333
49245701,0,0,0,1,5,12023,117,7654,5,4333
49245702,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49245702
49245703,12025,0,0,1,5,12023,117,7654,5,4333
49245704,0,0,0,1,5,12023,117,7654,5,4333
49245705,0,0,0,1,5,12023,117,7654,5,4333
49245706,0,0,0,1,5,12023,117,7654,5,4333
49245707,0,51125,51125,1,5,12023,117,7654,5,4333
49245708,0,51125,51125,1,5,12023,117,7654,5,4333
49245709,0,51125,51125,1,5,12023,117,7654,5,4333
49245710,0,51125,51125,1,5,12023,117,7654,5,4333
49245711,0,0,51125,1,5,12023,117,7654,5,4333
49245712,0,0,51125,1,5,12023,117,7654,5,4333
49245713,0,0,51125,1,5,12023,117,7654,5,4333
49245714,0,0,51125,51125,5,12023,117,7654,5,4333
49245715,0,0,51125,51125,5,12023,117,7654,5,4334
49245716,0,0,51125,51125,5,12023,117,7654,5,377
49245717,0,0,0,377,5,12023,117,7654,5,377
49245718,0,0,0,377,5,12023,117,7654,5,377
49345279,0,0,0,1,4,12023,117,7654,4,4334
49345280,0,0,0,1,4,12023,117,7654,4,4334
49345281,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49345281
49345282,12025,0,0,1,4,12023,117,7654,4,4334
49345283,0,0,0,1,4,12023,117,7654,4,4334
49345284,0,0,0,1,4,12023,117,7654,4,4334
49345285,0,0,0,1,4,12023,117,7654,4,4334
49345286,0,51125,51125,1,4,12023,117,7654,4,4334
49345287,0,51125,51125,1,4,12023,117,7654,4,4334
49345288,0,51125,51125,1,4,12023,117,7654,4,4334
49345289,0,51125,51125,1,4,12023,117,7654,4,4334
49345290,0,0,51125,1,4,12023,117,7654,4,4334
49345291,0,0,51125,1,4,12023,117,7654,4,4334
49345292,0,0,51125,1,4,12023,117,7654,4,4334
49345293,0,0,51125,51125,4,12023,117,7654,4,4334
49345294,0,0,51125,51125,4,12023,117,7654,4,4334
49345295,0,0,51125,51125,4,12023,117,7654,4,4333
49345296,0,0,52522,52522,4,12023,117,7654,4,4333
49345297,0,0,52522,52522,4,12023,117,7654,4,4333
49346001,0,0,0,1,5,12023,117,7654,5,4333
49346002,0,0,0,1,5,12023,117,7654,5,4333
49346003,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49346003
49346004,12025,0,0,1,5,12023,117,7654,5,4333
49346005,0,0,0,1,5,12023,117,7654,5,4333
49346006,0,0,0,1,5,12023,117,7654,5,4333
49346007,0,0,0,1,5,12023,117,7654,5,4333
49346008,0,51125,51125,1,5,12023,117,7654,5,4333
49346009,0,51125,51125,1,5,12023,117,7654,5,4333
49346010,0,51125,51125,1,5,12023,117,7654,5,4333
49346011,0,51125,51125,1,5,12023,117,7654,5,4333
49346012,0,0,51125,1,5,12023,117,7654,5,4333
49346013,0,0,51125,1,5,12023,117,7654,5,4333
49346014,0,0,51125,1,5,12023,117,7654,5,4333
49346015,0,0,51125,51125,5,12023,117,7654,5,4333
49346016,0,0,51125,51125,5,12023,117,7654,5,4334
49346017,0,0,51125,51125,5,12023,117,7654,5,377
49346018,0,0,0,377,5,12023,117,7654,5,377
49346019,0,0,0,377,5,12023,117,7654,5,377
49420317,0,0,0,1,4,12023,117,7654,4,4334
49420318,0,0,0,1,4,12023,117,7654,4,4334
49420319,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49420319
49420320,12025,0,0,1,4,12023,117,7654,4,4334
49420321,0,0,0,1,4,12023,117,7654,4,4334
49420322,0,0,0,1,4,12023,117,7654,4,4334
49420323,0,0,0,1,4,12023,117,7654,4,4334
49420324,0,51125,51125,1,4,12023,117,7654,4,4334
49420325,0,51125,51125,1,4,12023,117,7654,4,4334
49420326,0,51125,51125,1,4,12023,117,7654,4,4334
49420327,0,51125,51125,1,4,12023,117,7654,4,4334
49420328,0,0,51125,1,4,12023,117,7654,4,4334
49420329,0,0,51125,1,4,12023,117,7654,4,4334
49420330,0,0,51125,1,4,12023,117,7654,4,4334
49420331,0,0,51125,51125,4,12023,117,7654,4,4334
49420332,0,0,51125,51125,4,12023,117,7654,4,4334
49420333,0,0,51125,51125,4,12023,117,7654,4,4333
49420334,0,0,52522,52522,4,12023,117,7654,4,4333
49420335,0,0,52522,52522,4,12023,117,7654,4,4333
49426688,0,0,0,1,5,12023,117,7654,5,4333
49426689,0,0,0,1,5,12023,117,7654,5,4333
49426690,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49426690
49426691,12025,0,0,1,5,12023,117,7654,5,4333
49426692,0,0,0,1,5,12023,117,7654,5,4333
49426693,0,0,0,1,5,12023,117,7654,5,4333
49426694,0,0,0,1,5,12023,117,7654,5,4333
49426695,0,51125,51125,1,5,12023,117,7654,5,4333
49426696,0,51125,51125,1,5,12023,117,7654,5,4333
49426697,0,51125,51125,1,5,12023,117,7654,5,4333
49426698,0,51125,51125,1,5,12023,117,7654,5,4333
49426699,0,0,51125,1,5,12023,117,7654,5,4333
49426700,0,0,51125,1,5,12023,117,7654,5,4333
49426701,0,0,51125,1,5,12023,117,7654,5,4333
49426702,0,0,51125,51125,5,12023,117,7654,5,4333
49426703,0,0,51125,51125,5,12023,117,7654,5,4334
49426704,0,0,51125,51125,5,12023,117,7654,5,377
49426705,0,0,0,377,5,12023,117,7654,5,377
49426706,0,0,0,377,5,12023,117,7654,5,377
49509222,0,0,0,1,4,12023,117,7654,4,4334
49509223,0,0,0,1,4,12023,117,7654,4,4334
49509224,12025,0,0,1,4,12023,117,7654,4,4334
# MARK w2 tick=49509224
49509225,12025,0,0,1,4,12023,117,7654,4,4334
49509226,0,0,0,1,4,12023,117,7654,4,4334
49509227,0,0,0,1,4,12023,117,7654,4,4334
49509228,0,0,0,1,4,12023,117,7654,4,4334
49509229,0,51125,51125,1,4,12023,117,7654,4,4334
49509230,0,51125,51125,1,4,12023,117,7654,4,4334
49509231,0,51125,51125,1,4,12023,117,7654,4,4334
49509232,0,51125,51125,1,4,12023,117,7654,4,4334
49509233,0,0,51125,1,4,12023,117,7654,4,4334
49509234,0,0,51125,1,4,12023,117,7654,4,4334
49509235,0,0,51125,1,4,12023,117,7654,4,4334
49509236,0,0,51125,51125,4,12023,117,7654,4,4334
49509237,0,0,51125,51125,4,12023,117,7654,4,4334
49509238,0,0,51125,51125,4,12023,117,7654,4,4333
49509239,0,0,52522,52522,4,12023,117,7654,4,4333
49509240,0,0,52522,52522,4,12023,117,7654,4,4333
49509945,0,0,0,1,5,12023,117,7654,5,4333
49509946,0,0,0,1,5,12023,117,7654,5,4333
49509947,12025,0,0,1,5,12023,117,7654,5,4333
# MARK w2 tick=49509947
49509948,12025,0,0,1,5,12023,117,7654,5,4333
49509949,0,0,0,1,5,12023,117,7654,5,4333
49509950,0,0,0,1,5,12023,117,7654,5,4333
49509951,0,0,0,1,5,12023,117,7654,5,4333
49509952,0,51125,51125,1,5,12023,117,7654,5,4333
49509953,0,51125,51125,1,5,12023,117,7654,5,4333
49509954,0,51125,51125,1,5,12023,117,7654,5,4333
49509955,0,51125,51125,1,5,12023,117,7654,5,4333
49509956,0,0,51125,1,5,12023,117,7654,5,4333
49509957,0,0,51125,1,5,12023,117,7654,5,4333
49509958,0,0,51125,1,5,12023,117,7654,5,4333
49509959,0,0,51125,51125,5,12023,117,7654,5,4333
49509960,0,0,51125,51125,5,12023,117,7654,5,4334
49509961,0,0,51125,51125,5,12023,117,7654,5,377
49509962,0,0,0,377,5,12023,117,7654,5,377
49509963,0,0,0,377,5,12023,117,7654,5,377
49649772,0,0,0,1,4,12023,177776,7632,4,4334
49649773,0,0,0,1,4,12023,177776,7632,4,4334
49649774,12025,0,0,1,4,12023,177776,7632,4,4334
# MARK w2 tick=49649774
49649775,12025,0,0,1,4,12023,177776,7632,4,4334
49649776,0,0,0,1,4,12023,177776,7632,4,4334
49649777,0,0,0,1,4,12023,177776,7632,4,4334
49649778,0,0,0,1,4,12023,177776,7632,4,4334
49649779,0,51125,51125,1,4,12023,177776,7632,4,4334
49649780,0,51125,51125,1,4,12023,177776,7632,4,4334
49649781,0,51125,51125,1,4,12023,177776,7632,4,4334
49649782,0,51125,51125,1,4,12023,177776,7632,4,4334
49649783,0,0,51125,1,4,12023,177776,7632,4,4334
49649784,0,0,51125,1,4,12023,177776,7632,4,4334
49649785,0,0,51125,1,4,12023,177776,7632,4,4334
49649786,0,0,51125,51125,4,12023,177776,7632,4,4334
49649787,0,0,51125,51125,4,12023,177776,7632,4,4334
49649788,0,0,51125,51125,4,12023,177776,7632,4,4333
49649789,0,0,52522,52522,4,12023,177776,7632,4,4333
49649790,0,0,52522,52522,4,12023,177776,7632,4,4333
49650274,0,0,0,1,4,12023,177776,7632,4,4334
49650275,0,0,0,1,4,12023,177776,7632,4,4334
49650276,12025,0,0,1,4,12023,177776,7632,4,4334
# MARK w2 tick=49650276
49650277,12025,0,0,1,4,12023,177776,7632,4,4334
49650278,0,0,0,1,4,12023,177776,7632,4,4334
49650279,0,0,0,1,4,12023,177776,7632,4,4334
49650280,0,0,0,1,4,12023,177776,7632,4,4334
49650281,0,51125,51125,1,4,12023,177776,7632,4,4334
49650282,0,51125,51125,1,4,12023,177776,7632,4,4334
49650283,0,51125,51125,1,4,12023,177776,7632,4,4334
49650284,0,51125,51125,1,4,12023,177776,7632,4,4334
49650285,0,0,51125,1,4,12023,177776,7632,4,4334
49650286,0,0,51125,1,4,12023,177776,7632,4,4334
49650287,0,0,51125,1,4,12023,177776,7632,4,4334
49650288,0,0,51125,51125,4,12023,177776,7632,4,4334
49650289,0,0,51125,51125,4,12023,177776,7632,4,4334
49650290,0,0,51125,51125,4,12023,177776,7632,4,4333
49650291,0,0,52522,52522,4,12023,177776,7632,4,4333
49650292,0,0,52522,52522,4,12023,177776,7632,4,4333
49650748,0,0,0,1,5,12023,177776,7632,5,4333
49650749,0,0,0,1,5,12023,177776,7632,5,4333
49650750,12025,0,0,1,5,12023,177776,7632,5,4333
# MARK w2 tick=49650750
49650751,12025,0,0,1,5,12023,177776,7632,5,4333
49650752,0,0,0,1,5,12023,177776,7632,5,4333
49650753,0,0,0,1,5,12023,177776,7632,5,4333
49650754,0,0,0,1,5,12023,177776,7632,5,4333
49650755,0,51125,51125,1,5,12023,177776,7632,5,4333
49650756,0,51125,51125,1,5,12023,177776,7632,5,4333
49650757,0,51125,51125,1,5,12023,177776,7632,5,4333
49650758,0,51125,51125,1,5,12023,177776,7632,5,4333
49650759,0,0,51125,1,5,12023,177776,7632,5,4333
49650760,0,0,51125,1,5,12023,177776,7632,5,4333
49650761,0,0,51125,1,5,12023,177776,7632,5,4333
49650762,0,0,51125,51125,5,12023,177776,7632,5,4333
49650763,0,0,51125,51125,5,12023,177776,7632,5,4334
49650764,0,0,51125,51125,5,12023,177776,7632,5,377
49650765,0,0,0,377,5,12023,177776,7632,5,377
49650766,0,0,0,377,5,12023,177776,7632,5,377
49651241,0,0,0,1,5,12023,177776,7632,5,4333
49651242,0,0,0,1,5,12023,177776,7632,5,4333
49651243,12025,0,0,1,5,12023,177776,7632,5,4333
# MARK w2 tick=49651243
49651244,12025,0,0,1,5,12023,177776,7632,5,4333
49651245,0,0,0,1,5,12023,177776,7632,5,4333
49651246,0,0,0,1,5,12023,177776,7632,5,4333
49651247,0,0,0,1,5,12023,177776,7632,5,4333
49651248,0,51125,51125,1,5,12023,177776,7632,5,4333
49651249,0,51125,51125,1,5,12023,177776,7632,5,4333
49651250,0,51125,51125,1,5,12023,177776,7632,5,4333
49651251,0,51125,51125,1,5,12023,177776,7632,5,4333
49651252,0,0,51125,1,5,12023,177776,7632,5,4333
49651253,0,0,51125,1,5,12023,177776,7632,5,4333
49651254,0,0,51125,1,5,12023,177776,7632,5,4333
49651255,0,0,51125,51125,5,12023,177776,7632,5,4333
49651256,0,0,51125,51125,5,12023,177776,7632,5,4334
49651257,0,0,51125,51125,5,12023,177776,7632,5,377
49651258,0,0,0,377,5,12023,177776,7632,5,377
49651259,0,0,0,377,5,12023,177776,7632,5,377
56826545,0,0,0,1,122,7422,1,7632,4,4345
56826546,0,0,0,1,122,7422,1,7632,4,4345
56826547,7424,0,0,1,122,7422,1,7632,4,4345
# MARK w2 tick=56826547
56826548,7424,0,0,1,122,7422,1,7632,4,4345
56826549,0,0,0,1,122,7422,1,7632,4,4345
56826550,0,0,0,1,122,7422,1,7632,4,4345
56826551,0,0,0,1,122,7422,1,7632,4,4345
56826552,0,177776,177776,1,122,7422,1,7632,4,4345
56826553,0,177776,177776,1,122,7422,1,7632,4,4345
56826554,0,177776,177776,1,122,7422,1,7632,4,4345
56826555,0,177776,177776,1,122,7422,1,7632,4,4345
56826556,0,0,177776,1,122,7422,1,7632,4,4345
56826557,0,0,177776,1,122,7422,1,7632,4,4345
56826558,0,0,177776,1,122,7422,1,7632,4,4345
56826559,0,0,177776,177776,122,7422,1,7632,4,4345
56826560,0,0,177776,177776,122,7422,1,7632,4,4345
56826561,0,0,177776,177776,122,7422,1,7632,4,4346
56826562,0,0,377,377,122,7422,1,7632,4,4346
56826563,0,0,377,377,122,7422,1,7632,4,4347
56826577,0,0,51376,51376,122,7422,1,7632,4,0
56826578,0,0,51376,51376,122,7422,1,7632,4,0
56826579,7424,0,51376,51376,122,7422,1,7632,4,0
# MARK w2 tick=56826579
56826580,7424,0,51376,51376,122,7422,1,7632,4,0
56826581,0,0,51376,51376,122,7422,1,7632,4,0
56826582,51376,0,51376,51376,122,7422,1,7632,4,0
56826583,51376,0,0,0,122,7422,1,7632,4,0
56826584,51376,0,0,0,122,7422,1,7632,4,0
56826585,51376,0,0,0,122,7422,1,7632,4,17
56826586,51376,0,0,0,122,7422,1,7632,4,16
56826587,51376,0,0,0,122,7422,1,7632,4,16
56826588,51376,0,0,0,122,7422,1,7632,4,16
56826589,0,0,0,0,122,7422,1,7632,4,16
56826590,0,0,1,1,122,7422,1,7632,4,50
56826591,0,0,1,1,122,7422,1,7632,4,50
56826592,0,0,1,1,122,7422,1,7632,4,51
56826593,0,0,177776,177776,122,7422,1,7632,4,51
56826594,0,0,177776,177776,122,7422,1,7632,4,52
56826595,0,0,177776,177776,122,7422,1,7632,4,52
56832652,0,0,0,1,125,7422,1,7632,5,4342
56832653,0,0,0,1,125,7422,1,7632,5,4342
56832654,7424,0,0,1,125,7422,1,7632,5,4342
# MARK w2 tick=56832654
56832655,7424,0,0,1,125,7422,1,7632,5,4342
56832656,0,0,0,1,125,7422,1,7632,5,4342
56832657,0,0,0,1,125,7422,1,7632,5,4342
56832658,0,0,0,1,125,7422,1,7632,5,4342
56832659,0,51376,51376,1,125,7422,1,7632,5,4342
56832660,0,51376,51376,1,125,7422,1,7632,5,4342
56832661,0,51376,51376,1,125,7422,1,7632,5,4342
56832662,0,51376,51376,1,125,7422,1,7632,5,4342
