tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
49509721,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,140065,14262,117
49509722,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,140065,14262,117
49509723,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,140065,14262,117
49509724,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,140065,14262,117
49509725,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,0,14262,117
49509726,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,0,14262,117
49509727,7400,4,154402,14401,4,154402,12373,7654,117,11265,0,0,14262,117
49509728,215,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509729,215,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509730,0,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509731,16402,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509732,16402,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509733,0,4,117,14402,4,117,12373,7654,117,11265,14402,0,14262,140065
49509734,6000,4,117,14402,4,117,12373,7654,117,11265,14402,0,14262,140065
49509735,6000,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509736,6000,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509737,6000,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509738,7240,4,117,14402,4,117,12373,7654,117,11265,0,124002,14262,140065
49509739,7240,4,117,14402,4,117,12373,7654,117,11265,0,124002,14262,140065
49509740,7240,4,117,14402,4,117,12373,7654,117,11265,0,124002,14262,140065
49509741,7240,4,117,14402,4,117,12373,7654,117,11265,0,124002,14262,140065
49509742,7240,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509743,7240,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509744,7240,4,117,14402,4,117,12373,7654,117,11265,0,0,14262,140065
49509745,0,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509746,0,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509747,2001,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509748,16404,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509749,16404,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509750,0,4,117,14403,4,117,12373,7654,117,11265,14404,0,14262,124002
49509751,6000,4,117,14403,4,117,12373,7654,117,11265,14404,0,14262,124002
49509752,6000,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509753,6000,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509754,6000,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509755,6446,4,117,14403,4,117,12373,7654,117,11265,0,44612,14262,124002
49509756,6446,4,117,14403,4,117,12373,7654,117,11265,0,44612,14262,124002
49509757,6446,4,117,14403,4,117,12373,7654,117,11265,0,44612,14262,124002
49509758,6446,4,117,14403,4,117,12373,7654,117,11265,0,44612,14262,124002
49509759,6446,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509760,6446,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509761,6446,4,117,14403,4,117,12373,7654,117,11265,0,0,14262,124002
49509762,170,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509763,170,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509764,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509765,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509766,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509767,0,4,117,14405,4,117,12373,7654,117,11265,7466,0,14262,44612
49509768,0,4,117,14405,4,117,12373,7654,117,11265,7466,0,14262,44612
49509769,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509770,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509771,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509772,0,4,117,14405,4,117,12373,7654,117,11265,0,4,14262,44612
49509773,0,4,117,14405,4,117,12373,7654,117,11265,0,4,14262,44612
49509774,0,4,117,14405,4,117,12373,7654,117,11265,0,4,14262,44612
49509775,0,4,117,14405,4,117,12373,7654,117,11265,0,4,14262,44612
49509776,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509777,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509778,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,44612
49509779,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509780,0,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509781,2001,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509782,16405,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509783,16405,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509784,0,4,117,14405,4,117,12373,7654,117,11265,14405,0,14262,4
49509785,6000,4,117,14405,4,117,12373,7654,117,11265,14405,0,14262,4
49509786,6000,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509787,6000,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509788,6000,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509789,7724,4,117,14405,4,117,12373,7654,117,11265,0,172401,14262,4
49509790,7724,4,117,14405,4,117,12373,7654,117,11265,0,172401,14262,4
49509791,7724,4,117,14405,4,117,12373,7654,117,11265,0,172401,14262,4
49509792,7724,4,117,14405,4,117,12373,7654,117,11265,0,172401,14262,4
49509793,7724,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509794,7724,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509795,7724,4,117,14405,4,117,12373,7654,117,11265,0,0,14262,4
49509796,0,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509797,0,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509798,2001,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509799,16406,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509800,16406,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509801,0,4,117,14406,4,117,12373,7654,117,11265,14406,0,14262,172401
49509802,6000,4,117,14406,4,117,12373,7654,117,11265,14406,0,14262,172401
49509803,6000,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509804,6000,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509805,6000,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509806,6046,4,117,14406,4,117,12373,7654,117,11265,0,4612,14262,172401
49509807,6046,4,117,14406,4,117,12373,7654,117,11265,0,4612,14262,172401
49509808,6046,4,117,14406,4,117,12373,7654,117,11265,0,4612,14262,172401
49509809,6046,4,117,14406,4,117,12373,7654,117,11265,0,4612,14262,172401
49509810,6046,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509811,6046,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509812,6046,4,117,14406,4,117,12373,7654,117,11265,0,0,14262,172401
49509813,145,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,4612
49509814,145,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,4612
49509815,0,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,4612
49509816,0,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,4612
49509817,0,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,4612
49509818,0,5,117,14407,5,117,12373,7654,117,11265,7466,0,14262,4612
49509819,0,5,117,14407,5,117,12373,7654,117,11265,7466,0,14262,4612
49509820,0,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,4612
49509821,0,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,4612
49509822,0,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,5
49509823,0,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,5
49509824,2001,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,5
49509825,16407,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,5
49509826,16407,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,5
49509827,0,5,117,14407,5,117,12373,7654,117,11265,5,0,14262,5
49509828,0,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509829,0,5,117,14407,5,117,12373,7654,117,11265,14407,0,14262,5
49509830,6000,5,117,14407,5,117,12373,7654,117,11265,14407,0,14262,5
49509831,6000,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509832,6000,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509833,6000,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509834,7243,5,117,14407,5,117,12373,7654,117,11265,0,124351,14262,5
49509835,7243,5,117,14407,5,117,12373,7654,117,11265,0,124351,14262,5
49509836,7243,5,117,14407,5,117,12373,7654,117,11265,0,124351,14262,5
49509837,7243,5,117,14407,5,117,12373,7654,117,11265,0,124351,14262,5
49509838,7243,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509839,7243,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509840,7243,5,117,14407,5,117,12373,7654,117,11265,0,0,14262,5
49509841,0,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509842,0,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509843,2001,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509844,16360,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509845,16360,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509846,0,5,117,14410,5,117,12373,7654,117,11265,14360,0,14262,124351
49509847,6000,5,117,14410,5,117,12373,7654,117,11265,14360,0,14262,124351
49509848,6000,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509849,6000,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509850,6000,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509851,6546,5,117,14410,5,117,12373,7654,117,11265,0,54612,14262,124351
49509852,6546,5,117,14410,5,117,12373,7654,117,11265,0,54612,14262,124351
49509853,6546,5,117,14410,5,117,12373,7654,117,11265,0,54612,14262,124351
49509854,6546,5,117,14410,5,117,12373,7654,117,11265,0,54612,14262,124351
49509855,6546,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509856,6546,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509857,6546,5,117,14410,5,117,12373,7654,117,11265,0,0,14262,124351
49509858,174,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509859,174,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509860,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509861,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509862,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509863,0,5,117,14361,5,117,12373,7654,117,11265,7466,0,14262,54612
49509864,0,5,117,14361,5,117,12373,7654,117,11265,7466,0,14262,54612
49509865,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509866,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509867,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509868,0,5,117,14361,5,117,12373,7654,117,11265,0,5,14262,54612
49509869,0,5,117,14361,5,117,12373,7654,117,11265,0,5,14262,54612
49509870,0,5,117,14361,5,117,12373,7654,117,11265,0,5,14262,54612
49509871,0,5,117,14361,5,117,12373,7654,117,11265,0,5,14262,54612
49509872,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509873,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509874,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,54612
49509875,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509876,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509877,2001,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509878,16361,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509879,16361,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509880,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509881,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509882,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509883,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509884,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509885,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509886,0,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509887,0,5,117,14361,5,117,12373,7654,117,11265,14361,0,14262,5
49509888,6000,5,117,14361,5,117,12373,7654,117,11265,14361,0,14262,5
49509889,6000,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509890,6000,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509891,6000,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509892,6506,5,117,14361,5,117,12373,7654,117,11265,0,50607,14262,5
49509893,6506,5,117,14361,5,117,12373,7654,117,11265,0,50607,14262,5
49509894,6506,5,117,14361,5,117,12373,7654,117,11265,0,50607,14262,5
49509895,6506,5,117,14361,5,117,12373,7654,117,11265,0,50607,14262,5
49509896,6506,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509897,6506,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509898,6506,5,117,14361,5,117,12373,7654,117,11265,0,0,14262,5
49509899,172,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509900,172,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509901,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509902,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509903,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509904,0,5,117,14362,5,117,5,7654,117,11265,7463,0,14262,50607
49509905,0,5,117,14362,5,117,5,7654,117,11265,7463,0,14262,50607
49509906,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509907,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509908,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509909,0,5,117,14362,5,117,5,7654,117,11265,0,12023,14262,50607
49509910,0,5,117,14362,5,117,5,7654,117,11265,0,12023,14262,50607
49509911,0,5,117,14362,5,117,5,7654,117,11265,0,12023,14262,50607
49509912,0,5,117,14362,5,117,5,7654,117,11265,0,12023,14262,50607
49509913,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509914,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509915,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,50607
49509916,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509917,0,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509918,2001,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509919,16362,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509920,16362,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509921,0,5,117,14362,5,117,5,7654,117,11265,14362,0,14262,12023
49509922,6000,5,117,14362,5,117,5,7654,117,11265,14362,0,14262,12023
49509923,6000,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509924,6000,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509925,6000,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509926,7422,5,117,14362,5,117,5,7654,117,11265,0,142200,14262,12023
49509927,7422,5,117,14362,5,117,5,7654,117,11265,0,142200,14262,12023
49509928,7422,5,117,14362,5,117,5,7654,117,11265,0,142200,14262,12023
49509929,7422,5,117,14362,5,117,5,7654,117,11265,0,142200,14262,12023
49509930,7422,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509931,7422,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509932,7422,5,117,14362,5,117,5,7654,117,11265,0,0,14262,12023
49509933,4331,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,142200
49509934,4331,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,142200
49509935,4335,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,142200
49509936,4335,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509937,4335,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509938,4336,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509939,4336,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509940,4337,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509941,4332,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509942,4332,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509943,4332,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509944,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509945,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509946,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509947,4333,5,12023,14363,5,12023,5,7654,117,11265,12025,0,14262,14262
49509948,4333,5,12023,14363,5,12023,5,7654,117,11265,12025,0,14262,14262
49509949,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509950,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509951,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509952,4333,5,12023,14363,5,12023,5,7654,117,11265,0,51125,14262,14262
# MARK RU tick=49509952
49509953,4333,5,12023,14363,5,12023,5,7654,117,11265,0,51125,14262,14262
49509954,4333,5,12023,14363,5,12023,5,7654,117,11265,0,51125,14262,14262
49509955,4333,5,12023,14363,5,12023,5,7654,117,11265,0,51125,14262,14262
49509956,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509957,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509958,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,14262
49509959,4333,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,51125
49509960,4334,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,51125
49509961,377,5,12023,14363,5,12023,5,7654,117,11265,0,0,14262,51125
49509962,377,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509963,377,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509964,401,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509965,16363,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509966,16363,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509967,0,5,12023,14363,5,12023,5,7654,117,11265,14363,0,51125,51125
49509968,6000,5,12023,14363,5,12023,5,7654,117,11265,14363,0,51125,51125
49509969,6000,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509970,6000,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509971,6000,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509972,6046,5,12023,14363,5,12023,5,7654,117,11265,0,4613,51125,51125
49509973,6046,5,12023,14363,5,12023,5,7654,117,11265,0,4613,51125,51125
49509974,6046,5,12023,14363,5,12023,5,7654,117,11265,0,4613,51125,51125
49509975,6046,5,12023,14363,5,12023,5,7654,117,11265,0,4613,51125,51125
49509976,6046,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509977,6046,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509978,6046,5,12023,14363,5,12023,5,7654,117,11265,0,0,51125,51125
49509979,145,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,4613
49509980,145,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,4613
49509981,0,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,4613
49509982,0,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,4613
49509983,0,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,4613
49509984,0,125,12023,14364,125,12023,5,7654,117,11265,7467,0,51125,4613
49509985,0,125,12023,14364,125,12023,5,7654,117,11265,7467,0,51125,4613
49509986,0,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,4613
49509987,0,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,4613
49509988,0,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,125
49509989,0,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,125
49509990,2001,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,125
49509991,16364,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,125
49509992,16364,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,125
49509993,0,125,12023,14364,125,12023,5,7654,117,11265,125,0,51125,125
49509994,0,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49509995,0,125,12023,14364,125,12023,5,7654,117,11265,14364,0,51125,125
49509996,6000,125,12023,14364,125,12023,5,7654,117,11265,14364,0,51125,125
49509997,6000,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49509998,6000,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49509999,6000,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49510000,6540,125,12023,14364,125,12023,5,7654,117,11265,0,54032,51125,125
49510001,6540,125,12023,14364,125,12023,5,7654,117,11265,0,54032,51125,125
49510002,6540,125,12023,14364,125,12023,5,7654,117,11265,0,54032,51125,125
49510003,6540,125,12023,14364,125,12023,5,7654,117,11265,0,54032,51125,125
49510004,6540,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49510005,6540,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49510006,6540,125,12023,14364,125,12023,5,7654,117,11265,0,0,51125,125
49510007,174,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510008,174,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510009,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510010,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510011,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510012,0,125,12023,14365,125,12023,5,7654,117,11265,14416,0,51125,54032
49510013,0,125,12023,14365,125,12023,5,7654,117,11265,14416,0,51125,54032
49510014,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510015,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510016,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510017,0,125,12023,14365,125,12023,5,7654,117,11265,0,12366,51125,54032
49510018,0,125,12023,14365,125,12023,5,7654,117,11265,0,12366,51125,54032
49510019,0,125,12023,14365,125,12023,5,7654,117,11265,0,12366,51125,54032
49510020,0,125,12023,14365,125,12023,5,7654,117,11265,0,12366,51125,54032
49510021,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510022,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510023,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,54032
49510024,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510025,0,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510026,2001,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510027,16365,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510028,16365,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510029,0,125,12023,14365,125,12023,5,7654,117,11265,14365,0,51125,12366
49510030,6000,125,12023,14365,125,12023,5,7654,117,11265,14365,0,51125,12366
49510031,6000,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510032,6000,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510033,6000,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510034,7710,125,12023,14365,125,12023,5,7654,117,11265,0,171017,51125,12366
49510035,7710,125,12023,14365,125,12023,5,7654,117,11265,0,171017,51125,12366
49510036,7710,125,12023,14365,125,12023,5,7654,117,11265,0,171017,51125,12366
49510037,7710,125,12023,14365,125,12023,5,7654,117,11265,0,171017,51125,12366
49510038,7710,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510039,7710,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510040,7710,125,12023,14365,125,12023,5,7654,117,11265,0,0,51125,12366
49510041,0,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510042,0,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510043,2001,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510044,16366,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510045,16366,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510046,0,125,12023,14366,125,12023,12366,7654,117,11265,14366,0,51125,171017
49510047,6000,125,12023,14366,125,12023,12366,7654,117,11265,14366,0,51125,171017
49510048,6000,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510049,6000,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510050,6000,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510051,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,144456,51125,171017
49510052,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,144456,51125,171017
49510053,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,144456,51125,171017
49510054,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,144456,51125,171017
49510055,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510056,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510057,7444,125,12023,14366,125,12023,12366,7654,117,11265,0,0,51125,171017
49510058,145,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510059,145,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510060,0,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510061,16367,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510062,16367,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510063,0,125,17,14367,125,17,12366,7654,117,11265,14367,0,51125,144456
49510064,6000,125,17,14367,125,17,12366,7654,117,11265,14367,0,51125,144456
49510065,6000,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510066,6000,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510067,6000,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510068,7565,125,17,14367,125,17,12366,7654,117,11265,0,156574,51125,144456
49510069,7565,125,17,14367,125,17,12366,7654,117,11265,0,156574,51125,144456
49510070,7565,125,17,14367,125,17,12366,7654,117,11265,0,156574,51125,144456
49510071,7565,125,17,14367,125,17,12366,7654,117,11265,0,156574,51125,144456
49510072,7565,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510073,7565,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510074,7565,125,17,14367,125,17,12366,7654,117,11265,0,0,51125,144456
49510075,226,125,5,14370,125,5,12366,7654,117,11265,0,0,51125,156574
49510076,226,125,5,14370,125,5,12366,7654,117,11265,0,0,51125,156574
