tick,MEMRD_ADDR,MEMRD_DATA,RAM_IDX,RAM_Q,CSA_12_0,s_maclk,BDRY
48141587,14624,0,6000,417026,17155,0,0
48141588,14624,0,6003,417026,0,0,0
48141589,0,0,6003,417026,0,0,0
48142257,0,0,14006,61235,152,0,0
48142258,0,0,14006,61235,152,0,0
48142259,7463,0,14006,61235,152,0,0
48142260,7463,0,14006,61235,152,0,0
48142261,0,0,14003,61235,152,0,0
48142262,12023,0,6003,61235,152,0,0
# MARK addr tick=48142262
48142263,12023,0,7463,61235,152,1,0
48142264,12023,0,7463,61235,152,0,0
48142265,12023,0,7463,61235,145,0,0
48142266,12023,0,7463,61235,145,0,0
48142267,12023,0,6000,61235,145,0,0
48142268,12023,0,6003,61235,145,0,0
48143066,0,0,14006,304200,4332,1,0
48143067,0,0,14006,304200,4332,0,0
48143068,0,0,14006,304200,4334,0,0
48143069,0,0,14006,304200,4334,0,0
48143070,0,0,14006,304200,4334,0,0
48143071,12023,0,14006,304200,4334,0,0
# MARK addr tick=48143071
48143072,12023,0,14006,304200,4334,0,0
48143073,0,0,14005,304200,4334,0,0
48143074,0,0,12005,304200,4334,0,0
48143075,0,0,12023,304200,4334,0,0
# MARK ram tick=48143075
48143076,0,44516,12023,111516,4334,0,0
48143077,0,44516,12023,111516,4334,0,0
48143078,0,44516,12023,111516,4334,0,0
48143079,0,44516,12000,111516,4334,0,0
48143080,0,0,12005,111516,4334,0,0
48143081,0,0,12005,111516,4334,0,0
48149456,0,0,14006,304200,4332,1,0
48149457,0,0,14006,304200,4332,0,0
48149458,0,0,14006,304200,4333,0,0
48149459,0,0,14006,304200,4333,0,0
48149460,0,0,14006,304200,4333,0,0
48149461,12023,0,14006,304200,4333,0,0
# MARK addr tick=48149461
48149462,12023,0,14006,304200,4333,0,0
48149463,0,0,14005,304200,4333,0,0
48149464,0,0,12005,304200,4333,0,0
48149465,0,0,12023,304200,4333,0,0
# MARK ram tick=48149465
48149466,0,44516,12023,111516,4333,0,0
48149467,0,44516,12023,111516,4333,0,0
48149468,0,44516,12023,111516,4333,0,0
48149469,0,44516,12000,111516,4333,0,0
48149470,0,0,12005,111516,4333,0,0
48149471,0,0,12005,111516,4333,0,0
48150217,0,0,14006,304200,4332,1,0
48150218,0,0,14006,304200,4332,0,0
48150219,0,0,14006,304200,4334,0,0
48150220,0,0,14006,304200,4334,0,0
48150221,0,0,14006,304200,4334,0,0
48150222,12024,0,14006,304200,4334,0,0
# MARK addr tick=48150222
48150223,12024,0,14006,304200,4334,0,0
48150224,0,0,14005,304200,4334,0,0
48150225,0,0,12005,304200,4334,0,0
48150226,0,0,12024,304200,4334,0,0
# MARK ram tick=48150226
48150227,0,51524,12024,523124,4334,0,0
48150228,0,51524,12024,523124,4334,0,0
48150229,0,51524,12024,523124,4334,0,0
48150230,0,51524,12000,523124,4334,0,0
48150231,0,0,12005,523124,4334,0,0
48150232,0,0,12005,523124,4334,0,0
48150936,0,0,14006,304200,4332,1,0
48150937,0,0,14006,304200,4332,0,0
48150938,0,0,14006,304200,4333,0,0
48150939,0,0,14006,304200,4333,0,0
48150940,0,0,14006,304200,4333,0,0
48150941,12024,0,14006,304200,4333,0,0
# MARK addr tick=48150941
48150942,12024,0,14006,304200,4333,0,0
48150943,0,0,14005,304200,4333,0,0
48150944,0,0,12005,304200,4333,0,0
48150945,0,0,12024,304200,4333,0,0
# MARK ram tick=48150945
48150946,0,51524,12024,523124,4333,0,0
48150947,0,51524,12024,523124,4333,0,0
48150948,0,51524,12024,523124,4333,0,0
48150949,0,51524,12000,523124,4333,0,0
48150950,0,0,12005,523124,4333,0,0
48150951,0,0,12005,523124,4333,0,0
48151665,0,0,14006,304200,4332,1,0
48151666,0,0,14006,304200,4332,0,0
48151667,0,0,14006,304200,4334,0,0
48151668,0,0,14006,304200,4334,0,0
48151669,0,0,14006,304200,4334,0,0
48151670,12025,0,14006,304200,4334,0,0
# MARK addr tick=48151670
48151671,12025,0,14006,304200,4334,0,0
48151672,0,0,14005,304200,4334,0,0
48151673,0,0,12005,304200,4334,0,0
48151674,0,0,12025,304200,4334,0,0
# MARK ram tick=48151674
48151675,0,51125,12025,122525,4334,0,0
48151676,0,51125,12025,122525,4334,0,0
48151677,0,51125,12025,122525,4334,0,0
48151678,0,51125,12000,122525,4334,0,0
48151679,0,0,12005,122525,4334,0,0
48151680,0,0,12005,122525,4334,0,0
48158037,0,0,14006,304200,4332,1,0
48158038,0,0,14006,304200,4332,0,0
48158039,0,0,14006,304200,4333,0,0
48158040,0,0,14006,304200,4333,0,0
48158041,0,0,14006,304200,4333,0,0
48158042,12025,0,14006,304200,4333,0,0
# MARK addr tick=48158042
48158043,12025,0,14006,304200,4333,0,0
48158044,0,0,14005,304200,4333,0,0
48158045,0,0,12005,304200,4333,0,0
48158046,0,0,12025,304200,4333,0,0
# MARK ram tick=48158046
48158047,0,51125,12025,122525,4333,0,0
48158048,0,51125,12025,122525,4333,0,0
48158049,0,51125,12025,122525,4333,0,0
48158050,0,51125,12000,122525,4333,0,0
48158051,0,0,12005,122525,4333,0,0
48158052,0,0,12005,122525,4333,0,0
48158766,0,0,14006,304200,4332,1,0
48158767,0,0,14006,304200,4332,0,0
48158768,0,0,14006,304200,4334,0,0
48158769,0,0,14006,304200,4334,0,0
48158770,0,0,14006,304200,4334,0,0
48158771,12026,0,14006,304200,4334,0,0
# MARK addr tick=48158771
48158772,12026,0,14006,304200,4334,0,0
48158773,0,0,14005,304200,4334,0,0
48158774,0,0,12005,304200,4334,0,0
48158775,0,0,12026,304200,4334,0,0
# MARK ram tick=48158775
48158776,0,41524,12026,103124,4334,0,0
48158777,0,41524,12026,103124,4334,0,0
48158778,0,41524,12026,103124,4334,0,0
48158779,0,41524,12000,103124,4334,0,0
48158780,0,0,12005,103124,4334,0,0
48158781,0,0,12005,103124,4334,0,0
48159487,0,0,14006,304200,4332,1,0
48159488,0,0,14006,304200,4332,0,0
48159489,0,0,14006,304200,4333,0,0
48159490,0,0,14006,304200,4333,0,0
48159491,0,0,14006,304200,4333,0,0
48159492,12026,0,14006,304200,4333,0,0
# MARK addr tick=48159492
48159493,12026,0,14006,304200,4333,0,0
48159494,0,0,14005,304200,4333,0,0
48159495,0,0,12005,304200,4333,0,0
48159496,0,0,12026,304200,4333,0,0
# MARK ram tick=48159496
48159497,0,41524,12026,103124,4333,0,0
48159498,0,41524,12026,103124,4333,0,0
48159499,0,41524,12026,103124,4333,0,0
48159500,0,41524,12000,103124,4333,0,0
48159501,0,0,12005,103124,4333,0,0
48159502,0,0,12005,103124,4333,0,0
48160212,0,0,14006,304200,4332,1,0
48160213,0,0,14006,304200,4332,0,0
48160214,0,0,14006,304200,4334,0,0
48160215,0,0,14006,304200,4334,0,0
48160216,0,0,14006,304200,4334,0,0
48160217,12027,0,14006,304200,4334,0,0
# MARK addr tick=48160217
48160218,12027,0,14006,304200,4334,0,0
48160219,0,0,14005,304200,4334,0,0
48160220,0,0,12005,304200,4334,0,0
48160221,0,0,12027,304200,4334,0,0
# MARK ram tick=48160221
48160222,0,44517,12027,111117,4334,0,0
48160223,0,44517,12027,111117,4334,0,0
48160224,0,44517,12027,111117,4334,0,0
48160225,0,44517,12000,111117,4334,0,0
48160226,0,0,12005,111117,4334,0,0
48160227,0,0,12005,111117,4334,0,0
48167608,0,0,14006,304200,4332,1,0
48167609,0,0,14006,304200,4332,0,0
48167610,0,0,14006,304200,4333,0,0
48167611,0,0,14006,304200,4333,0,0
48167612,0,0,14006,304200,4333,0,0
48167613,12027,0,14006,304200,4333,0,0
# MARK addr tick=48167613
48167614,12027,0,14006,304200,4333,0,0
48167615,0,0,14005,304200,4333,0,0
48167616,0,0,12005,304200,4333,0,0
48167617,0,0,12027,304200,4333,0,0
# MARK ram tick=48167617
48167618,0,44517,12027,111117,4333,0,0
48167619,0,44517,12027,111117,4333,0,0
48167620,0,44517,12027,111117,4333,0,0
48167621,0,44517,12000,111117,4333,0,0
48167622,0,0,12005,111117,4333,0,0
48167623,0,0,12005,111117,4333,0,0
48209279,0,0,14006,304200,4332,1,0
48209280,0,0,14006,304200,4332,0,0
48209281,0,0,14006,304200,4334,0,0
48209282,0,0,14006,304200,4334,0,0
48209283,0,0,14006,304200,4334,0,0
48209284,12023,0,14006,304200,4334,0,0
# MARK addr tick=48209284
48209285,12023,0,14006,304200,4334,0,0
48209286,0,0,14005,304200,4334,0,0
48209287,0,0,12005,304200,4334,0,0
48209288,0,0,12023,304200,4334,0,0
# MARK ram tick=48209288
48209289,0,44516,12023,111516,4334,0,0
48209290,0,44516,12023,111516,4334,0,0
48209291,0,44516,12023,111516,4334,0,0
48209292,0,44516,12000,111516,4334,0,0
48209293,0,0,12005,111516,4334,0,0
48209294,0,0,12005,111516,4334,0,0
48209449,0,0,14006,304200,4332,1,0
48209450,0,0,14006,304200,4332,0,0
48209451,0,0,14006,304200,4334,0,0
48209452,0,0,14006,304200,4334,0,0
48209453,0,0,14006,304200,4334,0,0
48209454,12023,0,14006,304200,4334,0,0
# MARK addr tick=48209454
48209455,12023,0,14006,304200,4334,0,0
48209456,0,0,14005,304200,4334,0,0
48209457,0,0,12005,304200,4334,0,0
48209458,0,0,12023,304200,4334,0,0
# MARK ram tick=48209458
48209459,0,44516,12023,111516,4334,0,0
48209460,0,44516,12023,111516,4334,0,0
48209461,0,44516,12023,111516,4334,0,0
48209462,0,44516,12000,111516,4334,0,0
48209463,0,0,12005,111516,4334,0,0
48209464,0,0,12005,111516,4334,0,0
48215546,0,0,63210,534200,0,0,1
48215547,0,0,63210,534200,0,0,1
48215548,0,0,63210,534200,0,0,1
48215549,0,0,62000,534200,0,0,1
48215550,0,0,62031,534200,0,0,1
48215551,7426,0,62031,534200,0,0,0
# MARK addr tick=48215551
48215552,7426,0,62031,534200,0,0,0
48215553,0,0,62003,534200,0,0,0
48215554,0,0,6003,534200,0,0,0
48215555,0,0,7426,534200,0,0,0
# MARK ram tick=48215555
48215556,0,14624,7426,31224,0,0,0
48215557,0,14624,7426,31224,0,0,0
48215558,0,14624,7426,31224,0,0,0
48215559,0,14624,6000,31224,0,0,0
48215560,0,0,6003,31224,0,0,0
48215561,0,0,6003,31224,0,0,0
48215604,0,0,14006,411623,145,1,0
48215605,0,0,14006,411623,145,0,0
48215606,0,0,14006,411623,0,0,0
48215607,0,0,14006,411623,0,0,0
48215608,0,0,14006,411623,0,0,0
48215609,7425,0,14006,411623,0,0,0
# MARK addr tick=48215609
48215610,7425,0,14006,411623,0,0,0
48215611,0,0,14003,411623,0,0,0
48215612,0,0,6003,411623,0,0,0
48215613,0,0,7425,411623,0,1,0
# MARK ram tick=48215613
48215614,0,0,7425,411623,0,0,0
48215615,0,0,7425,411623,2001,0,0
48215616,0,0,7425,411623,16625,0,0
48215617,0,0,6000,411623,16625,0,0
48215618,0,0,6003,411623,0,0,0
48215619,0,0,6003,411623,0,0,0
48215756,0,0,14006,111623,170,1,0
48215757,0,0,14006,111623,170,0,0
48215758,0,0,14006,111623,0,0,0
48215759,0,0,14006,111623,0,0,0
48215760,0,0,14006,111623,0,0,0
48215761,7425,0,14006,111623,0,0,0
# MARK addr tick=48215761
48215762,7425,0,14006,111623,0,0,0
48215763,0,0,14003,111623,0,0,0
48215764,0,0,6003,111623,0,0,0
48215765,0,0,7425,111623,0,0,0
# MARK ram tick=48215765
48215766,0,0,7425,400400,0,0,0
48215767,0,0,7425,400400,0,0,0
48215768,0,0,7425,400400,0,0,0
48215769,0,0,6000,400400,0,0,0
48215770,0,0,6003,400400,0,0,0
48215771,0,0,6003,400400,0,0,0
48216356,0,0,14006,61235,152,0,0
48216357,0,0,14006,61235,152,0,0
48216358,7437,0,14006,61235,152,0,0
48216359,7437,0,14006,61235,152,0,0
48216360,0,0,14003,61235,152,0,0
48216361,12023,0,6003,61235,152,0,0
# MARK addr tick=48216361
48216362,12023,0,7437,61235,152,1,0
48216363,12023,0,7437,61235,152,0,0
48216364,12023,0,7437,61235,145,0,0
48216365,12023,0,7437,61235,145,0,0
48216366,12023,0,6000,61235,145,0,0
48216367,12023,0,6003,61235,145,0,0
48216505,0,0,6003,417026,145,1,0
48216506,0,0,6003,417026,145,0,0
48216507,0,0,6003,417026,0,0,0
48216508,0,0,6003,417026,0,0,0
48216509,0,0,6003,417026,0,0,0
48216510,7426,0,6003,417026,0,0,0
# MARK addr tick=48216510
48216511,7426,0,6003,417026,0,0,0
48216512,0,0,6003,417026,0,0,0
48216513,14624,0,6003,417026,0,0,0
48216514,14624,0,7426,417026,0,1,0
# MARK ram tick=48216514
48216515,14624,0,7426,417026,0,0,0
48216516,14624,0,7426,417026,2001,0,0
48216517,14624,0,7426,417026,17155,0,0
48216518,14624,0,6000,417026,17155,0,0
48216519,14624,0,6003,417026,0,0,0
48216520,0,0,6003,417026,0,0,0
48217198,0,0,14006,61235,152,0,0
48217199,0,0,14006,61235,152,0,0
48217200,7463,0,14006,61235,152,0,0
48217201,7463,0,14006,61235,152,0,0
48217202,0,0,14003,61235,152,0,0
48217203,12023,0,6003,61235,152,0,0
# MARK addr tick=48217203
48217204,12023,0,7463,61235,152,1,0
48217205,12023,0,7463,61235,152,0,0
48217206,12023,0,7463,61235,145,0,0
48217207,12023,0,7463,61235,145,0,0
48217208,12023,0,6000,61235,145,0,0
48217209,12023,0,6003,61235,145,0,0
48223645,0,0,14006,304200,4332,1,0
48223646,0,0,14006,304200,4332,0,0
48223647,0,0,14006,304200,4334,0,0
48223648,0,0,14006,304200,4334,0,0
48223649,0,0,14006,304200,4334,0,0
48223650,12023,0,14006,304200,4334,0,0
# MARK addr tick=48223650
48223651,12023,0,14006,304200,4334,0,0
48223652,0,0,14005,304200,4334,0,0
48223653,0,0,12005,304200,4334,0,0
48223654,0,0,12023,304200,4334,0,0
# MARK ram tick=48223654
48223655,0,44516,12023,111516,4334,0,0
48223656,0,44516,12023,111516,4334,0,0
48223657,0,44516,12023,111516,4334,0,0
48223658,0,44516,12000,111516,4334,0,0
48223659,0,0,12005,111516,4334,0,0
48223660,0,0,12005,111516,4334,0,0
48224392,0,0,14006,304200,4332,1,0
48224393,0,0,14006,304200,4332,0,0
48224394,0,0,14006,304200,4333,0,0
48224395,0,0,14006,304200,4333,0,0
48224396,0,0,14006,304200,4333,0,0
48224397,12023,0,14006,304200,4333,0,0
# MARK addr tick=48224397
48224398,12023,0,14006,304200,4333,0,0
48224399,0,0,14005,304200,4333,0,0
48224400,0,0,12005,304200,4333,0,0
48224401,0,0,12023,304200,4333,0,0
# MARK ram tick=48224401
48224402,0,44516,12023,111516,4333,0,0
48224403,0,44516,12023,111516,4333,0,0
48224404,0,44516,12023,111516,4333,0,0
48224405,0,44516,12000,111516,4333,0,0
48224406,0,0,12005,111516,4333,0,0
48224407,0,0,12005,111516,4333,0,0
48225141,0,0,14006,304200,4332,1,0
48225142,0,0,14006,304200,4332,0,0
48225143,0,0,14006,304200,4334,0,0
48225144,0,0,14006,304200,4334,0,0
48225145,0,0,14006,304200,4334,0,0
48225146,12024,0,14006,304200,4334,0,0
# MARK addr tick=48225146
48225147,12024,0,14006,304200,4334,0,0
48225148,0,0,14005,304200,4334,0,0
48225149,0,0,12005,304200,4334,0,0
48225150,0,0,12024,304200,4334,0,0
# MARK ram tick=48225150
48225151,0,51524,12024,523124,4334,0,0
48225152,0,51524,12024,523124,4334,0,0
48225153,0,51524,12024,523124,4334,0,0
48225154,0,51524,12000,523124,4334,0,0
48225155,0,0,12005,523124,4334,0,0
48225156,0,0,12005,523124,4334,0,0
48225863,0,0,14006,304200,4332,1,0
48225864,0,0,14006,304200,4332,0,0
48225865,0,0,14006,304200,4333,0,0
48225866,0,0,14006,304200,4333,0,0
48225867,0,0,14006,304200,4333,0,0
48225868,12024,0,14006,304200,4333,0,0
# MARK addr tick=48225868
48225869,12024,0,14006,304200,4333,0,0
48225870,0,0,14005,304200,4333,0,0
48225871,0,0,12005,304200,4333,0,0
48225872,0,0,12024,304200,4333,0,0
# MARK ram tick=48225872
48225873,0,51524,12024,523124,4333,0,0
48225874,0,51524,12024,523124,4333,0,0
48225875,0,51524,12024,523124,4333,0,0
48225876,0,51524,12000,523124,4333,0,0
48225877,0,0,12005,523124,4333,0,0
48225878,0,0,12005,523124,4333,0,0
48232246,0,0,14006,304200,4332,1,0
48232247,0,0,14006,304200,4332,0,0
48232248,0,0,14006,304200,4334,0,0
48232249,0,0,14006,304200,4334,0,0
48232250,0,0,14006,304200,4334,0,0
48232251,12025,0,14006,304200,4334,0,0
# MARK addr tick=48232251
48232252,12025,0,14006,304200,4334,0,0
48232253,0,0,14005,304200,4334,0,0
48232254,0,0,12005,304200,4334,0,0
48232255,0,0,12025,304200,4334,0,0
# MARK ram tick=48232255
48232256,0,51125,12025,122525,4334,0,0
48232257,0,51125,12025,122525,4334,0,0
48232258,0,51125,12025,122525,4334,0,0
48232259,0,51125,12000,122525,4334,0,0
48232260,0,0,12005,122525,4334,0,0
48232261,0,0,12005,122525,4334,0,0
48232964,0,0,14006,304200,4332,1,0
48232965,0,0,14006,304200,4332,0,0
48232966,0,0,14006,304200,4333,0,0
48232967,0,0,14006,304200,4333,0,0
48232968,0,0,14006,304200,4333,0,0
48232969,12025,0,14006,304200,4333,0,0
# MARK addr tick=48232969
48232970,12025,0,14006,304200,4333,0,0
48232971,0,0,14005,304200,4333,0,0
48232972,0,0,12005,304200,4333,0,0
48232973,0,0,12025,304200,4333,0,0
# MARK ram tick=48232973
48232974,0,51125,12025,122525,4333,0,0
48232975,0,51125,12025,122525,4333,0,0
48232976,0,51125,12025,122525,4333,0,0
48232977,0,51125,12000,122525,4333,0,0
48232978,0,0,12005,122525,4333,0,0
48232979,0,0,12005,122525,4333,0,0
48233690,0,0,14006,304200,4332,1,0
48233691,0,0,14006,304200,4332,0,0
48233692,0,0,14006,304200,4334,0,0
48233693,0,0,14006,304200,4334,0,0
48233694,0,0,14006,304200,4334,0,0
48233695,12026,0,14006,304200,4334,0,0
# MARK addr tick=48233695
48233696,12026,0,14006,304200,4334,0,0
48233697,0,0,14005,304200,4334,0,0
48233698,0,0,12005,304200,4334,0,0
48233699,0,0,12026,304200,4334,0,0
# MARK ram tick=48233699
48233700,0,41524,12026,103124,4334,0,0
48233701,0,41524,12026,103124,4334,0,0
48233702,0,41524,12026,103124,4334,0,0
48233703,0,41524,12000,103124,4334,0,0
48233704,0,0,12005,103124,4334,0,0
48233705,0,0,12005,103124,4334,0,0
48234409,0,0,14006,304200,4332,1,0
48234410,0,0,14006,304200,4332,0,0
48234411,0,0,14006,304200,4333,0,0
48234412,0,0,14006,304200,4333,0,0
48234413,0,0,14006,304200,4333,0,0
48234414,12026,0,14006,304200,4333,0,0
# MARK addr tick=48234414
48234415,12026,0,14006,304200,4333,0,0
48234416,0,0,14005,304200,4333,0,0
48234417,0,0,12005,304200,4333,0,0
48234418,0,0,12026,304200,4333,0,0
# MARK ram tick=48234418
48234419,0,41524,12026,103124,4333,0,0
48234420,0,41524,12026,103124,4333,0,0
48234421,0,41524,12026,103124,4333,0,0
48234422,0,41524,12000,103124,4333,0,0
48234423,0,0,12005,103124,4333,0,0
48234424,0,0,12005,103124,4333,0,0
48240792,0,0,14006,304200,4332,1,0
48240793,0,0,14006,304200,4332,0,0
48240794,0,0,14006,304200,4334,0,0
48240795,0,0,14006,304200,4334,0,0
48240796,0,0,14006,304200,4334,0,0
48240797,12027,0,14006,304200,4334,0,0
# MARK addr tick=48240797
48240798,12027,0,14006,304200,4334,0,0
48240799,0,0,14005,304200,4334,0,0
48240800,0,0,12005,304200,4334,0,0
48240801,0,0,12027,304200,4334,0,0
# MARK ram tick=48240801
48240802,0,44517,12027,111117,4334,0,0
48240803,0,44517,12027,111117,4334,0,0
48240804,0,44517,12027,111117,4334,0,0
48240805,0,44517,12000,111117,4334,0,0
48240806,0,0,12005,111117,4334,0,0
48240807,0,0,12005,111117,4334,0,0
48241529,0,0,14006,304200,4332,1,0
48241530,0,0,14006,304200,4332,0,0
48241531,0,0,14006,304200,4333,0,0
48241532,0,0,14006,304200,4333,0,0
48241533,0,0,14006,304200,4333,0,0
48241534,12027,0,14006,304200,4333,0,0
# MARK addr tick=48241534
48241535,12027,0,14006,304200,4333,0,0
48241536,0,0,14005,304200,4333,0,0
48241537,0,0,12005,304200,4333,0,0
48241538,0,0,12027,304200,4333,0,0
# MARK ram tick=48241538
48241539,0,44517,12027,111117,4333,0,0
48241540,0,44517,12027,111117,4333,0,0
48241541,0,44517,12027,111117,4333,0,0
48241542,0,44517,12000,111117,4333,0,0
48241543,0,0,12005,111117,4333,0,0
48241544,0,0,12005,111117,4333,0,0
48283248,0,0,14006,304200,4332,1,0
48283249,0,0,14006,304200,4332,0,0
48283250,0,0,14006,304200,4334,0,0
48283251,0,0,14006,304200,4334,0,0
48283252,0,0,14006,304200,4334,0,0
48283253,12023,0,14006,304200,4334,0,0
# MARK addr tick=48283253
48283254,12023,0,14006,304200,4334,0,0
48283255,0,0,14005,304200,4334,0,0
48283256,0,0,12005,304200,4334,0,0
48283257,0,0,12023,304200,4334,0,0
# MARK ram tick=48283257
48283258,0,44516,12023,111516,4334,0,0
48283259,0,44516,12023,111516,4334,0,0
48283260,0,44516,12023,111516,4334,0,0
48283261,0,44516,12000,111516,4334,0,0
48283262,0,0,12005,111516,4334,0,0
48283263,0,0,12005,111516,4334,0,0
48283416,0,0,14006,304200,4332,1,0
48283417,0,0,14006,304200,4332,0,0
48283418,0,0,14006,304200,4334,0,0
48283419,0,0,14006,304200,4334,0,0
48283420,0,0,14006,304200,4334,0,0
48283421,12023,0,14006,304200,4334,0,0
# MARK addr tick=48283421
48283422,12023,0,14006,304200,4334,0,0
48283423,0,0,14005,304200,4334,0,0
48283424,0,0,12005,304200,4334,0,0
48283425,0,0,12023,304200,4334,0,0
# MARK ram tick=48283425
48283426,0,44516,12023,111516,4334,0,0
48283427,0,44516,12023,111516,4334,0,0
48283428,0,44516,12023,111516,4334,0,0
48283429,0,44516,12000,111516,4334,0,0
48283430,0,0,12005,111516,4334,0,0
48283431,0,0,12005,111516,4334,0,0
48283859,0,0,62031,534200,174,1,0
48283860,0,0,62031,534200,174,0,0
48283861,0,0,62031,534200,0,0,0
48283862,0,0,62031,534200,0,0,0
48283863,0,0,62031,534200,0,0,0
48283864,7426,0,62031,534200,0,0,0
# MARK addr tick=48283864
48283865,7426,0,62031,534200,0,0,0
48283866,0,0,62003,534200,0,0,0
48283867,0,0,6003,534200,0,0,0
48283868,0,0,7426,534200,0,0,0
# MARK ram tick=48283868
48283869,0,14624,7426,31224,0,0,0
48283870,0,14624,7426,31224,0,0,0
48283871,0,14624,7426,31224,0,0,0
48283872,0,14624,6000,31224,0,0,0
48283873,0,0,6003,31224,0,0,0
48283874,0,0,6003,31224,0,0,0
48283917,0,0,14006,411623,145,1,0
48283918,0,0,14006,411623,145,0,0
48283919,0,0,14006,411623,0,0,0
48283920,0,0,14006,411623,0,0,0
48283921,0,0,14006,411623,0,0,0
48283922,7425,0,14006,411623,0,0,0
# MARK addr tick=48283922
48283923,7425,0,14006,411623,0,0,0
48283924,0,0,14003,411623,0,0,0
48283925,0,0,6003,411623,0,0,0
48283926,0,0,7425,411623,0,1,0
# MARK ram tick=48283926
48283927,0,0,7425,411623,0,0,0
48283928,0,0,7425,411623,2001,0,0
48283929,0,0,7425,411623,16625,0,0
48283930,0,0,6000,411623,16625,0,0
48283931,0,0,6003,411623,0,0,0
48283932,0,0,6003,411623,0,0,0
48289729,0,0,14006,111623,170,1,0
48289730,0,0,14006,111623,170,0,0
48289731,0,0,14006,111623,0,0,0
48289732,0,0,14006,111623,0,0,0
48289733,0,0,14006,111623,0,0,0
48289734,7425,0,14006,111623,0,0,0
# MARK addr tick=48289734
48289735,7425,0,14006,111623,0,0,0
48289736,0,0,14003,111623,0,0,0
48289737,0,0,6003,111623,0,0,0
48289738,0,0,7425,111623,0,0,0
# MARK ram tick=48289738
48289739,0,0,7425,400400,0,0,0
48289740,0,0,7425,400400,0,0,0
48289741,0,0,7425,400400,0,0,0
48289742,0,0,6000,400400,0,0,0
48289743,0,0,6003,400400,0,0,0
48289744,0,0,6003,400400,0,0,0
48290335,0,0,14006,61235,152,0,0
48290336,0,0,14006,61235,152,0,0
48290337,7437,0,14006,61235,152,0,0
48290338,7437,0,14006,61235,152,0,0
48290339,0,0,14003,61235,152,0,0
48290340,12023,0,6003,61235,152,0,0
# MARK addr tick=48290340
48290341,12023,0,7437,61235,152,1,0
48290342,12023,0,7437,61235,152,0,0
48290343,12023,0,7437,61235,145,0,0
48290344,12023,0,7437,61235,145,0,0
48290345,12023,0,6000,61235,145,0,0
48290346,12023,0,6003,61235,145,0,0
48290484,0,0,6003,417026,145,1,0
48290485,0,0,6003,417026,145,0,0
48290486,0,0,6003,417026,0,0,0
48290487,0,0,6003,417026,0,0,0
48290488,0,0,6003,417026,0,0,0
48290489,7426,0,6003,417026,0,0,0
# MARK addr tick=48290489
48290490,7426,0,6003,417026,0,0,0
48290491,0,0,6003,417026,0,0,0
48290492,14624,0,6003,417026,0,0,0
48290493,14624,0,7426,417026,0,1,0
# MARK ram tick=48290493
48290494,14624,0,7426,417026,0,0,0
48290495,14624,0,7426,417026,2001,0,0
48290496,14624,0,7426,417026,17155,0,0
48290497,14624,0,6000,417026,17155,0,0
48290498,14624,0,6003,417026,0,0,0
48290499,0,0,6003,417026,0,0,0
48291167,0,0,14006,61235,152,0,0
48291168,0,0,14006,61235,152,0,0
48291169,7463,0,14006,61235,152,0,0
48291170,7463,0,14006,61235,152,0,0
48291171,0,0,14003,61235,152,0,0
48291172,12023,0,6003,61235,152,0,0
# MARK addr tick=48291172
48291173,12023,0,7463,61235,152,1,0
48291174,12023,0,7463,61235,152,0,0
48291175,12023,0,7463,61235,145,0,0
48291176,12023,0,7463,61235,145,0,0
48291177,12023,0,6000,61235,145,0,0
48291178,12023,0,6003,61235,145,0,0
48291973,0,0,14006,304200,4332,1,0
48291974,0,0,14006,304200,4332,0,0
48291975,0,0,14006,304200,4334,0,0
48291976,0,0,14006,304200,4334,0,0
48291977,0,0,14006,304200,4334,0,0
48291978,12023,0,14006,304200,4334,0,0
# MARK addr tick=48291978
48291979,12023,0,14006,304200,4334,0,0
48291980,0,0,14005,304200,4334,0,0
48291981,0,0,12005,304200,4334,0,0
48291982,0,0,12023,304200,4334,0,0
# MARK ram tick=48291982
48291983,0,44516,12023,111516,4334,0,0
48291984,0,44516,12023,111516,4334,0,0
48291985,0,44516,12023,111516,4334,0,0
48291986,0,44516,12000,111516,4334,0,0
48291987,0,0,12005,111516,4334,0,0
48291988,0,0,12005,111516,4334,0,0
48298371,0,0,14006,304200,4332,1,0
48298372,0,0,14006,304200,4332,0,0
48298373,0,0,14006,304200,4333,0,0
48298374,0,0,14006,304200,4333,0,0
48298375,0,0,14006,304200,4333,0,0
48298376,12023,0,14006,304200,4333,0,0
# MARK addr tick=48298376
48298377,12023,0,14006,304200,4333,0,0
48298378,0,0,14005,304200,4333,0,0
48298379,0,0,12005,304200,4333,0,0
48298380,0,0,12023,304200,4333,0,0
# MARK ram tick=48298380
48298381,0,44516,12023,111516,4333,0,0
48298382,0,44516,12023,111516,4333,0,0
48298383,0,44516,12023,111516,4333,0,0
48298384,0,44516,12000,111516,4333,0,0
48298385,0,0,12005,111516,4333,0,0
48298386,0,0,12005,111516,4333,0,0
48299125,0,0,14006,304200,4332,1,0
48299126,0,0,14006,304200,4332,0,0
48299127,0,0,14006,304200,4334,0,0
48299128,0,0,14006,304200,4334,0,0
48299129,0,0,14006,304200,4334,0,0
48299130,12024,0,14006,304200,4334,0,0
# MARK addr tick=48299130
48299131,12024,0,14006,304200,4334,0,0
48299132,0,0,14005,304200,4334,0,0
