tick,CSA,AREG,TREG,RP,RX,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_alu_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_idbctl_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_FIDBO_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0
72739959,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,40,40,0,40,0
72739960,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,40,40,0,40,0
72739961,7352,1206,177776,56236,7515,7672,135254,0,0,55714,40,40,0,40,0
72739962,7352,1206,177776,56236,7515,7672,135254,0,0,55714,40,40,0,40,0
72739963,7352,1206,177776,56236,7515,7672,135254,0,0,55714,40,40,0,40,0
72739964,143,40,177776,56237,7515,7672,135254,0,0,55714,135254,56237,0,56237,0
72739965,143,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739966,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739967,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739968,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739969,0,40,177776,56237,7515,7672,0,56112,0,55714,135254,56237,0,56237,34
72739970,0,40,177776,56237,7515,7672,0,56112,0,55714,135254,56237,0,56237,34
72739971,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739972,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739973,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72739974,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72739975,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72739976,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72739977,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72739978,0,40,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
72739979,0,40,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
72739980,0,40,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
72739981,0,40,177776,56237,7515,7672,55575,0,0,55714,55575,0,0,0,34
72739982,0,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,4
72739983,2001,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72739984,17575,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72739985,17575,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72739986,0,40,177776,56237,7515,7672,0,55575,0,55714,55575,0,0,0,0
72739987,6000,40,177776,56237,7515,7672,0,55575,0,55714,55575,0,0,0,0
72739988,6000,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72739989,6000,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72739990,6000,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72739991,7461,40,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
72739992,7461,40,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
72739993,7461,40,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
72739994,7461,40,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
72739995,7461,40,177776,56237,7515,7672,146147,0,0,55714,55575,0,0,0,0
72739996,7461,40,177776,56237,7515,7672,146147,0,0,55714,55575,0,0,0,0
72739997,7461,40,177776,56237,7515,7672,146147,0,0,55714,55575,0,0,0,0
72739998,145,40,177776,55576,7515,7672,146147,0,0,55714,146147,56237,0,56237,0
72739999,145,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740000,0,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740001,17576,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740002,17576,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740003,0,40,177776,55576,7515,7672,0,55576,0,55714,146147,56237,0,56237,0
72740004,6000,40,177776,55576,7515,7672,0,55576,0,55714,146147,56237,0,56237,0
72740005,6000,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740006,6000,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740007,6000,40,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
72740008,6146,40,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
72740009,6146,40,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
72740010,6146,40,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
72740011,6146,40,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
72740012,6146,40,177776,55576,7515,7672,14610,0,0,55714,146147,56237,0,56237,0
72740013,6146,40,177776,55576,7515,7672,14610,0,0,55714,146147,56237,0,56237,0
72740014,6146,40,177776,55576,7515,7672,14610,0,0,55714,146147,56237,0,56237,0
72740015,145,40,177776,55577,56237,7672,56637,0,0,55714,146147,56237,0,56237,0
72740016,145,40,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
72740017,0,40,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
72740018,0,40,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
72740019,0,40,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
72740020,0,40,177776,55577,56237,7672,56237,7502,0,55714,146147,56237,0,56237,0
72740021,0,40,177776,55577,56237,7672,56237,7502,0,55714,146147,56237,0,56237,0
72740022,0,40,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
72740023,0,40,177776,55577,56237,7672,56237,56237,0,55714,146147,56237,0,56237,0
72740024,0,40,177776,55577,56237,7672,0,56237,0,55714,56237,0,0,0,0
72740025,0,40,177776,55577,56237,7672,0,56237,0,55714,56237,0,0,0,4
72740026,2001,40,177776,55577,56237,7672,0,56237,0,55714,56237,0,0,0,0
72740027,17577,40,177776,55577,56237,7672,0,56237,0,55714,56237,0,0,0,0
72740028,17577,40,177776,55577,56237,7672,0,56237,0,55714,56237,0,0,0,0
72740029,0,40,177776,55577,56237,7672,0,56237,0,55714,56237,0,0,0,0
72740030,0,40,177776,55577,56237,7672,0,0,0,55714,56237,0,0,0,0
72740031,0,40,177776,55577,56237,7672,0,55577,0,55714,56237,0,0,0,0
72740032,6000,40,177776,55577,56237,7672,0,55577,0,55714,56237,0,0,0,0
72740033,6000,40,177776,55577,56237,7672,0,0,0,55714,56237,0,0,0,0
72740034,6000,40,177776,55577,56237,7672,0,0,0,55714,56237,0,0,0,0
72740035,6000,40,177776,55577,56237,7672,0,0,0,55714,56237,0,0,0,0
72740036,6046,40,177776,55577,56237,7672,4612,0,4612,55714,56237,0,0,0,0
72740037,6046,40,177776,55577,56237,7672,4612,0,4612,55714,56237,0,0,0,0
72740038,6046,40,177776,55577,56237,7672,4612,0,4612,55714,56237,0,0,0,0
72740039,6046,40,177776,55577,56237,7672,4612,0,4612,55714,56237,0,0,0,0
72740040,6046,40,177776,55577,56237,7672,4612,0,0,55714,56237,0,0,0,0
72740041,6046,40,177776,55577,56237,7672,4612,0,0,55714,56237,0,0,0,0
72740042,6046,40,177776,55577,56237,7672,4612,0,0,55714,56237,0,0,0,0
72740043,145,40,177776,55600,56237,7672,4652,0,0,55714,4612,40,0,40,0
72740044,145,40,177776,55600,56237,7672,40,0,0,55714,4612,40,0,40,0
72740045,0,40,177776,55600,56237,7672,40,0,0,55714,4612,40,0,40,0
72740046,0,40,177776,55600,56237,7672,40,0,0,55714,4612,40,0,40,0
72740047,0,40,177776,55600,56237,7672,40,0,0,55714,4612,40,0,40,0
72740048,0,40,177776,55600,56237,7672,40,7504,0,55714,4612,40,0,40,0
72740049,0,40,177776,55600,56237,7672,40,7504,0,55714,4612,40,0,40,0
72740050,0,40,177776,55600,56237,7672,40,0,0,55714,4612,40,0,40,0
72740051,0,40,177776,55600,56237,7672,40,40,0,55714,4612,40,0,40,0
72740052,0,40,177776,55600,56237,7672,0,40,0,55714,40,0,0,0,0
# MARK fill tick=72740052
72740053,0,40,177776,55600,56237,7672,0,40,0,55714,40,0,0,0,4
72740054,2001,40,177776,55600,56237,7672,0,40,0,55714,40,0,0,0,0
72740055,17600,40,177776,55600,56237,7672,0,40,0,55714,40,0,0,0,0
72740056,17600,40,177776,55600,56237,7672,0,40,0,55714,40,0,0,0,0
72740057,0,40,177776,55600,56237,7672,0,40,0,55714,40,0,0,0,0
72740058,0,40,177776,55600,56237,7672,0,0,0,55714,40,0,0,0,0
72740059,0,40,177776,55600,56237,7672,0,55600,0,55714,40,0,0,0,0
72740060,6000,40,177776,55600,56237,7672,0,55600,0,55714,40,0,0,0,0
72772543,0,1206,1206,56151,7515,7672,0,56151,0,116400,171377,177777,0,177777,0
72772544,6000,1206,1206,56151,7515,7672,0,56151,0,116400,171377,177777,0,177777,0
72772545,6000,1206,1206,56151,7515,7672,0,0,0,116400,171377,177777,0,177777,0
72772546,6000,1206,1206,56151,7515,7672,0,0,0,116400,171377,177777,0,177777,0
72772547,6000,1206,1206,56151,7515,7672,0,0,0,116400,171377,177777,0,177777,0
72772548,7400,1206,1206,56151,7515,7672,140065,0,140065,116400,171377,177777,0,177777,0
72772549,7400,1206,1206,56151,7515,7672,140065,0,140065,116400,171377,177777,0,177777,0
72772550,7400,1206,1206,56151,7515,7672,140065,0,140065,116400,171377,177777,0,177777,0
72772551,7400,1206,1206,56151,7515,7672,140065,0,140065,116400,171377,177777,0,177777,0
72772552,7400,1206,1206,56151,7515,7672,140065,0,0,116400,171377,177777,0,177777,0
72772553,7400,1206,1206,56151,7515,7672,140065,0,0,116400,171377,177777,0,177777,0
72772554,7400,1206,1206,56151,7515,7672,140065,0,0,116400,171377,177777,0,177777,0
72772555,215,1206,177777,56152,7515,7672,140065,0,0,116400,140065,1207,0,1207,0
72772556,215,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772557,0,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772558,16152,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772559,16152,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772560,0,1206,177777,56152,7515,7672,0,56152,0,116400,140065,1207,0,1207,0
72772561,6000,1206,177777,56152,7515,7672,0,56152,0,116400,140065,1207,0,1207,0
72772562,6000,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772563,6000,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772564,6000,1206,177777,56152,7515,7672,0,0,0,116400,140065,1207,0,1207,0
72772565,7240,1206,177777,56152,7515,7672,124041,0,124041,116400,140065,1207,0,1207,0
72772566,7240,1206,177777,56152,7515,7672,124041,0,124041,116400,140065,1207,0,1207,34
72772567,7240,1206,177777,56152,7515,7672,124041,0,124041,116400,140065,1207,0,1207,34
72772568,7240,1206,177777,56152,7515,7672,124041,0,124041,116400,140065,1207,0,1207,34
72772569,7240,1206,177777,56152,7515,7672,124041,0,0,116400,140065,1207,0,1207,34
72772570,7240,1206,177777,56152,7515,7672,124041,0,0,116400,140065,1207,0,1207,34
72772571,7240,1206,177777,56152,7515,7672,124041,0,0,116400,140065,1207,0,1207,34
72772572,0,1206,177777,56153,7515,7672,124041,0,0,116400,124041,0,0,0,34
72772573,0,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,4
72772574,2001,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
72772575,16213,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
72772576,16213,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
72772577,0,1206,177777,56153,7515,7672,0,56213,0,116400,124041,0,0,0,0
72772578,6000,1206,177777,56153,7515,7672,0,56213,0,116400,124041,0,0,0,0
72772579,6000,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
72772580,6000,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
72772581,6000,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
72772582,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,0
72772583,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,22
72772584,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,22
72772585,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,22
72772586,7713,1206,177777,56153,7515,7672,171376,0,0,116400,124041,0,0,0,22
72772587,7713,1206,177777,56153,7515,7672,171376,0,0,116400,124041,0,0,0,22
72772588,7713,1206,177777,56153,7515,7672,171376,0,0,116400,124041,0,0,0,22
72772589,0,1206,177777,56214,7515,7672,171376,0,0,116400,171376,177776,0,177776,22
72772590,0,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,4
72772591,2001,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
72772592,16214,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
72772593,16214,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
72772594,0,1206,177777,56214,7515,7672,0,56214,0,116400,171376,177776,0,177776,0
72772595,6000,1206,177777,56214,7515,7672,0,56214,0,116400,171376,177776,0,177776,0
72772596,6000,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
72772597,6000,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
72772598,6000,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
72772599,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
72772600,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
72772601,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
72772602,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
72772603,7400,1206,177777,56214,7515,7672,140065,0,0,116400,171376,177776,0,177776,0
72772604,7400,1206,177777,56214,7515,7672,140065,0,0,116400,171376,177776,0,177776,0
72772605,7400,1206,177777,56214,7515,7672,140065,0,0,116400,171376,177776,0,177776,0
72772606,215,1206,177776,56215,7515,7672,140065,0,0,116400,140065,1210,0,1210,0
72772607,215,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772608,0,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772609,16215,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772610,16215,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772611,0,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772612,0,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772613,0,1206,177776,56215,7515,7672,0,56215,0,116400,140065,1210,0,1210,0
72772614,6000,1206,177776,56215,7515,7672,0,56215,0,116400,140065,1210,0,1210,0
72772615,6000,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772616,6000,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772617,6000,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
72772618,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,0
72772619,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,34
72772620,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,34
72772621,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,34
72772622,7240,1206,177776,56215,7515,7672,124017,0,0,116400,140065,1210,0,1210,34
72772623,7240,1206,177776,56215,7515,7672,124017,0,0,116400,140065,1210,0,1210,34
72772624,7240,1206,177776,56215,7515,7672,124017,0,0,116400,140065,1210,0,1210,34
72772625,0,1206,177776,56216,7515,7672,124017,0,0,116400,124017,0,0,0,34
72772626,0,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,4
72772627,2001,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
72772628,16234,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
72772629,16234,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
72772630,0,1206,177776,56216,7515,7672,0,56234,0,116400,124017,0,0,0,0
72772631,6000,1206,177776,56216,7515,7672,0,56234,0,116400,124017,0,0,0,0
72772632,6000,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
72772633,6000,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
72772634,6000,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
72772635,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
72772636,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
72772637,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
72772638,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
72772639,6046,1206,177776,56216,7515,7672,4611,0,0,116400,124017,0,0,0,0
72772640,6046,1206,177776,56216,7515,7672,4611,0,0,116400,124017,0,0,0,0
72772641,6046,1206,177776,56216,7515,7672,4611,0,0,116400,124017,0,0,0,0
72772642,145,1206,177776,56235,7515,7672,5617,0,0,116400,4611,1206,0,1206,0
72772643,145,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
72772644,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
72772645,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
72772646,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
72772647,0,1206,177776,56235,7515,7672,1206,7503,0,116400,4611,1206,0,1206,0
72772648,0,1206,177776,56235,7515,7672,1206,7503,0,116400,4611,1206,0,1206,0
72772649,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
72772650,0,1206,177776,56235,7515,7672,1206,1206,0,116400,4611,1206,0,1206,0
72772651,0,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
72772652,0,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,4
72772653,2001,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
72772654,16235,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
72772655,16235,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
72772656,0,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
72772657,0,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
72772658,0,1206,177776,56235,7515,7672,0,56235,0,116400,4611,0,0,0,0
72772659,6000,1206,177776,56235,7515,7672,0,56235,0,116400,4611,0,0,0,0
72772660,6000,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
72772661,6000,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
72772662,6000,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
72772663,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
72772664,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
72772665,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
72772666,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
72772667,6446,1206,177776,56235,7515,7672,44607,0,0,116400,4611,0,0,0,0
72772668,6446,1206,177776,56235,7515,7672,44607,0,0,116400,4611,0,0,0,0
72772669,6446,1206,177776,56235,7515,7672,44607,0,0,116400,4611,0,0,0,0
72772670,170,1206,177776,56236,7515,7672,44607,0,0,116400,44607,116400,0,116400,0
72772671,170,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772672,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772673,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772674,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772675,0,1206,177776,56236,7515,7672,0,7501,0,116400,44607,116400,0,116400,3
72772676,0,1206,177776,56236,7515,7672,0,7501,0,116400,44607,116400,0,116400,3
72772677,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772678,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772679,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
72772680,0,1206,177776,56236,7515,7672,15,0,15,116400,44607,116400,0,116400,3
72772681,0,1206,177776,56236,7515,7672,15,0,15,116400,44607,116400,0,116400,3
72772682,0,1206,177776,56236,7515,7672,15,0,15,116400,44607,116400,0,116400,3
72772683,0,1206,177776,56236,7515,7672,15,0,15,116400,44607,116400,0,116400,3
72772684,0,1206,177776,56236,7515,7672,15,0,0,116400,44607,116400,0,116400,3
72772685,0,1206,177776,56236,7515,7672,15,0,0,116400,44607,116400,0,116400,3
72772686,0,1206,177776,56236,7515,7672,15,0,0,116400,44607,116400,0,116400,3
72772687,0,1206,177776,56236,7515,7672,15,0,0,116400,15,15,0,15,3
72772688,0,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,4
72772689,2001,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,0
72772690,16236,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,0
72772691,16236,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,0
72772692,0,1206,177776,56236,7515,7672,0,56236,0,116400,15,15,0,15,0
72772693,6000,1206,177776,56236,7515,7672,0,56236,0,116400,15,15,0,15,0
72772694,6000,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,0
72772695,6000,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,0
72772696,6000,1206,177776,56236,7515,7672,0,0,0,116400,15,15,0,15,0
72772697,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,15,15,0,15,0
72772698,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,15,15,0,15,0
72772699,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,15,15,0,15,0
72772700,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,15,15,0,15,0
72772701,7352,1206,177776,56236,7515,7672,135254,0,0,116400,15,15,0,15,0
72772702,7352,1206,177776,56236,7515,7672,135254,0,0,116400,15,15,0,15,0
72772703,7352,1206,177776,56236,7515,7672,135254,0,0,116400,15,15,0,15,0
72772704,143,15,177776,56237,7515,7672,135254,0,0,116400,135254,56237,0,56237,0
72772705,143,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772706,0,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772707,0,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772708,0,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772709,0,15,177776,56237,7515,7672,0,56112,0,116400,135254,56237,0,56237,34
72772710,0,15,177776,56237,7515,7672,0,56112,0,116400,135254,56237,0,56237,34
72772711,0,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772712,0,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772713,0,15,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72772714,0,15,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72772715,0,15,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72772716,0,15,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72772717,0,15,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72772718,0,15,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
72772719,0,15,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
72772720,0,15,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
72772721,0,15,177776,56237,7515,7672,55575,0,0,116400,55575,0,0,0,34
72772722,0,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,4
72772723,2001,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72772724,17575,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72772725,17575,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72772726,0,15,177776,56237,7515,7672,0,55575,0,116400,55575,0,0,0,0
72772727,6000,15,177776,56237,7515,7672,0,55575,0,116400,55575,0,0,0,0
72772728,6000,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72772729,6000,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72772730,6000,15,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72772731,7461,15,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72772732,7461,15,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72772733,7461,15,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72772734,7461,15,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72772735,7461,15,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
72772736,7461,15,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
72772737,7461,15,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
72772738,145,15,177776,55576,7515,7672,146147,0,0,116400,146147,56237,0,56237,0
72772739,145,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772740,0,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772741,17576,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772742,17576,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772743,0,15,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
72772744,6000,15,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
72772745,6000,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772746,6000,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772747,6000,15,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72772748,6146,15,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72772749,6146,15,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72772750,6146,15,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72772751,6146,15,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72772752,6146,15,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
72772753,6146,15,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
72772754,6146,15,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
72772755,145,15,177776,55577,56237,7672,56637,0,0,116400,146147,56237,0,56237,0
72772756,145,15,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72772757,0,15,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72772758,0,15,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72772759,0,15,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
