tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
71667849,6000,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
71667850,6000,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
71667851,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
71667852,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
71667853,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
71667854,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
71667855,7510,177777,0,15,151000,0,0,0,20000,2406,40,0,0,20000,177777,0,0
71667856,7510,177777,0,15,151000,0,0,0,20000,2406,40,0,0,20000,177777,0,0
71667857,7510,177777,0,15,151000,0,0,0,20000,2406,40,0,0,20000,177777,0,0
71667858,1072,177777,0,15,171000,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
71667859,1072,177777,0,15,20000,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
71667860,326,177777,0,15,20000,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
71667861,326,177777,0,15,20000,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
71667862,326,177777,0,15,20000,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
71667863,327,177777,0,15,20000,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
71667864,327,177777,0,15,20000,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
71667865,330,177777,0,15,20000,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
71667866,1073,177777,0,15,20000,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
71667867,1073,177777,0,15,20000,20000,0,0,20000,151000,40,217,0,20000,157777,0,0
71667868,1073,177777,0,15,20000,20000,0,0,20000,151000,40,217,6,20000,157777,0,0
71667869,1074,177777,0,15,20000,20000,0,0,20000,151000,40,217,6,20000,157777,0,0
71667870,1074,177777,0,15,116400,116400,0,0,20000,151000,40,320,6,116400,61377,116400,0
71667871,1075,177777,0,15,116400,116400,0,0,20000,151000,40,320,11,116400,61377,116400,0
71667872,1075,177777,0,15,116400,116400,0,0,20000,151000,40,320,11,116400,61377,116400,0
71667873,1075,177777,0,15,235,235,0,0,20000,151000,235,2202,11,235,177542,235,0
71667874,1076,177777,0,15,235,235,0,0,20000,151000,235,2202,10,235,177542,235,0
71667875,1077,177777,0,15,235,235,0,0,20000,151000,235,2202,10,235,177542,235,0
71667876,1077,177777,0,15,17,17,0,0,235,151000,116400,1077,10,15,177760,17,0
71667877,1077,177777,0,15,17,17,0,0,235,151000,116400,1077,0,15,177760,17,0
71667878,1100,177777,0,15,17,17,0,0,235,151000,116400,1077,0,15,177760,17,0
71667879,1100,177777,0,15,15,15,0,0,15,151000,7400,0,0,15,177762,0,0
71667880,1101,177777,0,15,15,15,0,0,15,151000,7400,0,5,15,177762,0,0
71667881,1101,177777,0,15,15,15,0,0,15,151000,7400,0,5,15,177762,0,0
71667882,1101,177777,0,15,20000,20000,0,0,15,151000,6400,170000,5,20000,157777,20000,20000
71667883,1102,177777,0,15,20000,20000,0,0,15,151000,6400,170000,1,20000,157777,20000,20000
71667884,1102,177777,0,15,20000,20000,0,0,15,151000,6400,170000,1,20000,157777,20000,20000
71667885,1102,177777,0,15,20000,20000,0,0,20000,151000,40,0,1,0,157777,20000,0
71667886,1103,177777,0,15,20000,20000,0,0,20000,151000,40,0,10,0,157777,20000,0
71667887,1103,177777,0,15,20000,20000,0,0,20000,151000,40,0,10,0,157777,20000,0
71667888,1103,177777,0,15,16,16,0,0,0,151000,40,110350,10,177777,177761,16,15
71667889,1104,177777,0,15,16,16,0,0,0,151000,40,110350,0,177777,177761,16,15
71667890,1104,177777,0,15,16,16,0,0,0,151000,40,110350,0,177777,177761,16,15
71667891,1104,177777,0,15,20000,0,0,0,0,151000,7000,171122,0,0,177777,0,20000
71667892,1105,177777,0,15,20000,0,0,0,0,151000,7000,171122,10,0,177777,0,20000
71667893,1105,177777,0,15,0,0,0,0,0,151000,7000,171122,10,0,177777,0,20000
71667894,1105,177777,0,15,12,12,0,0,0,151000,0,110330,10,3,177765,12,15
71667895,1106,177777,0,15,12,12,0,0,0,151000,0,110330,0,3,177765,12,15
71667896,1106,177777,0,15,12,12,0,0,0,151000,0,110330,0,3,177765,12,15
71667897,1106,177777,0,15,3,3,0,0,3,151000,5000,1112,0,3,177774,0,0
71667898,1107,177777,0,15,3,3,0,0,3,151000,5000,1112,10,3,177774,0,0
71667899,1107,177777,0,15,3,3,0,0,3,151000,5000,1112,10,3,177774,0,0
71667900,1107,177777,0,15,4,4,0,0,3,151000,1400,330,10,177777,177773,4,0
71667901,1110,177777,0,15,4,4,0,0,3,151000,1400,330,1,177777,177773,4,0
71667902,1111,177777,0,15,4,4,0,0,3,151000,1400,330,1,177777,177773,4,0
71667903,1111,177777,0,15,10,10,0,0,3,151000,2000,1111,1,10,177767,10,1147
71667904,1111,177777,0,15,10,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
71667905,1112,177777,0,15,10,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
71667906,1112,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667907,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667908,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667909,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667910,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667911,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667912,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667913,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71667914,1113,177777,0,15,10,10,0,0,10,151000,4000,0,0,10,177767,0,0
71667915,1114,177777,0,15,10,10,0,0,10,151000,4000,0,10,10,177767,0,0
71667916,1114,177777,0,15,10,10,0,0,10,151000,4000,0,10,10,177767,0,0
71667917,1114,177777,0,15,10,10,0,0,10,151000,4000,110050,10,25,177767,10,15
71667918,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667919,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667920,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667921,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667922,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667923,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667924,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71667925,1115,177777,0,15,0,0,0,0,10,151000,4000,170000,5,0,177777,0,20000
71667926,1116,177777,0,15,0,0,0,0,10,151000,4000,170000,6,0,177777,0,20000
71667927,1116,177777,0,15,0,0,0,0,10,151000,4000,170000,6,0,177777,0,20000
71667928,1116,177777,0,15,116400,116400,0,0,0,151000,0,324,6,116400,61377,116400,0
71667929,1076,177777,0,15,116400,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
71667930,1117,177777,0,15,116400,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
71667931,1117,177777,0,15,60001,60001,0,0,0,151000,235,170300,5,0,117776,60001,20000
71667932,1120,177777,0,15,60001,60001,0,0,0,151000,235,170300,4,0,117776,60001,20000
71667933,1120,177777,0,15,60001,60001,0,0,0,151000,235,170300,4,0,117776,60001,20000
71667934,1120,177777,0,15,100013,100013,0,0,0,151000,540,100013,4,100013,77764,100013,77770
71667935,1121,177777,0,15,100013,100013,0,0,0,151000,540,100013,0,100013,77764,100013,77770
71667936,1120,177777,0,15,100013,100013,0,0,0,151000,540,100013,0,100013,77764,100013,77770
71667937,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
71667938,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
71667939,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
71667940,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
71667941,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
71667942,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
71667943,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
71667944,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
71667945,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
71667946,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
71667947,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
71667948,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
71667949,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
71667950,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
71667951,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
71667952,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
71667953,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
71667954,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
71667955,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
71667956,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
71667957,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
71667958,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
71667959,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
71667960,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
71667961,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
71667962,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
71667963,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
71667964,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
71667965,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
71667966,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
71667967,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
71667968,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
71667969,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
71667970,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
71667971,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
71667972,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
71667973,1120,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
71667974,1120,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
71667975,1121,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
71667976,1121,177777,0,15,10001,10001,0,0,60000,151000,10,0,0,10001,167776,0,0
71667977,1122,177777,0,15,10001,10001,0,0,60000,151000,10,0,10,10001,167776,0,0
71667978,1133,177777,0,15,10001,10001,0,0,60000,151000,10,0,10,10001,167776,0,0
71667979,1133,177777,0,15,0,0,0,0,140000,151000,420,1133,10,0,177777,0,0
71667980,1133,177777,0,15,0,0,0,0,140000,151000,420,1133,0,0,177777,0,0
71667981,1134,177777,0,15,0,0,0,0,140000,151000,420,1133,0,0,177777,0,0
71667982,1134,177777,0,15,0,0,0,0,0,151000,0,350,0,0,177777,0,0
71667983,1135,177777,0,15,0,0,0,0,0,151000,0,350,11,0,177777,0,0
71667984,1140,177777,0,15,0,0,0,0,0,151000,0,350,11,0,177777,0,0
71667985,1140,177777,0,15,0,0,0,0,0,151000,0,1140,11,0,177777,0,0
71667986,1140,177777,0,15,0,0,0,0,0,151000,0,1140,1,0,177777,0,0
71667987,1141,177777,0,15,0,0,0,0,0,151000,0,1140,1,0,177777,0,0
71667988,1141,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
71667989,1142,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
71667990,1142,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
71667991,1142,177777,0,15,1,1,0,0,20000,151000,40,344,1,0,177776,1,0
71667992,1143,177777,0,15,1,1,0,0,20000,151000,40,344,4,0,177776,1,0
71667993,1143,177777,0,15,1,1,0,0,20000,151000,40,344,4,0,177776,1,0
71667994,1143,177777,0,15,140000,140000,0,0,20000,151000,400,140000,4,0,37777,140000,20000
71667995,1144,177777,0,15,140000,140000,0,0,20000,151000,400,140000,1,0,37777,140000,20000
71667996,1144,177777,0,15,140000,140000,0,0,20000,151000,400,140000,1,0,37777,140000,20000
71667997,1144,177777,0,15,1,1,0,0,20000,151000,300,160,1,1,177776,1,0
71667998,1145,177777,0,15,1,1,0,0,20000,151000,300,160,14,1,177776,1,0
71667999,1145,177777,0,15,1,1,0,0,20000,151000,300,160,14,1,177776,1,0
71668000,1145,177777,0,15,150,150,0,0,1,151000,400,1146,14,150,177627,150,0
71668001,1146,177777,0,15,150,150,0,0,1,151000,400,1146,0,150,177627,150,0
71668002,1146,177777,0,15,150,150,0,0,1,151000,400,1146,0,150,177627,150,0
71668003,1146,177777,0,15,150,150,0,0,1,151000,64000,170000,0,150,177627,0,20000
71668004,1147,177777,0,15,150,150,0,0,1,151000,64000,170000,5,150,177627,0,20000
71668005,1147,177777,0,15,150,150,0,0,1,151000,64000,170000,5,150,177627,0,20000
71668006,1147,177777,0,15,20000,20000,0,0,1,151000,64000,140000,5,20001,157777,20000,20000
71668007,1150,177777,0,15,20000,20000,0,0,1,151000,64000,140000,4,20001,157777,20000,20000
71668008,1150,177777,0,15,20000,20000,0,0,1,151000,64000,140000,4,20001,157777,20000,20000
71668009,1150,177777,0,15,7,7,0,0,1,151000,40,7,4,1,177770,7,0
71668010,1151,177777,0,15,7,7,0,0,1,151000,40,7,6,1,177770,7,0
71668011,1151,177777,0,15,7,7,0,0,1,151000,40,7,6,1,177770,7,0
71668012,1151,177777,0,15,116400,116400,0,0,1,151000,3400,20,6,116400,61377,116400,0
71668013,1152,177777,0,15,116400,116400,0,0,1,151000,3400,20,0,116400,61377,116400,0
71668014,1151,177777,0,15,116400,116400,0,0,1,151000,3400,20,0,116400,61377,116400,0
71668015,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
71668016,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
71668017,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
71668018,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
71668019,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
71668020,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
71668021,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
71668022,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
71668023,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
71668024,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
71668025,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
71668026,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
71668027,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
71668028,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
71668029,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
71668030,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
71668031,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
71668032,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
71668033,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
71668034,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
71668035,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
71668036,1151,177777,0,15,12615,12615,0,0,2407,151000,3405,0,0,12615,165162,0,150
71668037,1151,177777,0,15,12615,12615,0,0,2407,151000,3405,0,0,12615,165162,0,150
71668038,1152,177777,0,15,12615,12615,0,0,2407,151000,3405,0,0,12615,165162,0,150
71668039,1152,177777,0,15,116400,116400,0,0,12615,151000,106425,0,0,116400,61377,0,150
71668040,1153,177777,0,15,116400,116400,0,0,12615,151000,106425,0,4,116400,61377,0,150
71668041,1153,177777,0,15,116400,116400,0,0,12615,151000,106425,0,4,116400,61377,0,150
71668042,1153,177777,0,15,170000,170000,0,0,116400,151000,235,170000,4,110000,7777,170000,20001
71668043,1154,177777,0,15,170000,170000,0,0,116400,151000,235,170000,0,110000,7777,170000,20001
71668044,1154,177777,0,15,170000,170000,0,0,116400,151000,235,170000,0,110000,7777,170000,20001
71668045,1154,177777,0,15,110000,110000,0,0,116400,151000,360,0,0,110000,67777,0,110000
71668046,1155,177777,0,15,110000,110000,0,0,116400,151000,360,0,4,110000,67777,0,110000
71668047,1155,177777,0,15,110000,110000,0,0,116400,151000,360,0,4,110000,67777,0,110000
71668048,1155,177777,0,15,7,7,0,0,116400,151000,220,7,4,26400,177770,7,110000
71668049,1156,177777,0,15,7,7,0,0,116400,151000,220,7,0,26400,177770,7,110000
71668050,1156,177777,0,15,7,7,0,0,116400,151000,220,7,0,26400,177770,7,110000
71668051,1156,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,0,20001,157776,0,20000
71668052,1157,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,5,20001,157776,0,20000
71668053,1156,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,5,20001,157776,0,20000
71668054,1156,177777,0,15,7504,7504,0,0,116400,151000,440,0,5,7504,170273,7504,110000
71668055,1156,177777,0,15,7504,7504,0,0,116400,151000,440,0,5,7504,170273,7504,110000
71668056,1156,177777,0,15,7504,7504,0,0,116400,151000,440,0,5,7504,170273,7504,110000
71668057,1156,177777,0,7504,7504,7504,0,0,116400,151000,42017,0,5,7504,170273,7504,110000
71668058,1156,177777,0,7504,7504,7504,0,0,116400,151000,42017,0,5,7504,170273,7504,110000
71668059,1156,177777,0,7504,7504,7504,0,0,116400,151000,42017,0,5,7504,170273,7504,110000
71668060,1156,177777,0,7504,305,305,0,0,116400,151000,42017,0,5,305,177472,305,110000
71668061,1156,177777,0,7504,305,305,0,0,116400,151000,42017,0,5,305,177472,305,110000
71668062,1156,177777,0,7504,305,305,0,0,116400,151000,42017,0,5,305,177472,305,110000
71668063,1156,177777,305,7504,377,377,0,0,116400,151000,142400,0,5,377,177400,377,110000
71668064,1156,177777,305,7504,377,377,0,0,116400,151000,142400,0,5,377,177400,377,110000
71668065,1156,177777,305,7504,377,377,0,0,116400,151000,142400,0,5,377,177400,377,110000
71668066,1156,377,305,7504,3026,3026,0,0,116400,151000,177400,0,5,3026,174751,3026,110000
# MARK badout tick=71668066
71668067,1156,377,305,7504,3026,3026,0,0,116400,151000,177400,0,5,3026,174751,3026,110000
71668068,1156,377,305,7504,3026,3026,0,0,116400,151000,177400,0,5,3026,174751,3026,110000
71668069,1156,377,305,7504,7672,7672,0,0,116400,151000,13006,0,5,7672,170105,7672,110000
71668070,1156,377,305,7504,7672,7672,0,0,116400,151000,13006,0,5,7672,170105,7672,110000
71668071,1156,377,305,7504,7672,7672,0,0,116400,151000,13006,0,5,7672,170105,7672,110000
71668072,1156,377,305,7504,3044,3044,0,0,116400,151000,135017,0,5,3044,174733,3044,110000
71668073,1156,377,305,7504,3044,3044,0,0,116400,151000,135017,0,5,3044,174733,3044,110000
71668074,1156,377,305,7504,3044,3044,0,0,116400,151000,135017,0,5,3044,174733,3044,110000
71668075,1156,377,305,7504,55672,55672,0,0,116400,151000,22006,0,5,55672,122105,55672,110000
71668076,1156,377,305,7504,55672,55672,0,0,116400,151000,22006,0,5,55672,122105,55672,110000
71668077,1157,377,305,7504,55672,55672,0,0,116400,151000,22006,0,5,55672,122105,55672,110000
71668078,1157,377,305,7504,110244,110244,0,0,116400,151000,135133,0,5,110244,67533,110244,110000
71668079,1160,377,305,7504,110244,110244,0,0,116400,151000,135133,0,5,110244,67533,110244,110000
71668080,1160,377,305,7504,110244,110244,0,0,116400,151000,135133,0,5,110244,67533,110244,110000
71668081,1160,377,305,7504,0,0,0,0,116400,151000,122220,0,5,26644,177777,0,110244
71668082,1161,377,305,7504,0,0,0,0,116400,151000,122220,0,0,26644,177777,0,110244
71668083,1076,377,305,7504,0,0,0,0,116400,151000,122220,0,0,26644,177777,0,110244
71668084,1076,377,305,7504,110244,110244,0,0,116400,151000,0,0,0,110244,67533,0,110244
71668085,1076,377,305,7504,110244,110244,0,0,116400,151000,0,0,0,110244,67533,0,110244
71668086,0,377,305,7504,110244,110244,0,0,116400,151000,0,0,0,110244,67533,0,110244
71693685,501,0,302,7504,302,302,0,0,10244,10244,122020,60000,0,302,177475,0,302
71693686,501,0,302,7504,10244,10244,0,0,10244,10244,141000,501,0,10244,167533,0,0
71693687,501,0,302,7504,10244,10244,0,0,10244,10244,141000,501,10,10244,167533,0,0
71693688,502,0,302,7504,10244,10244,0,0,10244,10244,141000,501,10,10244,167533,0,0
71693689,502,0,302,7504,7,7,0,0,10244,10244,122020,110350,10,300,177770,7,302
71693690,503,0,302,7504,7,7,0,0,10244,10244,122020,110350,4,300,177770,7,302
71693691,503,0,302,7504,7,7,0,0,10244,10244,122020,110350,4,300,177770,7,302
71693692,503,0,302,7504,300,300,0,0,300,10244,3400,300,4,0,177477,300,0
71693693,504,0,302,7504,300,300,0,0,300,10244,3400,300,10,0,177477,300,0
71693694,511,0,302,7504,300,300,0,0,300,10244,3400,300,10,0,177477,300,0
71693695,511,0,302,7504,3,3,0,0,300,10244,140000,110511,10,300,177774,3,302
71693696,511,0,302,7504,3,3,0,0,300,10244,140000,110511,5,300,177774,3,302
71693697,3722,0,302,7504,3,3,0,0,300,10244,140000,110511,5,300,177774,3,302
71693698,3722,0,302,7504,30141,30141,0,0,300,10244,1400,163720,5,30141,147636,30141,1
71693699,3722,0,302,7504,30141,30141,0,0,300,10244,1400,163720,37,30141,147636,30141,1
71693700,521,0,302,7504,30141,30141,0,0,300,10244,1400,163720,37,30141,147636,30141,1
71693701,521,0,302,7504,305,305,0,0,30141,10244,60460,521,37,305,177472,305,0
71693702,521,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693703,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693704,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693705,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693706,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693707,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693708,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693709,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693710,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693711,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693712,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693713,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693714,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693715,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693716,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693717,522,0,302,7504,305,305,0,0,30141,10244,60460,521,14,305,177472,305,0
71693718,522,0,302,7504,70,70,0,0,305,10244,142400,70350,14,0,177707,70,7504
71693719,523,0,302,7504,70,70,0,0,305,10244,142400,70350,14,0,177707,70,7504
71693720,527,0,302,7504,70,70,0,0,305,10244,142400,70350,14,0,177707,70,7504
71693721,527,0,302,7504,30,30,0,0,0,10244,34000,30527,14,0,177747,30,7672
71693722,527,0,302,7504,30,30,0,0,0,10244,34000,30527,0,0,177747,30,7672
71693723,530,0,302,7504,30,30,0,0,0,10244,34000,30527,0,0,177747,30,7672
71693724,530,0,302,7504,0,0,0,0,0,10244,14000,140000,0,0,177777,0,0
71693725,531,0,302,7504,0,0,0,0,0,10244,14000,140000,16,0,177777,0,0
71693726,531,0,302,7504,0,0,0,0,0,10244,14000,140000,16,0,177777,0,0
71693727,531,0,302,7504,74030,74030,0,0,0,10244,0,0,16,74030,103747,74030,0
71693728,532,0,302,7504,74030,74030,0,0,0,10244,0,0,1,74030,103747,74030,0
71693729,532,0,302,7504,74030,74030,0,0,0,10244,0,0,1,74030,103747,74030,0
71693730,532,0,302,7504,40000,40000,0,0,74030,10244,14170,160340,1,40000,137777,40000,1
71693731,533,0,302,7504,40000,40000,0,0,74030,10244,14170,160340,1,40000,137777,40000,1
71693732,537,0,302,7504,40000,40000,0,0,74030,10244,14170,160340,1,40000,137777,40000,1
71693733,537,0,302,7504,4000,4000,0,0,74030,10244,100,130537,1,4000,173777,4000,20002
71693734,537,0,302,7504,4000,4000,0,0,74030,10244,100,130537,1,4000,173777,4000,20002
71693735,540,0,302,7504,4000,4000,0,0,74030,10244,100,130537,1,4000,173777,4000,20002
71693736,540,0,302,7504,2,2,0,0,74030,10244,10,10350,1,0,177775,2,55672
71693737,541,0,302,7504,2,2,0,0,74030,10244,10,10350,1,0,177775,2,55672
71693738,476,0,302,7504,2,2,0,0,74030,10244,10,10350,1,0,177775,2,55672
71693739,476,0,302,7504,1,1,0,0,74030,10244,1000,0,1,1,177776,1,0
71693740,476,0,302,7504,1,1,0,0,74030,10244,1000,0,0,1,177776,1,0
71693741,0,0,302,7504,1,1,0,0,74030,10244,1000,0,0,1,177776,1,0
71693742,0,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693743,0,0,302,7504,0,74030,0,0,74030,10244,400,0,4,74030,103747,0,0
71693744,2001,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693745,17107,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693746,17107,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
