tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_DATA,RAM_IDX,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN
72442237,0,70,177776,7515,55672,7672,55575,55575,56112,116400,135254,0,20143,34,56237,121540,0,56237,1,0
72442238,0,70,177776,7515,55672,7672,55575,55575,56112,116400,135254,0,20143,34,56237,121540,0,56237,1,0
72442239,0,70,177776,7515,55672,7672,55575,55575,56000,116400,135254,0,20143,34,56237,121540,0,56237,1,0
72442240,0,70,177776,7515,55672,7672,55575,0,56027,116400,135254,0,20143,34,56237,121540,0,56237,1,400400
72442241,0,70,177776,7515,55672,7672,55575,0,56027,116400,135254,0,20143,34,56237,121540,0,56237,1,400400
72442242,0,70,177776,7515,55672,7672,55575,0,56027,116400,135254,0,20143,34,56237,121540,0,56237,0,400400
72442243,0,70,177776,7515,55672,7672,55575,0,56027,116400,55575,117534,0,34,116400,177777,0,0,0,400400
72442244,0,70,177776,7515,55672,7672,0,0,56027,116400,55575,117534,0,4,116400,177777,0,0,0,400400
72442245,2001,70,177776,7515,55672,7672,0,0,56027,116400,55575,117534,0,0,116400,177777,0,0,0,400400
72442246,17575,70,177776,7515,55672,7672,0,0,56027,116400,55575,117534,0,0,116400,177777,0,0,0,400400
72442247,17575,70,177776,7515,55672,7672,0,0,56027,116400,55575,117534,0,0,116400,177777,0,0,0,400400
72442248,0,70,177776,7515,55672,7672,0,0,56027,116400,55575,117534,0,0,116400,177777,0,0,0,400
72442249,6000,70,177776,7515,55672,7672,0,0,56027,116400,55575,117534,0,0,116400,177777,0,0,0,400
72442250,6000,70,177776,7515,55672,7672,0,0,56026,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442251,6000,70,177776,7515,55672,7672,0,0,54026,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442252,6000,70,177776,7515,55672,7672,0,0,55575,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442253,7461,70,177776,7515,55672,7672,146147,146147,55575,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442254,7461,70,177776,7515,55672,7672,146147,146147,55575,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442255,7461,70,177776,7515,55672,7672,146147,146147,55575,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442256,7461,70,177776,7515,55672,7672,146147,146147,54000,116400,55575,117534,0,0,116400,177777,0,0,1,0
72442257,7461,70,177776,7515,55672,7672,146147,0,54026,116400,55575,117534,0,0,116400,177777,0,0,1,400400
72442258,7461,70,177776,7515,55672,7672,146147,0,54026,116400,55575,117534,0,0,116400,177777,0,0,1,400400
72442259,7461,70,177776,7515,55672,7672,146147,0,54026,116400,55575,117534,0,0,116400,177777,0,0,0,400400
72442260,145,70,177776,7515,55672,7672,146147,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400400
72442261,145,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400400
72442262,0,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400400
72442263,17576,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400400
72442264,17576,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400400
72442265,0,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400
72442266,6000,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400
72442267,6000,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442268,6000,70,177776,7515,55672,7672,0,0,54026,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442269,6000,70,177776,7515,55672,7672,0,0,55576,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442270,6146,70,177776,7515,55672,7672,14610,14610,55576,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442271,6146,70,177776,7515,55672,7672,14610,14610,55576,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442272,6146,70,177776,7515,55672,7672,14610,14610,55576,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442273,6146,70,177776,7515,55672,7672,14610,14610,54000,116400,146147,0,145,0,56237,121540,0,56237,1,0
72442274,6146,70,177776,7515,55672,7672,14610,0,54026,116400,146147,0,145,0,56237,121540,0,56237,1,400400
72442275,6146,70,177776,7515,55672,7672,14610,0,54026,116400,146147,0,145,0,56237,121540,0,56237,1,400400
72442276,6146,70,177776,7515,55672,7672,14610,0,54026,116400,146147,0,145,0,56237,121540,0,56237,0,400400
72442277,145,70,177776,56237,55672,7672,56637,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,400400
72442278,145,70,177776,56237,55672,7672,56237,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,400400
72442279,0,70,177776,56237,55672,7672,56237,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,400400
72442280,0,70,177776,56237,55672,7672,56237,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,400400
72442281,0,70,177776,56237,55672,7672,56237,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,400400
72442282,0,70,177776,56237,55672,7672,56237,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,417502
72442283,0,70,177776,56237,55672,7672,56237,0,54026,116400,146147,117534,70145,0,56237,121540,0,56237,0,417502
72442284,0,70,177776,56237,55672,7672,56237,0,54003,116400,146147,117534,70145,0,56237,121540,0,56237,0,400400
72442285,0,70,177776,56237,55672,7672,56237,0,6003,116400,146147,117534,70145,0,56237,121540,0,56237,0,534637
72442286,0,70,177776,56237,55672,7672,0,0,7502,116400,56237,117534,0,0,0,177777,0,0,0,534637
72442287,0,70,177776,56237,55672,7672,0,0,7502,116400,56237,117534,0,4,0,177777,0,0,0,534637
72442288,2001,70,177776,56237,55672,7672,0,0,7502,116400,56237,117534,0,0,0,177777,0,0,0,534637
72442289,17577,70,177776,56237,55672,7672,0,0,7502,116400,56237,117534,0,0,0,177777,0,0,0,534637
72442290,17577,70,177776,56237,55672,7672,0,0,6000,116400,56237,117534,0,0,0,177777,0,0,0,534637
72442291,0,70,177776,56237,55672,7672,0,0,6003,116400,56237,117534,0,0,0,177777,0,0,0,534637
72442292,0,70,177776,56237,55672,7672,0,0,6003,116400,56237,117534,0,0,0,177777,0,0,0,400400
72442293,0,70,177776,56237,55672,7672,0,0,6003,116400,56237,117534,0,0,0,177777,0,0,0,0
72442294,6000,70,177776,56237,55672,7672,0,0,6003,116400,56237,117534,0,0,0,177777,0,0,0,0
72442295,6000,70,177776,56237,55672,7672,0,0,6026,116400,56237,117534,0,0,0,177777,0,0,1,0
72442296,6000,70,177776,56237,55672,7672,0,0,54026,116400,56237,117534,0,0,0,177777,0,0,1,0
72442297,6000,70,177776,56237,55672,7672,0,0,55577,116400,56237,117534,0,0,0,177777,0,0,1,0
72442298,6046,70,177776,56237,55672,7672,4612,4612,55577,116400,56237,117534,0,0,0,177777,0,0,1,0
72442299,6046,70,177776,56237,55672,7672,4612,4612,55577,116400,56237,117534,0,0,0,177777,0,0,1,0
72442300,6046,70,177776,56237,55672,7672,4612,4612,55577,116400,56237,117534,0,0,0,177777,0,0,1,0
72442301,6046,70,177776,56237,55672,7672,4612,4612,54000,116400,56237,117534,0,0,0,177777,0,0,1,0
72442302,6046,70,177776,56237,55672,7672,4612,0,54026,116400,56237,117534,0,0,0,177777,0,0,1,400400
72442303,6046,70,177776,56237,55672,7672,4612,0,54026,116400,56237,117534,0,0,0,177777,0,0,1,400400
72442304,6046,70,177776,56237,55672,7672,4612,0,54026,116400,56237,117534,0,0,0,177777,0,0,0,400400
72442305,145,70,177776,56237,55672,7672,4672,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,400400
72442306,145,70,177776,56237,55672,7672,70,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,400400
72442307,0,70,177776,56237,55672,7672,70,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,400400
72442308,0,70,177776,56237,55672,7672,70,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,400400
72442309,0,70,177776,56237,55672,7672,70,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,400400
72442310,0,70,177776,56237,55672,7672,70,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,417504
72442311,0,70,177776,56237,55672,7672,70,0,54026,116400,4612,0,50145,0,70,177707,0,70,0,417504
72442312,0,70,177776,56237,55672,7672,70,0,54003,116400,4612,0,50145,0,70,177707,0,70,0,400400
72442313,0,70,177776,56237,55672,7672,70,0,6003,116400,4612,0,50145,0,70,177707,0,70,0,400070
72442314,0,70,177776,56237,55672,7672,0,0,7504,116400,70,34000,0,0,0,177777,0,0,0,400070
# MARK fill tick=72442314
72442315,0,70,177776,56237,55672,7672,0,0,7504,116400,70,34000,0,4,0,177777,0,0,0,400070
72442316,2001,70,177776,56237,55672,7672,0,0,7504,116400,70,34000,0,0,0,177777,0,0,0,400070
72442317,17600,70,177776,56237,55672,7672,0,0,7504,116400,70,34000,0,0,0,177777,0,0,0,400070
72442318,17600,70,177776,56237,55672,7672,0,0,6000,116400,70,34000,0,0,0,177777,0,0,0,400070
72442319,0,70,177776,56237,55672,7672,0,0,6003,116400,70,34000,0,0,0,177777,0,0,0,400070
72442320,0,70,177776,56237,55672,7672,0,0,6003,116400,70,34000,0,0,0,177777,0,0,0,400400
72442321,0,70,177776,56237,55672,7672,0,0,6003,116400,70,34000,0,0,0,177777,0,0,0,0
72442322,6000,70,177776,56237,55672,7672,0,0,6003,116400,70,34000,0,0,0,177777,0,0,0,0
72468223,16151,1206,1206,7515,55672,7672,0,0,56027,55714,171377,0,0,0,177777,0,177777,0,0,400400
72468224,16151,1206,1206,7515,55672,7672,0,0,56027,55714,171377,0,0,0,177777,0,177777,0,0,400400
72468225,0,1206,1206,7515,55672,7672,0,0,56027,55714,171377,0,0,0,177777,0,177777,0,0,400400
72468226,6000,1206,1206,7515,55672,7672,0,0,56027,55714,171377,0,0,0,177777,0,177777,0,0,400400
72468227,6000,1206,1206,7515,55672,7672,0,0,56027,55714,171377,0,0,0,177777,0,177777,0,1,0
72468228,6000,1206,1206,7515,55672,7672,0,0,56027,55714,171377,0,0,0,177777,0,177777,0,1,0
72468229,6000,1206,1206,7515,55672,7672,0,0,56151,55714,171377,0,0,0,177777,0,177777,0,1,0
72468230,7400,1206,1206,7515,55672,7672,140065,140065,56151,55714,171377,0,0,0,177777,0,177777,0,1,0
72468231,7400,1206,1206,7515,55672,7672,140065,140065,56151,55714,171377,0,0,0,177777,0,177777,0,1,0
72468232,7400,1206,1206,7515,55672,7672,140065,140065,56151,55714,171377,0,0,0,177777,0,177777,0,1,0
72468233,7400,1206,1206,7515,55672,7672,140065,140065,56000,55714,171377,0,0,0,177777,0,177777,0,1,0
72468234,7400,1206,1206,7515,55672,7672,140065,0,56027,55714,171377,0,0,0,177777,0,177777,0,1,400400
72468235,7400,1206,1206,7515,55672,7672,140065,0,56027,55714,171377,0,0,0,177777,0,177777,0,1,400400
72468236,7400,1206,1206,7515,55672,7672,140065,0,56027,55714,171377,0,0,0,177777,0,177777,0,0,400400
72468237,215,1206,177777,7515,55672,7672,140065,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468238,215,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468239,0,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468240,16152,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468241,16152,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468242,0,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468243,6000,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,0,400400
72468244,6000,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,1,0
72468245,6000,1206,177777,7515,55672,7672,0,0,56027,55714,140065,177777,215,0,1207,176570,0,177777,1,0
72468246,6000,1206,177777,7515,55672,7672,0,0,56152,55714,140065,177777,215,0,1207,176570,0,177777,1,0
72468247,7240,1206,177777,7515,55672,7672,124041,124041,56152,55714,140065,177777,215,0,1207,176570,0,177777,1,0
72468248,7240,1206,177777,7515,55672,7672,124041,124041,56152,55714,140065,177777,215,34,1207,176570,0,177777,1,0
72468249,7240,1206,177777,7515,55672,7672,124041,124041,56152,55714,140065,177777,215,34,1207,176570,0,177777,1,0
72468250,7240,1206,177777,7515,55672,7672,124041,124041,56000,55714,140065,177777,215,34,1207,176570,0,177777,1,0
72468251,7240,1206,177777,7515,55672,7672,124041,0,56027,55714,140065,177777,215,34,1207,176570,0,177777,1,400400
72468252,7240,1206,177777,7515,55672,7672,124041,0,56027,55714,140065,177777,215,34,1207,176570,0,177777,1,400400
72468253,7240,1206,177777,7515,55672,7672,124041,0,56027,55714,140065,177777,215,34,1207,176570,0,177777,0,400400
72468254,0,1206,177777,7515,55672,7672,124041,0,56027,55714,124041,103402,0,34,55714,177777,0,0,0,400400
72468255,0,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,4,55714,177777,0,0,0,400400
72468256,2001,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,0,400400
72468257,16213,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,0,400400
72468258,16213,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,0,400400
72468259,0,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,0,400400
72468260,6000,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,0,400400
72468261,6000,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,1,0
72468262,6000,1206,177777,7515,55672,7672,0,0,56027,55714,124041,103402,0,0,55714,177777,0,0,1,0
72468263,6000,1206,177777,7515,55672,7672,0,0,56213,55714,124041,103402,0,0,55714,177777,0,0,1,0
72468264,7713,1206,177777,7515,55672,7672,171376,171376,56213,55714,124041,103402,0,0,55714,177777,0,0,1,0
72468265,7713,1206,177777,7515,55672,7672,171376,171376,56213,55714,124041,103402,0,22,55714,177777,0,0,1,0
72468266,7713,1206,177777,7515,55672,7672,171376,171376,56213,55714,124041,103402,0,22,55714,177777,0,0,1,0
72468267,7713,1206,177777,7515,55672,7672,171376,171376,56000,55714,124041,103402,0,22,55714,177777,0,0,1,0
72468268,7713,1206,177777,7515,55672,7672,171376,0,56027,55714,124041,103402,0,22,55714,177777,0,0,1,400400
72468269,7713,1206,177777,7515,55672,7672,171376,0,56027,55714,124041,103402,0,22,55714,177777,0,0,1,400400
72468270,7713,1206,177777,7515,55672,7672,171376,0,56027,55714,124041,103402,0,22,55714,177777,0,0,0,400400
72468271,0,1206,177777,7515,55672,7672,171376,0,56027,55714,171376,0,0,22,177776,1,177776,0,0,400400
72468272,0,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,4,177776,1,177776,0,0,400400
72468273,2001,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,0,400400
72468274,16214,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,0,400400
72468275,16214,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,0,400400
72468276,0,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,0,400000
72468277,6000,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,0,400000
72468278,6000,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,1,0
72468279,6000,1206,177777,7515,55672,7672,0,0,56027,55714,171376,0,0,0,177776,1,177776,0,1,0
72468280,6000,1206,177777,7515,55672,7672,0,0,56214,55714,171376,0,0,0,177776,1,177776,0,1,0
72468281,7400,1206,177777,7515,55672,7672,140065,140065,56214,55714,171376,0,0,0,177776,1,177776,0,1,0
72468282,7400,1206,177777,7515,55672,7672,140065,140065,56214,55714,171376,0,0,0,177776,1,177776,0,1,0
72468283,7400,1206,177777,7515,55672,7672,140065,140065,56214,55714,171376,0,0,0,177776,1,177776,0,1,0
72468284,7400,1206,177777,7515,55672,7672,140065,140065,56000,55714,171376,0,0,0,177776,1,177776,0,1,0
72468285,7400,1206,177777,7515,55672,7672,140065,0,56027,55714,171376,0,0,0,177776,1,177776,0,1,400400
72468286,7400,1206,177777,7515,55672,7672,140065,0,56027,55714,171376,0,0,0,177776,1,177776,0,1,400400
72468287,7400,1206,177777,7515,55672,7672,140065,0,56027,55714,171376,0,0,0,177776,1,177776,0,0,400400
72468288,215,1206,177776,7515,55672,7672,140065,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468289,215,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468290,0,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468291,16215,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468292,16215,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468293,0,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468294,6000,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,0,400400
72468295,6000,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,1,0
72468296,6000,1206,177776,7515,55672,7672,0,0,56027,55714,140065,177377,215,0,1210,176567,0,177776,1,0
72468297,6000,1206,177776,7515,55672,7672,0,0,56215,55714,140065,177377,215,0,1210,176567,0,177776,1,0
72468298,7240,1206,177776,7515,55672,7672,124017,124017,56215,55714,140065,177377,215,0,1210,176567,0,177776,1,0
72468299,7240,1206,177776,7515,55672,7672,124017,124017,56215,55714,140065,177377,215,34,1210,176567,0,177776,1,0
72468300,7240,1206,177776,7515,55672,7672,124017,124017,56215,55714,140065,177377,215,34,1210,176567,0,177776,1,0
72468301,7240,1206,177776,7515,55672,7672,124017,124017,56000,55714,140065,177377,215,34,1210,176567,0,177776,1,0
72468302,7240,1206,177776,7515,55672,7672,124017,0,56027,55714,140065,177377,215,34,1210,176567,0,177776,1,400400
72468303,7240,1206,177776,7515,55672,7672,124017,0,56027,55714,140065,177377,215,34,1210,176567,0,177776,1,400400
72468304,7240,1206,177776,7515,55672,7672,124017,0,56027,55714,140065,177377,215,34,1210,176567,0,177776,0,400400
72468305,0,1206,177776,7515,55672,7672,124017,0,56027,55714,124017,104002,0,34,55714,177777,0,0,0,400400
72468306,0,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,4,55714,177777,0,0,0,400400
72468307,2001,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,0,400400
72468308,16234,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,0,400400
72468309,16234,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,0,400400
72468310,0,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,0,400400
72468311,6000,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,0,400400
72468312,6000,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468313,6000,1206,177776,7515,55672,7672,0,0,56027,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468314,6000,1206,177776,7515,55672,7672,0,0,56234,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468315,6046,1206,177776,7515,55672,7672,4611,4611,56234,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468316,6046,1206,177776,7515,55672,7672,4611,4611,56234,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468317,6046,1206,177776,7515,55672,7672,4611,4611,56234,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468318,6046,1206,177776,7515,55672,7672,4611,4611,56000,55714,124017,104002,0,0,55714,177777,0,0,1,0
72468319,6046,1206,177776,7515,55672,7672,4611,0,56027,55714,124017,104002,0,0,55714,177777,0,0,1,400400
72468320,6046,1206,177776,7515,55672,7672,4611,0,56027,55714,124017,104002,0,0,55714,177777,0,0,1,400400
72468321,6046,1206,177776,7515,55672,7672,4611,0,56027,55714,124017,104002,0,0,55714,177777,0,0,0,400400
72468322,145,1206,177776,7515,55672,7672,5617,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,400400
72468323,145,1206,177776,7515,55672,7672,1206,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,400400
72468324,0,1206,177776,7515,55672,7672,1206,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,400400
72468325,0,1206,177776,7515,55672,7672,1206,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,400400
72468326,0,1206,177776,7515,55672,7672,1206,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,400400
72468327,0,1206,177776,7515,55672,7672,1206,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,417103
72468328,0,1206,177776,7515,55672,7672,1206,0,56027,55714,4611,0,50145,0,1206,176571,0,1206,0,417103
72468329,0,1206,177776,7515,55672,7672,1206,0,56003,55714,4611,0,50145,0,1206,176571,0,1206,0,400400
72468330,0,1206,177776,7515,55672,7672,1206,0,6003,55714,4611,0,50145,0,1206,176571,0,1206,0,2206
72468331,0,1206,177776,7515,55672,7672,0,0,7503,55714,4611,103002,0,0,0,177777,0,0,0,2206
72468332,0,1206,177776,7515,55672,7672,0,0,7503,55714,4611,103002,0,4,0,177777,0,0,0,2206
72468333,2001,1206,177776,7515,55672,7672,0,0,7503,55714,4611,103002,0,0,0,177777,0,0,0,2206
72468334,16235,1206,177776,7515,55672,7672,0,0,7503,55714,4611,103002,0,0,0,177777,0,0,0,2206
72468335,16235,1206,177776,7515,55672,7672,0,0,6000,55714,4611,103002,0,0,0,177777,0,0,0,2206
72468336,0,1206,177776,7515,55672,7672,0,0,6003,55714,4611,103002,0,0,0,177777,0,0,0,2206
72468337,0,1206,177776,7515,55672,7672,0,0,6003,55714,4611,103002,0,0,0,177777,0,0,0,400400
72468338,0,1206,177776,7515,55672,7672,0,0,6003,55714,4611,103002,0,0,0,177777,0,0,0,400000
72468339,6000,1206,177776,7515,55672,7672,0,0,6003,55714,4611,103002,0,0,0,177777,0,0,0,400000
72468340,6000,1206,177776,7515,55672,7672,0,0,6027,55714,4611,103002,0,0,0,177777,0,0,1,0
72468341,6000,1206,177776,7515,55672,7672,0,0,56027,55714,4611,103002,0,0,0,177777,0,0,1,0
72468342,6000,1206,177776,7515,55672,7672,0,0,56235,55714,4611,103002,0,0,0,177777,0,0,1,0
72468343,6446,1206,177776,7515,55672,7672,44607,44607,56235,55714,4611,103002,0,0,0,177777,0,0,1,0
72468344,6446,1206,177776,7515,55672,7672,44607,44607,56235,55714,4611,103002,0,0,0,177777,0,0,1,0
72468345,6446,1206,177776,7515,55672,7672,44607,44607,56235,55714,4611,103002,0,0,0,177777,0,0,1,0
72468346,6446,1206,177776,7515,55672,7672,44607,44607,56000,55714,4611,103002,0,0,0,177777,0,0,1,0
72468347,6446,1206,177776,7515,55672,7672,44607,0,56027,55714,4611,103002,0,0,0,177777,0,0,1,400400
72468348,6446,1206,177776,7515,55672,7672,44607,0,56027,55714,4611,103002,0,0,0,177777,0,0,1,400400
72468349,6446,1206,177776,7515,55672,7672,44607,0,56027,55714,4611,103002,0,0,0,177777,0,0,0,400400
72468350,170,1206,177776,7515,55672,7672,44607,0,56027,55714,44607,0,170,0,55714,122063,0,0,0,400400
72468351,170,1206,177776,7515,55672,7672,0,0,56027,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468352,0,1206,177776,7515,55672,7672,0,0,56027,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468353,0,1206,177776,7515,55672,7672,0,0,56027,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468354,0,1206,177776,7515,55672,7672,0,0,56027,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468355,0,1206,177776,7515,55672,7672,0,0,56027,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468356,0,1206,177776,7515,55672,7672,0,0,56027,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468357,0,1206,177776,7515,55672,7672,0,0,56003,55714,44607,0,170,3,55714,122063,0,0,1,0
72468358,0,1206,177776,7515,55672,7672,0,0,6003,55714,44607,0,170,3,55714,122063,0,0,1,0
72468359,0,1206,177776,7515,55672,7672,0,0,7501,55714,44607,0,170,3,55714,122063,0,0,1,0
72468360,0,1206,177776,7515,55672,7672,70,70,7501,55714,44607,0,170,3,55714,122063,0,0,1,0
72468361,0,1206,177776,7515,55672,7672,70,70,7501,55714,44607,0,170,3,55714,122063,0,0,1,0
72468362,0,1206,177776,7515,55672,7672,70,70,7501,55714,44607,0,170,3,55714,122063,0,0,1,0
72468363,0,1206,177776,7515,55672,7672,70,70,6000,55714,44607,0,170,3,55714,122063,0,0,1,0
72468364,0,1206,177776,7515,55672,7672,70,0,6003,55714,44607,0,170,3,55714,122063,0,0,1,400400
72468365,0,1206,177776,7515,55672,7672,70,0,6003,55714,44607,0,170,3,55714,122063,0,0,1,400400
72468366,0,1206,177776,7515,55672,7672,70,0,6003,55714,44607,0,170,3,55714,122063,0,0,0,400400
72468367,0,1206,177776,7515,55672,7672,70,0,6003,55714,70,146133,0,3,70,177707,70,0,0,400400
72468368,0,1206,177776,7515,55672,7672,0,0,6003,55714,70,146133,0,4,70,177707,70,0,0,400400
72468369,2001,1206,177776,7515,55672,7672,0,0,6003,55714,70,146133,0,0,70,177707,70,0,0,400400
72468370,16236,1206,177776,7515,55672,7672,0,0,6003,55714,70,146133,0,0,70,177707,70,0,0,400400
72468371,16236,1206,177776,7515,55672,7672,0,0,6003,55714,70,146133,0,0,70,177707,70,0,0,400400
72468372,0,1206,177776,7515,55672,7672,0,0,6003,55714,70,146133,0,0,70,177707,70,0,0,400000
72468373,6000,1206,177776,7515,55672,7672,0,0,6003,55714,70,146133,0,0,70,177707,70,0,0,400000
72468374,6000,1206,177776,7515,55672,7672,0,0,6027,55714,70,146133,0,0,70,177707,70,0,1,0
72468375,6000,1206,177776,7515,55672,7672,0,0,56027,55714,70,146133,0,0,70,177707,70,0,1,0
72468376,6000,1206,177776,7515,55672,7672,0,0,56236,55714,70,146133,0,0,70,177707,70,0,1,0
