tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
72583142,17170,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,54026
72583143,0,55,66012,63170,55,66012,55715,7672,55672,11265,63170,0,55714,15,0,400400,54026
72583144,6000,55,66012,63170,55,66012,55715,7672,55672,11265,63170,0,55714,15,0,400400,54026
72583145,6000,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,1,0,54031
72583146,6000,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,1,0,62031
72583147,6000,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,1,0,63170
72583148,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,63170
72583149,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,63170
72583150,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,63170
72583151,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,62000
72583152,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,1,400400,62031
72583153,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,1,400400,62031
72583154,7736,55,66012,63170,55,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,62031
72583155,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583156,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583157,2001,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583158,17171,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583159,17171,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583160,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583161,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,63170
72583162,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,63170
72583163,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,63170
72583164,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,63170
72583165,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62000
72583166,0,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583167,0,55,66012,63171,55,66012,15,7672,55672,11265,63171,0,55714,173606,0,400000,62031
72583168,6000,55,66012,63171,55,66012,15,7672,55672,11265,63171,0,55714,173606,0,400000,62031
72583169,6000,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,1,0,62031
72583170,6000,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,1,0,62031
72583171,6000,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,1,0,63171
72583172,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,63171
72583173,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,63171
72583174,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,63171
72583175,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,62000
72583176,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,1,400400,62031
72583177,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,1,400400,62031
72583178,7460,55,66012,63171,55,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
72583179,145,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
72583180,145,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
72583181,0,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
72583182,17172,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
72583183,17172,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
72583184,0,55,66012,63172,55,66012,177623,7672,55672,11265,63172,0,55714,146037,0,400000,62031
72583185,6000,55,66012,63172,55,66012,177623,7672,55672,11265,63172,0,55714,146037,0,400000,62031
72583186,6000,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,1,0,62031
72583187,6000,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,1,0,62031
72583188,6000,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,1,0,63172
72583189,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,63172
72583190,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,63172
72583191,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,63172
72583192,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,62000
72583193,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,1,400400,62031
72583194,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,1,400400,62031
72583195,6146,55,66012,63172,55,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
72583196,145,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
72583197,145,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
72583198,0,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
72583199,0,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
72583200,0,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
72583201,0,55,66012,63173,55,66012,7515,7672,55672,11265,7474,0,55714,14602,0,417474,62031
72583202,0,55,66012,63173,55,66012,7515,7672,55672,11265,7474,0,55714,14602,0,417474,62031
72583203,0,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62003
72583204,0,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,14602,0,417515,6003
72583205,0,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
72583206,0,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
72583207,2001,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
72583208,17173,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
72583209,17173,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,6000
72583210,0,55,66012,63173,55,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,6003
72583211,0,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,0,400400,6003
72583212,0,55,66012,63173,55,66012,7515,7672,55672,11265,63173,0,55714,7515,0,400400,6003
72583213,6000,55,66012,63173,55,66012,7515,7672,55672,11265,63173,0,55714,7515,0,400400,6003
72583214,6000,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,1,0,6031
72583215,6000,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,1,0,62031
72583216,6000,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,1,0,63173
72583217,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,63173
72583218,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,63173
72583219,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,63173
72583220,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,62000
72583221,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,1,400400,62031
72583222,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,1,400400,62031
72583223,7434,55,66012,63173,55,66012,7515,7672,55672,11265,0,0,55714,7515,0,400400,62031
72583224,215,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
72583225,215,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
72583226,0,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
72583227,17174,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
72583228,17174,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
72583229,0,55,66012,63174,55,66012,7515,7672,55672,11265,63174,0,55714,143474,0,400000,62031
72583230,6000,55,66012,63174,55,66012,7515,7672,55672,11265,63174,0,55714,143474,0,400000,62031
72583231,6000,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,1,0,62031
72583232,6000,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,1,0,62031
72583233,6000,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,1,0,63174
72583234,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,63174
72583235,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,63174
72583236,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,63174
72583237,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,62000
72583238,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,1,400400,62031
72583239,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,1,400400,62031
72583240,7256,55,66012,63174,55,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
72583241,143,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
72583242,143,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
72583243,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
72583244,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
72583245,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
72583246,0,55,66012,63175,55,66012,7515,7672,55672,11265,7476,0,55714,125604,0,400000,62031
72583247,0,55,66012,63175,55,66012,7515,7672,55672,11265,7476,0,55714,125604,0,400000,62031
72583248,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,1,0,62003
72583249,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,1,0,6003
72583250,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,1,0,7476
72583251,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,7476
72583252,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,7476
72583253,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,7476
72583254,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,6000
72583255,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,1,400400,6003
72583256,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,1,400400,6003
72583257,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,6003
72583258,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
72583259,0,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
72583260,2001,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
72583261,17715,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
72583262,17715,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
72583263,0,55,66012,63175,55,66012,7515,7672,55672,11265,55715,0,55714,55715,0,0,6003
72583264,6000,55,66012,63175,55,66012,7515,7672,55672,11265,55715,0,55714,55715,0,0,6003
72583265,6000,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,1,0,6026
72583266,6000,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,1,0,54026
72583267,6000,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,1,0,55715
72583268,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,55715
72583269,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,55715
72583270,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,55715
72583271,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,54000
72583272,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,1,400400,54026
72583273,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,1,400400,54026
72583274,6046,55,66012,63175,55,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,54026
72583275,145,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
72583276,145,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
72583277,0,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
72583278,0,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
72583279,0,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
72583280,0,55,66012,55716,55,66012,7515,7672,55672,11265,7501,0,55714,4607,0,417501,54026
72583281,0,55,66012,55716,55,66012,7515,7672,55672,11265,7501,0,55714,4607,0,417501,54026
72583282,0,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54003
72583283,0,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,6003
72583284,0,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,7501
72583285,0,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,7501
72583286,2001,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,7501
72583287,17716,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,7501
72583288,17716,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,6000
72583289,0,55,66012,55716,55,66012,7515,7672,55672,11265,55,0,55714,4607,0,400455,6003
72583290,0,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,6003
72583291,0,55,66012,55716,55,66012,7515,7672,55672,11265,55716,0,55714,4607,0,0,6003
72583292,6000,55,66012,55716,55,66012,7515,7672,55672,11265,55716,0,55714,4607,0,0,6003
72583293,6000,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,1,0,6026
72583294,6000,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,1,0,54026
72583295,6000,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,1,0,55716
72583296,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,55716
72583297,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,55716
72583298,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,55716
72583299,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,54000
72583300,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,1,400400,54026
72583301,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,1,400400,54026
72583302,7240,55,66012,55716,55,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
72583303,0,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
72583304,0,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
72583305,2001,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
72583306,17747,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
72583307,17747,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
72583308,0,55,66012,55717,55,66012,7515,7672,55672,11265,55747,0,55714,124031,0,400,54026
72583309,6000,55,66012,55717,55,66012,7515,7672,55672,11265,55747,0,55714,124031,0,400,54026
72583310,6000,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,1,0,54026
72583311,6000,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,1,0,54026
72583312,6000,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,1,0,55747
72583313,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,55747
72583314,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,55747
72583315,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,55747
72583316,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,54000
72583317,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,1,400400,54026
72583318,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,1,400400,54026
72583319,6446,55,66012,55717,55,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
72583320,170,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
72583321,170,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
72583322,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
72583323,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
72583324,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
72583325,0,55,66012,55750,55,66012,7515,7672,55672,11265,7500,0,55714,44606,0,400000,54026
72583326,0,55,66012,55750,55,66012,7515,7672,55672,11265,7500,0,55714,44606,0,400000,54026
72583327,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,1,0,54003
72583328,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,1,0,6003
72583329,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,1,0,7500
72583330,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,7500
72583331,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,7500
72583332,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,7500
72583333,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,6000
72583334,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,1,400400,6003
72583335,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,1,400400,6003
72583336,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,6003
72583337,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
72583338,0,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
72583339,2001,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
72583340,17750,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
72583341,17750,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
72583342,0,55,66012,55750,55,66012,7515,7672,55672,11265,55750,0,55714,1,0,400,6003
72583343,6000,55,66012,55750,55,66012,7515,7672,55672,11265,55750,0,55714,1,0,400,6003
72583344,6000,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,1,0,6026
72583345,6000,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,1,0,54026
72583346,6000,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,1,0,55750
72583347,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,4616,55714,1,1,0,55750
72583348,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,4616,55714,1,1,0,55750
72583349,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,4616,55714,1,1,0,55750
72583350,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,4616,55714,1,1,0,54000
72583351,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,1,400400,54026
72583352,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,1,400400,54026
72583353,6046,55,66012,55750,55,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,54026
72583354,145,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583355,145,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583356,0,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583357,0,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583358,0,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583359,0,1,66012,55751,1,66012,7515,7672,55672,11265,7510,0,55714,4616,0,417510,54026
72583360,0,1,66012,55751,1,66012,7515,7672,55672,11265,7510,0,55714,4616,0,417510,54026
72583361,0,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,4616,0,400400,54003
72583362,0,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,4616,0,400001,6003
72583363,0,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,1,0,400001,7510
72583364,0,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,1,0,400001,7510
72583365,2001,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,1,0,400001,7510
72583366,17751,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,1,0,400001,7510
72583367,17751,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,1,0,400001,6000
72583368,0,1,66012,55751,1,66012,7515,7672,55672,11265,1,0,55714,1,0,400001,6003
72583369,0,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
72583370,0,1,66012,55751,1,66012,7515,7672,55672,11265,55751,0,55714,1,0,0,6003
72583371,6000,1,66012,55751,1,66012,7515,7672,55672,11265,55751,0,55714,1,0,0,6003
72583372,6000,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,1,0,6026
72583373,6000,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,1,0,54026
72583374,6000,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,1,0,55751
72583375,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,171001,55714,1,1,0,55751
72583376,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,171001,55714,1,1,0,55751
72583377,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,171001,55714,1,1,0,55751
72583378,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,171001,55714,1,1,0,54000
72583379,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,1,400400,54026
72583380,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,1,400400,54026
72583381,7710,1,66012,55751,1,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,54026
72583382,0,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,0,400400,54026
72583383,0,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,0,400400,54026
72583384,2001,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,0,400400,54026
72583385,17752,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,0,400400,54026
72583386,17752,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,0,400400,54026
72583387,0,1,66012,55752,1,66012,7515,7672,55672,11265,55752,0,55714,171001,0,0,54026
72583388,6000,1,66012,55752,1,66012,7515,7672,55672,11265,55752,0,55714,171001,0,0,54026
72583389,6000,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,1,0,54026
72583390,6000,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,1,0,54026
72583391,6000,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,1,0,55752
72583392,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,140065,55714,171001,1,0,55752
72583393,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,140065,55714,171001,1,0,55752
72583394,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,140065,55714,171001,1,0,55752
72583395,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,140065,55714,171001,1,0,54000
72583396,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,1,400400,54026
72583397,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,1,400400,54026
72583398,7400,1,66012,55752,1,66012,7515,7672,55672,11265,0,0,55714,171001,0,400400,54026
72583399,215,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583400,215,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583401,0,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583402,17753,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583403,17753,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583404,0,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583405,0,1,1,55753,1,1,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583406,0,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583407,0,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583408,2001,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583409,17754,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583410,17754,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583411,0,1,1,55754,1,1,7515,7672,55672,11265,55754,0,55714,0,0,0,54026
72583412,6000,1,1,55754,1,1,7515,7672,55672,11265,55754,0,55714,0,0,0,54026
72583413,6000,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,1,0,54026
72583414,6000,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,1,0,54026
72583415,6000,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,1,0,55754
72583416,6451,1,1,55754,1,1,7515,7672,55672,11265,0,45131,55714,0,1,0,55754
72583417,6451,1,1,55754,1,1,7515,7672,55672,11265,0,45131,55714,0,1,0,55754
72583418,6451,1,1,55754,1,1,7515,7672,55672,11265,0,45131,55714,0,1,0,55754
72583419,6451,1,1,55754,1,1,7515,7672,55672,11265,0,45131,55714,0,1,0,54000
72583420,6451,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,1,400400,54026
72583421,6451,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,1,400400,54026
72583422,6451,1,1,55754,1,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583423,115,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,0,400400,54026
