tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,RA,RT,RD,RB,RX,CBWRITE,CMWRITE,CSA_12_0
71684739,0,1,1,3,55656,0,0,55656,1206,2,55672,7672,55656,0,1,17155
71684740,0,1,1,3,55656,0,0,55656,1206,2,55672,7672,55656,0,1,17155
71684741,0,1,1,3,55656,0,0,55656,1206,2,55672,7672,55656,0,1,0
71684742,0,1,1,3,0,0,0,55656,1206,2,55672,7672,55656,0,0,0
71684743,0,1,1,3,63155,0,0,55656,1206,2,55672,7672,55656,0,0,0
71684744,0,1,1,3,63155,0,0,55656,1206,2,55672,7672,55656,0,0,6000
71684745,0,1,1,3,0,0,0,55656,1206,2,55672,7672,55656,0,0,6000
71684746,0,1,1,3,0,0,0,55656,1206,2,55672,7672,55656,0,0,6000
71684747,0,1,1,3,0,0,0,55656,1206,2,55672,7672,55656,0,0,6000
71684748,0,1,1,3,0,54602,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684749,0,1,1,3,0,54602,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684750,0,1,1,3,0,54602,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684751,0,1,1,3,0,54602,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684752,0,1,1,3,0,0,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684753,0,1,1,3,0,0,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684754,0,1,1,3,0,0,54602,55656,1206,2,55672,7672,55656,0,0,6546
71684755,0,1,1,1,0,0,54602,54602,1206,2,55672,7672,55656,0,0,174
71684756,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,174
71684757,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684758,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684759,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684760,0,1,1,1,7474,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684761,0,1,1,1,7474,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684762,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684763,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684764,0,1,1,1,0,0,0,54602,1206,2,55672,7672,55656,0,0,0
71684765,0,1,1,1,0,7515,7515,54602,1206,2,55672,7672,55656,0,0,0
71684766,0,1,1,1,0,7515,7515,54602,1206,2,55672,7672,55656,0,0,0
71684767,0,1,1,1,0,7515,7515,54602,1206,2,55672,7672,55656,0,0,0
71684768,0,1,1,1,0,7515,7515,54602,1206,2,55672,7672,55656,0,0,0
71684769,0,1,1,1,0,0,7515,54602,1206,2,55672,7672,55656,0,0,0
71684770,0,1,1,1,0,0,7515,54602,1206,2,55672,7672,55656,0,0,0
71684771,0,1,1,1,0,0,7515,54602,1206,2,55672,7672,55656,0,0,0
71684772,115,1,1,3,0,0,7515,7515,1206,2,55672,7672,55656,0,0,0
71684773,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,0
71684774,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,2001
71684775,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,17156
71684776,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,17156
71684777,115,1,1,3,63156,0,0,7515,1206,2,55672,7672,55656,0,0,0
71684778,115,1,1,3,63156,0,0,7515,1206,2,55672,7672,55656,0,0,6000
71684779,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,6000
71684780,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,6000
71684781,115,1,1,3,0,0,0,7515,1206,2,55672,7672,55656,0,0,6000
71684782,115,1,1,3,0,173577,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684783,115,1,1,3,0,173577,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684784,115,1,1,3,0,173577,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684785,115,1,1,3,0,173577,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684786,115,1,1,3,0,0,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684787,115,1,1,3,0,0,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684788,115,1,1,3,0,0,173577,7515,1206,2,55672,7672,55656,0,0,7735
71684789,177,1,1,3,0,0,173577,173577,1206,2,55672,7672,7515,0,0,0
71684790,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,0
71684791,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,2001
71684792,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,17157
71684793,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,17157
71684794,177,1,1,3,63157,0,0,173577,1206,2,55672,7672,7515,0,0,0
71684795,177,1,1,3,63157,0,0,173577,1206,2,55672,7672,7515,0,0,6000
71684796,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,6000
71684797,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,6000
71684798,177,1,1,3,0,0,0,173577,1206,2,55672,7672,7515,0,0,6000
71684799,177,1,1,3,0,173401,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684800,177,1,1,3,0,173401,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684801,177,1,1,3,0,173401,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684802,177,1,1,3,0,173401,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684803,177,1,1,3,0,0,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684804,177,1,1,3,0,0,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684805,177,1,1,3,0,0,173401,173577,1206,2,55672,7672,7515,0,0,7734
71684806,1,1,1,3,0,0,173401,173401,1206,2,55672,7672,7714,0,0,0
71684807,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,0
71684808,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,2001
71684809,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,17160
71684810,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,17160
71684811,1,1,1,3,63160,0,0,173401,1206,2,55672,7672,7714,0,0,0
71684812,1,1,1,3,63160,0,0,173401,1206,2,55672,7672,7714,0,0,6000
71684813,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,6000
71684814,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,6000
71684815,1,1,1,3,0,0,0,173401,1206,2,55672,7672,7714,0,0,6000
71684816,1,1,1,3,0,144037,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684817,1,1,1,3,0,144037,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684818,1,1,1,3,0,144037,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684819,1,1,1,3,0,144037,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684820,1,1,1,3,0,0,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684821,1,1,1,3,0,0,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684822,1,1,1,3,0,0,144037,173401,1206,2,55672,7672,7714,0,0,7440
71684823,315,1,1,0,0,0,147737,144037,1206,2,55672,7672,7715,0,0,222
71684824,315,1,1,0,0,0,7715,144037,1206,2,55672,7672,7715,0,0,222
71684825,315,1,1,0,0,0,7715,144037,1206,2,55672,7672,7715,0,0,223
71684826,272,1,1,0,0,0,7672,7715,1206,2,55672,7672,7715,0,0,223
71684827,272,1,1,0,0,0,7672,7715,1206,2,55672,7672,7715,0,0,223
71684828,272,1,1,0,0,0,7672,7715,1206,2,55672,7672,7715,0,0,145
71684829,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,145
71684830,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,145
71684831,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,0
71684832,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,17161
71684833,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,17161
71684834,315,1,1,3,63161,0,0,7715,1206,2,55672,7672,7672,0,0,0
71684835,315,1,1,3,63161,0,0,7715,1206,2,55672,7672,7672,0,0,6000
71684836,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,6000
71684837,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,6000
71684838,315,1,1,3,0,0,0,7715,1206,2,55672,7672,7672,0,0,6000
71684839,315,1,1,3,0,14601,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684840,315,1,1,3,0,14601,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684841,315,1,1,3,0,14601,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684842,315,1,1,3,0,14601,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684843,315,1,1,3,0,0,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684844,315,1,1,3,0,0,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684845,315,1,1,3,0,0,14601,7715,1206,2,55672,7672,7672,0,0,6146
71684846,272,1,1,1,0,0,17673,7715,1206,2,55672,7715,7672,0,0,145
71684847,272,1,1,1,0,0,7672,7715,1206,2,55672,7715,7672,0,0,145
71684848,272,1,1,1,0,0,7672,7715,1206,2,55672,7715,7672,0,0,0
71684849,272,1,1,1,0,0,7672,7715,1206,2,55672,7715,7672,0,0,0
71684850,272,1,1,1,0,0,7672,7715,1206,2,55672,7715,7672,0,0,0
71684851,272,1,1,1,7516,0,7672,7715,1206,2,55672,7715,7672,0,0,0
71684852,272,1,1,1,7516,0,7672,7715,1206,2,55672,7715,7672,0,1,0
71684853,272,1,1,1,0,0,7672,7715,1206,2,55672,7715,7672,0,1,0
71684854,272,1,1,1,7672,0,7672,7715,1206,2,55672,7715,7672,0,1,0
71684855,0,1,1,3,7672,0,0,7672,1206,2,55672,7715,7672,0,1,0
71684856,0,1,1,3,7672,0,0,7672,1206,2,55672,7715,7672,0,1,0
71684857,0,1,1,3,7672,0,0,7672,1206,2,55672,7715,7672,0,1,2001
71684858,0,1,1,3,7672,0,0,7672,1206,2,55672,7715,7672,0,1,17162
71684859,0,1,1,3,7672,0,0,7672,1206,2,55672,7715,7672,0,1,17162
71684860,0,1,1,3,7672,0,0,7672,1206,2,55672,7715,7672,0,1,0
71684861,0,1,1,3,0,0,0,7672,1206,2,55672,7715,7672,0,0,0
71684862,0,1,1,3,63162,0,0,7672,1206,2,55672,7715,7672,0,0,0
71684863,0,1,1,3,63162,0,0,7672,1206,2,55672,7715,7672,0,0,6000
71684864,0,1,1,3,0,0,0,7672,1206,2,55672,7715,7672,0,0,6000
71684865,0,1,1,3,0,0,0,7672,1206,2,55672,7715,7672,0,0,6000
71684866,0,1,1,3,0,0,0,7672,1206,2,55672,7715,7672,0,0,6000
71684867,0,1,1,3,0,56203,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684868,0,1,1,3,0,56203,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684869,0,1,1,3,0,56203,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684870,0,1,1,3,0,56203,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684871,0,1,1,3,0,0,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684872,0,1,1,3,0,0,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684873,0,1,1,3,0,0,56203,7672,1206,2,55672,7715,7672,0,0,6562
71684874,315,1,1,3,0,0,56203,56203,1206,2,55672,7715,7672,0,0,174
71684875,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,174
71684876,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684877,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684878,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684879,315,1,1,3,7475,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684880,315,1,1,3,7475,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684881,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684882,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684883,315,1,1,3,0,0,0,56203,1206,2,55672,7715,7672,0,0,0
71684884,315,1,1,3,0,11265,11265,56203,1206,2,55672,7715,7672,0,0,0
71684885,315,1,1,3,0,11265,11265,56203,1206,2,55672,7715,7672,0,0,0
71684886,315,1,1,3,0,11265,11265,56203,1206,2,55672,7715,7672,0,0,0
71684887,315,1,1,3,0,11265,11265,56203,1206,2,55672,7715,7672,0,0,0
71684888,315,1,1,3,0,0,11265,56203,1206,2,55672,7715,7672,0,0,0
71684889,315,1,1,3,0,0,11265,56203,1206,2,55672,7715,7672,0,0,0
71684890,315,1,1,3,0,0,11265,56203,1206,2,55672,7715,7672,0,0,0
71684891,265,1,1,3,0,0,11265,11265,1206,2,55672,7715,7672,0,0,0
71684892,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,0
71684893,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,2001
71684894,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,17163
71684895,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,17163
71684896,265,1,1,3,63163,0,0,11265,1206,2,55672,7715,7672,0,0,0
71684897,265,1,1,3,63163,0,0,11265,1206,2,55672,7715,7672,0,0,6000
71684898,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,6000
71684899,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,6000
71684900,265,1,1,3,0,0,0,11265,1206,2,55672,7715,7672,0,0,6000
71684901,265,1,1,3,0,14603,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684902,265,1,1,3,0,14603,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684903,265,1,1,3,0,14603,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684904,265,1,1,3,0,14603,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684905,265,1,1,3,0,0,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684906,265,1,1,3,0,0,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684907,265,1,1,3,0,0,14603,11265,1206,2,55672,7715,7672,0,0,6146
71684908,265,1,1,1,0,0,15667,14603,1206,2,55672,7715,11265,0,0,145
71684909,265,1,1,1,0,0,11265,14603,1206,2,55672,7715,11265,0,0,145
71684910,265,1,1,1,0,0,11265,14603,1206,2,55672,7715,11265,0,0,0
71684911,265,1,1,1,0,0,11265,14603,1206,2,55672,7715,11265,0,0,0
71684912,265,1,1,1,0,0,11265,14603,1206,2,55672,7715,11265,0,0,0
71684913,265,1,1,1,7520,0,11265,14603,1206,2,55672,7715,11265,0,0,0
71684914,265,1,1,1,7520,0,11265,14603,1206,2,55672,7715,11265,0,1,0
71684915,265,1,1,1,0,0,11265,14603,1206,2,55672,7715,11265,0,1,0
71684916,265,1,1,1,11265,0,11265,14603,1206,2,55672,7715,11265,0,1,0
71684917,0,1,1,3,11265,0,0,11265,1206,2,55672,7715,11265,0,1,0
71684918,0,1,1,3,11265,0,0,11265,1206,2,55672,7715,11265,0,1,0
71684919,0,1,1,3,11265,0,0,11265,1206,2,55672,7715,11265,0,1,2001
71684920,0,1,1,3,11265,0,0,11265,1206,2,55672,7715,11265,0,1,17164
71684921,0,1,1,3,11265,0,0,11265,1206,2,55672,7715,11265,0,1,17164
71684922,0,1,1,3,11265,0,0,11265,1206,2,55672,7715,11265,0,1,0
71684923,0,1,1,3,0,0,0,11265,1206,2,55672,7715,11265,0,0,0
71684924,0,1,1,3,63164,0,0,11265,1206,2,55672,7715,11265,0,0,0
71684925,0,1,1,3,63164,0,0,11265,1206,2,55672,7715,11265,0,0,6000
71684926,0,1,1,3,0,0,0,11265,1206,2,55672,7715,11265,0,0,6000
71684927,0,1,1,3,0,0,0,11265,1206,2,55672,7715,11265,0,0,6000
71684928,0,1,1,3,0,0,0,11265,1206,2,55672,7715,11265,0,0,6000
71684929,0,1,1,3,0,144074,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684930,0,1,1,3,0,144074,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684931,0,1,1,3,0,144074,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684932,0,1,1,3,0,144074,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684933,0,1,1,3,0,0,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684934,0,1,1,3,0,0,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684935,0,1,1,3,0,0,144074,11265,1206,2,55672,7715,11265,0,0,7440
71684936,323,1,1,0,0,0,156377,144074,1206,2,55672,7715,11265,0,0,222
71684937,323,1,1,0,0,0,16323,144074,1206,2,55672,7715,11265,0,0,222
71684938,323,1,1,0,0,0,16323,144074,1206,2,55672,7715,11265,0,0,223
71684939,265,1,1,0,0,0,11265,16323,1206,2,55672,7715,11265,0,0,223
71684940,265,1,1,0,0,0,11265,16323,1206,2,55672,7715,11265,0,0,223
71684941,265,1,1,0,0,0,11265,16323,1206,2,55672,7715,11265,0,0,145
71684942,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,145
71684943,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,145
71684944,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,0
71684945,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,17165
71684946,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,17165
71684947,323,1,1,3,63165,0,0,16323,1206,2,55672,7715,11265,0,0,0
71684948,323,1,1,3,63165,0,0,16323,1206,2,55672,7715,11265,0,0,6000
71684949,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,6000
71684950,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,6000
71684951,323,1,1,3,0,0,0,16323,1206,2,55672,7715,11265,0,0,6000
71684952,323,1,1,3,0,173401,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684953,323,1,1,3,0,173401,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684954,323,1,1,3,0,173401,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684955,323,1,1,3,0,173401,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684956,323,1,1,3,0,0,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684957,323,1,1,3,0,0,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684958,323,1,1,3,0,0,173401,16323,1206,2,55672,7715,11265,0,0,7734
71684959,1,1,1,3,0,0,173401,16323,1206,2,55672,7715,16323,0,0,0
71684960,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,0
71684961,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,2001
71684962,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,17166
71684963,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,17166
71684964,1,1,1,3,63166,0,0,16323,1206,2,55672,7715,16323,0,0,0
71684965,1,1,1,3,63166,0,0,16323,1206,2,55672,7715,16323,0,0,6000
71684966,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,6000
71684967,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,6000
71684968,1,1,1,3,0,0,0,16323,1206,2,55672,7715,16323,0,0,6000
71684969,1,1,1,3,0,14604,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684970,1,1,1,3,0,14604,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684971,1,1,1,3,0,14604,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684972,1,1,1,3,0,14604,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684973,1,1,1,3,0,0,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684974,1,1,1,3,0,0,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684975,1,1,1,3,0,0,14604,16323,1206,2,55672,7715,16323,0,0,6146
71684976,324,1,1,1,0,0,16724,14604,1206,2,55672,7715,16324,0,0,145
71684977,324,1,1,1,0,0,16324,14604,1206,2,55672,7715,16324,0,0,145
71684978,324,1,1,1,0,0,16324,14604,1206,2,55672,7715,16324,0,0,0
71684979,324,1,1,1,0,0,16324,14604,1206,2,55672,7715,16324,0,0,0
71684980,324,1,1,1,0,0,16324,14604,1206,2,55672,7715,16324,0,0,0
71684981,324,1,1,1,7521,0,16324,14604,1206,2,55672,7715,16324,0,0,0
71684982,324,1,1,1,7521,0,16324,14604,1206,2,55672,7715,16324,0,1,0
71684983,324,1,1,1,0,0,16324,14604,1206,2,55672,7715,16324,0,1,0
71684984,324,1,1,1,16324,0,16324,14604,1206,2,55672,7715,16324,0,1,0
71684985,0,1,1,3,16324,0,0,16324,1206,2,55672,7715,16324,0,1,0
71684986,0,1,1,3,16324,0,0,16324,1206,2,55672,7715,16324,0,1,0
71684987,0,1,1,3,16324,0,0,16324,1206,2,55672,7715,16324,0,1,2001
71684988,0,1,1,3,16324,0,0,16324,1206,2,55672,7715,16324,0,1,17167
71684989,0,1,1,3,16324,0,0,16324,1206,2,55672,7715,16324,0,1,17167
71684990,0,1,1,3,16324,0,0,16324,1206,2,55672,7715,16324,0,1,0
71684991,0,1,1,3,0,0,0,16324,1206,2,55672,7715,16324,0,0,0
71684992,0,1,1,3,63167,0,0,16324,1206,2,55672,7715,16324,0,0,0
71684993,0,1,1,3,63167,0,0,16324,1206,2,55672,7715,16324,0,0,6000
71684994,0,1,1,3,0,0,0,16324,1206,2,55672,7715,16324,0,0,6000
71684995,0,1,1,3,0,0,0,16324,1206,2,55672,7715,16324,0,0,6000
71684996,0,1,1,3,0,0,0,16324,1206,2,55672,7715,16324,0,0,6000
71684997,0,1,1,3,0,56377,56377,16324,1206,2,55672,7715,16324,0,0,6563
71684998,0,1,1,3,0,56377,56377,16324,1206,2,55672,7715,16324,0,0,6563
71684999,0,1,1,3,0,56377,56377,16324,1206,2,55672,7715,16324,0,0,6563
71685000,0,1,1,3,0,56377,56377,16324,1206,2,55672,7715,16324,0,0,6563
71685001,0,1,1,3,0,0,56377,16324,1206,2,55672,7715,16324,0,0,6563
71685002,0,1,1,3,0,0,56377,16324,1206,2,55672,7715,16324,0,0,6563
71685003,0,1,1,3,0,0,56377,16324,1206,2,55672,7715,16324,0,0,6563
71685004,323,1,1,3,0,0,56377,56377,1206,2,55672,7715,16324,0,0,174
71685005,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,174
71685006,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685007,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685008,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685009,323,1,1,3,16323,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685010,323,1,1,3,16323,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685011,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685012,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685013,323,1,1,3,0,0,0,56377,1206,2,55672,7715,16324,0,0,0
71685014,323,1,1,3,0,3,3,56377,1206,2,55672,7715,16324,0,0,0
71685015,323,1,1,3,0,3,3,56377,1206,2,55672,7715,16324,0,0,0
71685016,323,1,1,3,0,3,3,56377,1206,2,55672,7715,16324,0,0,0
71685017,323,1,1,3,0,3,3,56377,1206,2,55672,7715,16324,0,0,0
71685018,323,1,1,3,0,0,3,56377,1206,2,55672,7715,16324,0,0,0
71685019,323,1,1,3,0,0,3,56377,1206,2,55672,7715,16324,0,0,0
71685020,323,1,1,3,0,0,3,56377,1206,2,55672,7715,16324,0,0,0
71685021,3,1,1,3,0,0,3,3,1206,2,55672,7715,16324,0,0,0
71685022,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,0
71685023,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,2001
71685024,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,17170
71685025,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,17170
71685026,3,1,1,3,63170,0,0,3,1206,2,55672,7715,16324,0,0,0
71685027,3,1,1,3,63170,0,0,3,1206,2,55672,7715,16324,0,0,6000
71685028,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,6000
71685029,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,6000
71685030,3,1,1,3,0,0,0,3,1206,2,55672,7715,16324,0,0,6000
71685031,3,1,1,3,0,173606,173606,3,1206,2,55672,7715,16324,0,0,7736
71685032,3,1,1,3,0,173606,173606,3,1206,2,55672,7715,16324,0,0,7736
71685033,3,1,1,3,0,173606,173606,3,1206,2,55672,7715,16324,0,0,7736
71685034,3,1,1,3,0,173606,173606,3,1206,2,55672,7715,16324,0,0,7736
71685035,3,1,1,3,0,0,173606,3,1206,2,55672,7715,16324,0,0,7736
71685036,3,1,1,3,0,0,173606,3,1206,2,55672,7715,16324,0,0,7736
71685037,3,1,1,3,0,0,173606,3,1206,2,55672,7715,16324,0,0,7736
71685038,206,1,1,3,0,0,173606,173606,1206,2,55672,7715,3,0,0,0
71685039,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,0
71685040,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,2001
71685041,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,17171
71685042,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,17171
71685043,206,1,1,3,63171,0,0,173606,1206,2,55672,7715,3,0,0,0
71685044,206,1,1,3,63171,0,0,173606,1206,2,55672,7715,3,0,0,6000
71685045,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,6000
71685046,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,6000
71685047,206,1,1,3,0,0,0,173606,1206,2,55672,7715,3,0,0,6000
71685048,206,1,1,3,0,146037,146037,173606,1206,2,55672,7715,3,0,0,7460
71685049,206,1,1,3,0,146037,146037,173606,1206,2,55672,7715,3,0,0,7460
71685050,206,1,1,3,0,146037,146037,173606,1206,2,55672,7715,3,0,0,7460
71685051,206,1,1,3,0,146037,146037,173606,1206,2,55672,7715,3,0,0,7460
71685052,206,1,1,3,0,0,146037,173606,1206,2,55672,7715,3,0,0,7460
71685053,206,1,1,3,0,0,146037,173606,1206,2,55672,7715,3,0,0,7460
71685054,206,1,1,3,0,0,146037,173606,1206,2,55672,7715,3,0,0,7460
71685055,126,1,1,3,0,0,146037,146037,1206,2,55672,7715,177611,0,0,145
71685056,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,145
71685057,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,0
71685058,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,17172
71685059,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,17172
71685060,126,1,1,3,63172,0,0,146037,1206,2,55672,7715,177611,0,0,0
71685061,126,1,1,3,63172,0,0,146037,1206,2,55672,7715,177611,0,0,6000
71685062,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,6000
71685063,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,6000
71685064,126,1,1,3,0,0,0,146037,1206,2,55672,7715,177611,0,0,6000
71685065,126,1,1,3,0,14602,14602,146037,1206,2,55672,7715,177611,0,0,6146
71685066,126,1,1,3,0,14602,14602,146037,1206,2,55672,7715,177611,0,0,6146
