tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
70359401,7243,377,47,376,124370,0,0,124370,36475,377,177400,0,0,0,177777,0,0
70359402,7243,377,47,376,124370,0,0,124370,36475,377,177400,0,34,0,177777,0,0
70359403,7243,377,47,376,124370,0,0,124370,36475,377,177400,0,34,0,177777,0,0
70359404,7243,377,47,376,124370,0,0,124370,36475,377,177400,0,34,0,177777,0,0
70359405,7243,377,47,376,124370,0,0,0,36475,377,177400,0,34,0,177777,0,0
70359406,7243,377,47,376,124370,0,0,0,36475,377,177400,0,34,0,177777,0,0
70359407,7243,377,47,376,124370,0,0,0,36475,377,177400,0,34,0,177777,0,0
70359408,0,377,47,376,124370,0,0,0,36475,124370,0,0,34,36475,177777,0,0
70359409,0,377,47,376,0,0,0,0,36475,124370,0,0,4,36475,177777,0,0
70359410,2001,377,47,376,0,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359411,16305,377,47,376,0,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359412,16305,377,47,376,0,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359413,0,377,47,376,0,0,14305,0,36475,124370,0,0,0,36475,177777,0,0
70359414,6000,377,47,376,0,0,14305,0,36475,124370,0,0,0,36475,177777,0,0
70359415,6000,377,47,376,0,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359416,6000,377,47,376,0,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359417,6000,377,47,376,0,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359418,6546,377,47,376,54611,0,0,54611,36475,124370,0,0,0,36475,177777,0,0
70359419,6546,377,47,376,54611,0,0,54611,36475,124370,0,0,0,36475,177777,0,0
70359420,6546,377,47,376,54611,0,0,54611,36475,124370,0,0,0,36475,177777,0,0
70359421,6546,377,47,376,54611,0,0,54611,36475,124370,0,0,0,36475,177777,0,0
70359422,6546,377,47,376,54611,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359423,6546,377,47,376,54611,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359424,6546,377,47,376,54611,0,0,0,36475,124370,0,0,0,36475,177777,0,0
70359425,174,377,47,376,54611,36475,0,0,36475,54611,0,174,0,36475,141302,0,0
70359426,174,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359427,0,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359428,0,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359429,0,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359430,0,377,47,376,0,36475,7467,0,36475,54611,0,174,3,36475,141302,0,0
70359431,0,377,47,376,0,36475,7467,0,36475,54611,0,174,3,36475,141302,0,0
70359432,0,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359433,0,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359434,0,377,47,376,0,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359435,0,377,47,376,377,36475,0,377,36475,54611,0,174,3,36475,141302,0,0
70359436,0,377,47,376,377,36475,0,377,36475,54611,0,174,3,36475,141302,0,0
70359437,0,377,47,376,377,36475,0,377,36475,54611,0,174,3,36475,141302,0,0
70359438,0,377,47,376,377,36475,0,377,36475,54611,0,174,3,36475,141302,0,0
70359439,0,377,47,376,377,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359440,0,377,47,376,377,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359441,0,377,47,376,377,36475,0,0,36475,54611,0,174,3,36475,141302,0,0
70359442,0,377,47,376,377,377,0,0,36475,377,36475,0,3,377,177400,377,0
70359443,0,377,47,376,0,377,0,0,36475,377,36475,0,4,377,177400,377,0
70359444,2001,377,47,376,0,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359445,16306,377,47,376,0,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359446,16306,377,47,376,0,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359447,0,377,47,376,0,377,14306,0,36475,377,36475,0,0,377,177400,377,0
70359448,6000,377,47,376,0,377,14306,0,36475,377,36475,0,0,377,177400,377,0
70359449,6000,377,47,376,0,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359450,6000,377,47,376,0,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359451,6000,377,47,376,0,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359452,6506,377,47,376,50606,377,0,50606,36475,377,36475,0,0,377,177400,377,0
70359453,6506,377,47,376,50606,377,0,50606,36475,377,36475,0,0,377,177400,377,0
70359454,6506,377,47,376,50606,377,0,50606,36475,377,36475,0,0,377,177400,377,0
70359455,6506,377,47,376,50606,377,0,50606,36475,377,36475,0,0,377,177400,377,0
70359456,6506,377,47,376,50606,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359457,6506,377,47,376,50606,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359458,6506,377,47,376,50606,377,0,0,36475,377,36475,0,0,377,177400,377,0
70359459,172,377,47,377,50606,36475,0,0,36475,50606,177400,172,0,36475,141302,0,0
70359460,172,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359461,0,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359462,0,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359463,0,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359464,0,377,47,377,0,36475,7464,0,36475,50606,177400,172,3,36475,141302,0,0
70359465,0,377,47,377,0,36475,7464,0,36475,50606,177400,172,3,36475,141302,0,0
70359466,0,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359467,0,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359468,0,377,47,377,0,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359469,0,377,47,377,73600,36475,0,73600,36475,50606,177400,172,3,36475,141302,0,0
70359470,0,377,47,377,73600,36475,0,73600,36475,50606,177400,172,3,36475,141302,0,0
70359471,0,377,47,377,73600,36475,0,73600,36475,50606,177400,172,3,36475,141302,0,0
70359472,0,377,47,377,73600,36475,0,73600,36475,50606,177400,172,3,36475,141302,0,0
70359473,0,377,47,377,73600,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359474,0,377,47,377,73600,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359475,0,377,47,377,73600,36475,0,0,36475,50606,177400,172,3,36475,141302,0,0
70359476,0,377,47,377,73600,73600,0,0,36475,73600,36475,0,3,73600,104177,73600,0
70359477,0,377,47,377,0,73600,0,0,36475,73600,36475,0,4,73600,104177,73600,0
70359478,2001,377,47,377,0,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359479,16307,377,47,377,0,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359480,16307,377,47,377,0,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359481,0,377,47,377,0,73600,14307,0,36475,73600,36475,0,0,73600,104177,73600,0
70359482,6000,377,47,377,0,73600,14307,0,36475,73600,36475,0,0,73600,104177,73600,0
70359483,6000,377,47,377,0,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359484,6000,377,47,377,0,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359485,6000,377,47,377,0,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359486,7422,377,47,377,142200,73600,0,142200,36475,73600,36475,0,0,73600,104177,73600,0
70359487,7422,377,47,377,142200,73600,0,142200,36475,73600,36475,0,0,73600,104177,73600,0
70359488,7422,377,47,377,142200,73600,0,142200,36475,73600,36475,0,0,73600,104177,73600,0
70359489,7422,377,47,377,142200,73600,0,142200,36475,73600,36475,0,0,73600,104177,73600,0
70359490,7422,377,47,377,142200,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359491,7422,377,47,377,142200,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359492,7422,377,47,377,142200,73600,0,0,36475,73600,36475,0,0,73600,104177,73600,0
70359493,4331,377,73600,377,176675,36475,0,0,36475,142200,100167,4331,0,36475,141302,0,0
# MARK fail tick=70359493
70359494,4331,377,73600,377,36475,36475,0,0,36475,142200,100167,4331,0,36475,141302,0,0
70359495,4335,377,73600,377,36475,36475,0,0,36475,142200,100167,4331,0,36475,141302,0,0
70359496,4335,377,73600,377,377,377,0,0,36475,36475,36475,74335,0,377,177400,0,377
70359497,4335,377,73600,377,377,377,0,0,36475,36475,36475,74335,0,377,177400,0,377
70359498,4336,377,73600,377,377,377,0,0,36475,36475,36475,74335,0,377,177400,0,377
70359499,4336,377,73600,377,73777,73777,0,0,36475,36475,177400,60000,0,73777,104000,0,73600
70359500,4337,377,73600,377,73777,73777,0,0,36475,36475,177400,60000,10,73777,104000,0,73600
70359501,4332,377,73600,377,73777,73777,0,0,36475,36475,177400,60000,10,73777,104000,0,73600
70359502,4332,377,73600,377,0,1,0,0,36475,36475,177567,70350,10,1,177776,1,377
70359503,4332,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359504,4333,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359505,4333,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359506,4333,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359507,4333,377,73600,377,0,1,73777,0,36475,36475,177567,70350,3,1,177776,1,377
70359508,4333,377,73600,377,0,1,73777,0,36475,36475,177567,70350,3,1,177776,1,377
70359509,4333,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359510,4333,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359511,4333,377,73600,377,0,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359512,4333,377,73600,377,36475,1,0,36475,36475,36475,177567,70350,3,1,177776,1,377
70359513,4333,377,73600,377,36475,1,0,36475,36475,36475,177567,70350,3,1,177776,1,377
70359514,4333,377,73600,377,36475,1,0,36475,36475,36475,177567,70350,3,1,177776,1,377
70359515,4333,377,73600,377,36475,1,0,36475,36475,36475,177567,70350,3,1,177776,1,377
70359516,4333,377,73600,377,36475,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359517,4333,377,73600,377,36475,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359518,4333,377,73600,377,36475,1,0,0,36475,36475,177567,70350,3,1,177776,1,377
70359519,4333,377,73600,377,36475,36475,0,0,36475,36475,400,4334,3,36475,141302,36475,0
70359520,4334,377,73600,377,36475,36475,0,0,36475,36475,400,4334,4,36475,141302,36475,0
# MARK fail tick=70359520
70359521,377,377,73600,377,36475,36475,0,0,36475,36475,400,4334,4,36475,141302,36475,0
70359522,377,377,73600,377,0,377,0,0,36475,36475,36475,377,4,75,177400,377,0
70359523,377,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359524,401,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359525,16310,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359526,16310,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359527,0,377,73600,377,0,377,14310,0,36475,36475,36475,377,0,75,177400,377,0
70359528,6000,377,73600,377,0,377,14310,0,36475,36475,36475,377,0,75,177400,377,0
70359529,6000,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359530,6000,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359531,6000,377,73600,377,0,377,0,0,36475,36475,36475,377,0,75,177400,377,0
70359532,7710,377,73600,377,171047,377,0,171047,36475,36475,36475,377,0,75,177400,377,0
70359533,7710,377,73600,377,171047,377,0,171047,36475,36475,36475,377,22,75,177400,377,0
70359534,7710,377,73600,377,171047,377,0,171047,36475,36475,36475,377,22,75,177400,377,0
70359535,7710,377,73600,377,171047,377,0,171047,36475,36475,36475,377,22,75,177400,377,0
70359536,7710,377,73600,377,171047,377,0,0,36475,36475,36475,377,22,75,177400,377,0
70359537,7710,377,73600,377,171047,377,0,0,36475,36475,36475,377,22,75,177400,377,0
70359538,7710,377,73600,377,171047,377,0,0,36475,36475,36475,377,22,75,177400,377,0
70359539,0,75,73600,377,171047,47,0,0,36475,171047,177400,0,22,47,177730,47,0
70359540,0,75,73600,377,0,47,0,0,36475,171047,177400,0,4,47,177730,47,0
70359541,2001,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359542,16311,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359543,16311,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359544,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359545,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359546,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359547,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359548,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359549,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359550,0,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359551,0,75,73600,377,0,47,14311,0,36475,171047,177400,0,0,47,177730,47,0
70359552,6000,75,73600,377,0,47,14311,0,36475,171047,177400,0,0,47,177730,47,0
70359553,6000,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359554,6000,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359555,6000,75,73600,377,0,47,0,0,36475,171047,177400,0,0,47,177730,47,0
70359556,7420,75,73600,377,142065,47,0,142065,36475,171047,177400,0,0,47,177730,47,0
70359557,7420,75,73600,377,142065,47,0,142065,36475,171047,177400,0,0,47,177730,47,0
70359558,7420,75,73600,377,142065,47,0,142065,36475,171047,177400,0,0,47,177730,47,0
70359559,7420,75,73600,377,142065,47,0,142065,36475,171047,177400,0,0,47,177730,47,0
70359560,7420,75,73600,377,142065,47,0,0,36475,171047,177400,0,0,47,177730,47,0
71058560,1104,177777,0,15,16,16,0,0,0,151000,40,110350,0,177777,177761,16,15
71058561,1104,177777,0,15,20000,0,0,0,0,151000,7000,171122,0,0,177777,0,20001
71058562,1105,177777,0,15,20000,0,0,0,0,151000,7000,171122,10,0,177777,0,20001
71058563,1105,177777,0,15,0,0,0,0,0,151000,7000,171122,10,0,177777,0,20001
71058564,1105,177777,0,15,12,12,0,0,0,151000,0,110330,10,3,177765,12,15
71058565,1106,177777,0,15,12,12,0,0,0,151000,0,110330,0,3,177765,12,15
71058566,1106,177777,0,15,12,12,0,0,0,151000,0,110330,0,3,177765,12,15
71058567,1106,177777,0,15,3,3,0,0,3,151000,5000,1112,0,3,177774,0,0
71058568,1107,177777,0,15,3,3,0,0,3,151000,5000,1112,10,3,177774,0,0
71058569,1107,177777,0,15,3,3,0,0,3,151000,5000,1112,10,3,177774,0,0
71058570,1107,177777,0,15,4,4,0,0,3,151000,1400,330,10,177777,177773,4,0
71058571,1110,177777,0,15,4,4,0,0,3,151000,1400,330,1,177777,177773,4,0
71058572,1111,177777,0,15,4,4,0,0,3,151000,1400,330,1,177777,177773,4,0
71058573,1111,177777,0,15,10,10,0,0,3,151000,2000,1111,1,10,177767,10,1147
71058574,1111,177777,0,15,10,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
71058575,1112,177777,0,15,10,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
71058576,1112,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058577,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058578,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058579,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058580,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058581,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058582,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058583,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
71058584,1113,177777,0,15,10,10,0,0,10,151000,4000,0,0,10,177767,0,0
71058585,1114,177777,0,15,10,10,0,0,10,151000,4000,0,10,10,177767,0,0
71058586,1114,177777,0,15,10,10,0,0,10,151000,4000,0,10,10,177767,0,0
71058587,1114,177777,0,15,10,10,0,0,10,151000,4000,110050,10,25,177767,10,15
71058588,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058589,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058590,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058591,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058592,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058593,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058594,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
71058595,1115,177777,0,15,0,0,0,0,10,151000,4000,170000,5,0,177777,0,20001
71058596,1116,177777,0,15,0,0,0,0,10,151000,4000,170000,6,0,177777,0,20001
71058597,1116,177777,0,15,0,0,0,0,10,151000,4000,170000,6,0,177777,0,20001
71058598,1116,177777,0,15,116400,116400,0,0,0,151000,0,324,6,116400,61377,116400,0
71058599,1076,177777,0,15,116400,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
71058600,1117,177777,0,15,116400,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
71058601,1117,177777,0,15,60001,60001,0,0,0,151000,235,170300,5,0,117776,60001,20001
71058602,1120,177777,0,15,60001,60001,0,0,0,151000,235,170300,4,0,117776,60001,20001
71058603,1120,177777,0,15,60001,60001,0,0,0,151000,235,170300,4,0,117776,60001,20001
71058604,1120,177777,0,15,100013,100013,0,0,0,151000,540,100013,4,100013,77764,100013,77770
71058605,1121,177777,0,15,100013,100013,0,0,0,151000,540,100013,0,100013,77764,100013,77770
71058606,1120,177777,0,15,100013,100013,0,0,0,151000,540,100013,0,100013,77764,100013,77770
71058607,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
71058608,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
71058609,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
71058610,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
71058611,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
71058612,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
71058613,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
71058614,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
71058615,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
71058616,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
71058617,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
71058618,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
71058619,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
71058620,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
71058621,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
71058622,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
71058623,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
71058624,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
71058625,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
71058626,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
71058627,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
71058628,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
71058629,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
71058630,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
71058631,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
71058632,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
71058633,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
71058634,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
71058635,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
71058636,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
71058637,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
71058638,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
71058639,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
71058640,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
71058641,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
71058642,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
71058643,1120,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
71058644,1120,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
71058645,1121,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
71058646,1121,177777,0,15,10001,10001,0,0,60000,151000,10,0,0,10001,167776,0,0
71058647,1122,177777,0,15,10001,10001,0,0,60000,151000,10,0,10,10001,167776,0,0
71058648,1133,177777,0,15,10001,10001,0,0,60000,151000,10,0,10,10001,167776,0,0
71058649,1133,177777,0,15,0,0,0,0,140000,151000,420,1133,10,0,177777,0,0
71058650,1133,177777,0,15,0,0,0,0,140000,151000,420,1133,0,0,177777,0,0
71058651,1134,177777,0,15,0,0,0,0,140000,151000,420,1133,0,0,177777,0,0
71058652,1134,177777,0,15,0,0,0,0,0,151000,0,350,0,0,177777,0,0
71058653,1135,177777,0,15,0,0,0,0,0,151000,0,350,11,0,177777,0,0
71058654,1140,177777,0,15,0,0,0,0,0,151000,0,350,11,0,177777,0,0
71058655,1140,177777,0,15,0,0,0,0,0,151000,0,1140,11,0,177777,0,0
71058656,1140,177777,0,15,0,0,0,0,0,151000,0,1140,1,0,177777,0,0
71058657,1141,177777,0,15,0,0,0,0,0,151000,0,1140,1,0,177777,0,0
71058658,1141,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
71058659,1142,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
71058660,1142,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
71058661,1142,177777,0,15,1,1,0,0,20000,151000,40,344,1,0,177776,1,0
71058662,1143,177777,0,15,1,1,0,0,20000,151000,40,344,4,0,177776,1,0
71058663,1143,177777,0,15,1,1,0,0,20000,151000,40,344,4,0,177776,1,0
71058664,1143,177777,0,15,140000,140000,0,0,20000,151000,400,140000,4,0,37777,140000,20000
71058665,1144,177777,0,15,140000,140000,0,0,20000,151000,400,140000,1,0,37777,140000,20000
71058666,1144,177777,0,15,140000,140000,0,0,20000,151000,400,140000,1,0,37777,140000,20000
71058667,1144,177777,0,15,1,1,0,0,20000,151000,300,160,1,1,177776,1,0
71058668,1145,177777,0,15,1,1,0,0,20000,151000,300,160,14,1,177776,1,0
71058669,1145,177777,0,15,1,1,0,0,20000,151000,300,160,14,1,177776,1,0
71058670,1145,177777,0,15,150,150,0,0,1,151000,400,1146,14,150,177627,150,0
71058671,1146,177777,0,15,150,150,0,0,1,151000,400,1146,0,150,177627,150,0
71058672,1146,177777,0,15,150,150,0,0,1,151000,400,1146,0,150,177627,150,0
71058673,1146,177777,0,15,150,150,0,0,1,151000,64000,170000,0,150,177627,0,20001
71058674,1147,177777,0,15,150,150,0,0,1,151000,64000,170000,5,150,177627,0,20001
71058675,1147,177777,0,15,150,150,0,0,1,151000,64000,170000,5,150,177627,0,20001
71058676,1147,177777,0,15,20001,20001,0,0,1,151000,64000,140000,5,20001,157776,20001,20000
71058677,1150,177777,0,15,20001,20001,0,0,1,151000,64000,140000,4,20001,157776,20001,20000
71058678,1150,177777,0,15,20001,20001,0,0,1,151000,64000,140000,4,20001,157776,20001,20000
71058679,1150,177777,0,15,7,7,0,0,1,151000,440,7,4,1,177770,7,0
71058680,1151,177777,0,15,7,7,0,0,1,151000,440,7,6,1,177770,7,0
71058681,1151,177777,0,15,7,7,0,0,1,151000,440,7,6,1,177770,7,0
71058682,1151,177777,0,15,116400,116400,0,0,1,151000,3400,20,6,116400,61377,116400,0
71058683,1152,177777,0,15,116400,116400,0,0,1,151000,3400,20,0,116400,61377,116400,0
71058684,1151,177777,0,15,116400,116400,0,0,1,151000,3400,20,0,116400,61377,116400,0
71058685,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
71058686,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
71058687,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
71058688,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
71058689,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
71058690,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
71058691,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
71058692,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
71058693,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
71058694,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
71058695,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
71058696,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
71058697,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
71058698,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
71058699,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
71058700,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
71058701,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
71058702,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
71058703,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
