tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
71658463,0,23,302,2526,23,302,15,1147,12614,2454,2524,0,177777,131777
71658464,6000,23,302,2526,23,302,15,1147,12614,2454,2524,0,177777,131777
71658465,6000,23,302,2526,23,302,15,1147,12614,2454,0,0,177777,131777
71658466,6000,23,302,2526,23,302,15,1147,12614,2454,0,0,177777,131777
71658467,6000,23,302,2526,23,302,15,1147,12614,2454,0,0,177777,131777
71658468,7727,23,302,2526,23,302,15,1147,12614,2454,0,172777,177777,131777
71658469,7727,23,302,2526,23,302,15,1147,12614,2454,0,172777,177777,131777
71658470,7727,23,302,2526,23,302,15,1147,12614,2454,0,172777,177777,131777
71658471,7727,23,302,2526,23,302,15,1147,12614,2454,0,172777,177777,131777
71658472,7727,23,302,2526,23,302,15,1147,12614,2454,0,0,177777,131777
71658473,7727,23,302,2526,23,302,15,1147,12614,2454,0,0,177777,131777
71658474,7727,23,302,2526,23,302,15,1147,12614,2454,0,0,177777,131777
71658475,0,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658476,0,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658477,2001,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658478,16525,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658479,16525,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658480,0,23,302,2525,23,302,15,1147,12614,2454,2525,0,177777,172777
71658481,6000,23,302,2525,23,302,15,1147,12614,2454,2525,0,177777,172777
71658482,6000,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658483,6000,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658484,6000,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658485,7317,23,302,2525,23,302,15,1147,12614,2454,0,131777,177777,172777
71658486,7317,23,302,2525,23,302,15,1147,12614,2454,0,131777,177777,172777
71658487,7317,23,302,2525,23,302,15,1147,12614,2454,0,131777,177777,172777
71658488,7317,23,302,2525,23,302,15,1147,12614,2454,0,131777,177777,172777
71658489,7317,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658490,7317,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658491,7317,23,302,2525,23,302,15,1147,12614,2454,0,0,177777,172777
71658492,214,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658493,214,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658494,0,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658495,16524,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658496,16524,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658497,0,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658498,0,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658499,0,22,302,2526,22,302,15,1147,12614,2454,2524,0,177777,131777
71658500,6000,22,302,2526,22,302,15,1147,12614,2454,2524,0,177777,131777
71658501,6000,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658502,6000,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658503,6000,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658504,7727,22,302,2526,22,302,15,1147,12614,2454,0,172777,177777,131777
71658505,7727,22,302,2526,22,302,15,1147,12614,2454,0,172777,177777,131777
71658506,7727,22,302,2526,22,302,15,1147,12614,2454,0,172777,177777,131777
71658507,7727,22,302,2526,22,302,15,1147,12614,2454,0,172777,177777,131777
71658508,7727,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658509,7727,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658510,7727,22,302,2526,22,302,15,1147,12614,2454,0,0,177777,131777
71658511,0,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658512,0,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658513,2001,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658514,16525,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658515,16525,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658516,0,22,302,2525,22,302,15,1147,12614,2454,2525,0,177777,172777
71658517,6000,22,302,2525,22,302,15,1147,12614,2454,2525,0,177777,172777
71658518,6000,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658519,6000,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658520,6000,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658521,7317,22,302,2525,22,302,15,1147,12614,2454,0,131777,177777,172777
71658522,7317,22,302,2525,22,302,15,1147,12614,2454,0,131777,177777,172777
71658523,7317,22,302,2525,22,302,15,1147,12614,2454,0,131777,177777,172777
71658524,7317,22,302,2525,22,302,15,1147,12614,2454,0,131777,177777,172777
71658525,7317,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658526,7317,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658527,7317,22,302,2525,22,302,15,1147,12614,2454,0,0,177777,172777
71658528,214,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658529,214,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658530,0,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658531,16524,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658532,16524,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658533,0,21,302,2526,21,302,15,1147,12614,2454,2524,0,177777,131777
71658534,6000,21,302,2526,21,302,15,1147,12614,2454,2524,0,177777,131777
71658535,6000,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658536,6000,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658537,6000,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658538,7727,21,302,2526,21,302,15,1147,12614,2454,0,172777,177777,131777
71658539,7727,21,302,2526,21,302,15,1147,12614,2454,0,172777,177777,131777
71658540,7727,21,302,2526,21,302,15,1147,12614,2454,0,172777,177777,131777
71658541,7727,21,302,2526,21,302,15,1147,12614,2454,0,172777,177777,131777
71658542,7727,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658543,7727,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658544,7727,21,302,2526,21,302,15,1147,12614,2454,0,0,177777,131777
71658545,0,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658546,0,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658547,2001,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658548,16525,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658549,16525,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658550,0,21,302,2525,21,302,15,1147,12614,2454,2525,0,177777,172777
71658551,6000,21,302,2525,21,302,15,1147,12614,2454,2525,0,177777,172777
71658552,6000,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658553,6000,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658554,6000,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658555,7317,21,302,2525,21,302,15,1147,12614,2454,0,131777,177777,172777
71658556,7317,21,302,2525,21,302,15,1147,12614,2454,0,131777,177777,172777
71658557,7317,21,302,2525,21,302,15,1147,12614,2454,0,131777,177777,172777
71658558,7317,21,302,2525,21,302,15,1147,12614,2454,0,131777,177777,172777
71658559,7317,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658560,7317,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658561,7317,21,302,2525,21,302,15,1147,12614,2454,0,0,177777,172777
71658562,214,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658563,214,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658564,0,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658565,16524,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658566,16524,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658567,0,20,302,2526,20,302,15,1147,12614,2454,2524,0,177777,131777
71658568,6000,20,302,2526,20,302,15,1147,12614,2454,2524,0,177777,131777
71658569,6000,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658570,6000,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658571,6000,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658572,7727,20,302,2526,20,302,15,1147,12614,2454,0,172777,177777,131777
71658573,7727,20,302,2526,20,302,15,1147,12614,2454,0,172777,177777,131777
71658574,7727,20,302,2526,20,302,15,1147,12614,2454,0,172777,177777,131777
71658575,7727,20,302,2526,20,302,15,1147,12614,2454,0,172777,177777,131777
71658576,7727,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658577,7727,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658578,7727,20,302,2526,20,302,15,1147,12614,2454,0,0,177777,131777
71658579,0,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658580,0,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658581,2001,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658582,16525,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658583,16525,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658584,0,20,302,2525,20,302,15,1147,12614,2454,2525,0,177777,172777
71658585,6000,20,302,2525,20,302,15,1147,12614,2454,2525,0,177777,172777
71658586,6000,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658587,6000,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658588,6000,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658589,7317,20,302,2525,20,302,15,1147,12614,2454,0,131777,177777,172777
71658590,7317,20,302,2525,20,302,15,1147,12614,2454,0,131777,177777,172777
71658591,7317,20,302,2525,20,302,15,1147,12614,2454,0,131777,177777,172777
71658592,7317,20,302,2525,20,302,15,1147,12614,2454,0,131777,177777,172777
71658593,7317,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658594,7317,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658595,7317,20,302,2525,20,302,15,1147,12614,2454,0,0,177777,172777
71658596,214,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658597,214,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658598,0,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658599,16524,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658600,16524,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658601,0,17,302,2526,17,302,15,1147,12614,2454,2524,0,177777,131777
71658602,6000,17,302,2526,17,302,15,1147,12614,2454,2524,0,177777,131777
71658603,6000,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658604,6000,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658605,6000,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658606,7727,17,302,2526,17,302,15,1147,12614,2454,0,172777,177777,131777
71658607,7727,17,302,2526,17,302,15,1147,12614,2454,0,172777,177777,131777
71658608,7727,17,302,2526,17,302,15,1147,12614,2454,0,172777,177777,131777
71658609,7727,17,302,2526,17,302,15,1147,12614,2454,0,172777,177777,131777
71658610,7727,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658611,7727,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658612,7727,17,302,2526,17,302,15,1147,12614,2454,0,0,177777,131777
71658613,0,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658614,0,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658615,2001,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658616,16525,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658617,16525,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658618,0,17,302,2525,17,302,15,1147,12614,2454,2525,0,177777,172777
71658619,6000,17,302,2525,17,302,15,1147,12614,2454,2525,0,177777,172777
71658620,6000,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658621,6000,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658622,6000,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658623,7317,17,302,2525,17,302,15,1147,12614,2454,0,131777,177777,172777
71658624,7317,17,302,2525,17,302,15,1147,12614,2454,0,131777,177777,172777
71658625,7317,17,302,2525,17,302,15,1147,12614,2454,0,131777,177777,172777
71658626,7317,17,302,2525,17,302,15,1147,12614,2454,0,131777,177777,172777
71658627,7317,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658628,7317,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658629,7317,17,302,2525,17,302,15,1147,12614,2454,0,0,177777,172777
71658630,214,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658631,214,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658632,0,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658633,16524,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658634,16524,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658635,0,16,302,2526,16,302,15,1147,12614,2454,2524,0,177777,131777
71658636,6000,16,302,2526,16,302,15,1147,12614,2454,2524,0,177777,131777
71658637,6000,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658638,6000,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658639,6000,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658640,7727,16,302,2526,16,302,15,1147,12614,2454,0,172777,177777,131777
71658641,7727,16,302,2526,16,302,15,1147,12614,2454,0,172777,177777,131777
71658642,7727,16,302,2526,16,302,15,1147,12614,2454,0,172777,177777,131777
71658643,7727,16,302,2526,16,302,15,1147,12614,2454,0,172777,177777,131777
71658644,7727,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658645,7727,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658646,7727,16,302,2526,16,302,15,1147,12614,2454,0,0,177777,131777
71658647,0,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658648,0,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658649,2001,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658650,16525,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658651,16525,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658652,0,16,302,2525,16,302,15,1147,12614,2454,2525,0,177777,172777
71658653,6000,16,302,2525,16,302,15,1147,12614,2454,2525,0,177777,172777
71658654,6000,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658655,6000,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658656,6000,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658657,7317,16,302,2525,16,302,15,1147,12614,2454,0,131777,177777,172777
71658658,7317,16,302,2525,16,302,15,1147,12614,2454,0,131777,177777,172777
71658659,7317,16,302,2525,16,302,15,1147,12614,2454,0,131777,177777,172777
71658660,7317,16,302,2525,16,302,15,1147,12614,2454,0,131777,177777,172777
71658661,7317,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658662,7317,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658663,7317,16,302,2525,16,302,15,1147,12614,2454,0,0,177777,172777
71658664,214,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658665,214,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658666,0,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658667,16524,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658668,16524,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658669,0,15,302,2526,15,302,15,1147,12614,2454,2524,0,177777,131777
71658670,6000,15,302,2526,15,302,15,1147,12614,2454,2524,0,177777,131777
71658671,6000,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658672,6000,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658673,6000,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658674,7727,15,302,2526,15,302,15,1147,12614,2454,0,172777,177777,131777
71658675,7727,15,302,2526,15,302,15,1147,12614,2454,0,172777,177777,131777
71658676,7727,15,302,2526,15,302,15,1147,12614,2454,0,172777,177777,131777
71658677,7727,15,302,2526,15,302,15,1147,12614,2454,0,172777,177777,131777
71658678,7727,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658679,7727,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658680,7727,15,302,2526,15,302,15,1147,12614,2454,0,0,177777,131777
71658681,0,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658682,0,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658683,2001,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658684,16525,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658685,16525,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658686,0,15,302,2525,15,302,15,1147,12614,2454,2525,0,177777,172777
71658687,6000,15,302,2525,15,302,15,1147,12614,2454,2525,0,177777,172777
71658688,6000,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658689,6000,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658690,6000,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658691,7317,15,302,2525,15,302,15,1147,12614,2454,0,131777,177777,172777
71658692,7317,15,302,2525,15,302,15,1147,12614,2454,0,131777,177777,172777
71658693,7317,15,302,2525,15,302,15,1147,12614,2454,0,131777,177777,172777
71658694,7317,15,302,2525,15,302,15,1147,12614,2454,0,131777,177777,172777
71658695,7317,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658696,7317,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658697,7317,15,302,2525,15,302,15,1147,12614,2454,0,0,177777,172777
71658698,214,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658699,214,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658700,0,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658701,16524,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658702,16524,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658703,0,14,302,2526,14,302,15,1147,12614,2454,2524,0,177777,131777
71658704,6000,14,302,2526,14,302,15,1147,12614,2454,2524,0,177777,131777
71658705,6000,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658706,6000,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658707,6000,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658708,7727,14,302,2526,14,302,15,1147,12614,2454,0,172777,177777,131777
71658709,7727,14,302,2526,14,302,15,1147,12614,2454,0,172777,177777,131777
71658710,7727,14,302,2526,14,302,15,1147,12614,2454,0,172777,177777,131777
71658711,7727,14,302,2526,14,302,15,1147,12614,2454,0,172777,177777,131777
71658712,7727,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658713,7727,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658714,7727,14,302,2526,14,302,15,1147,12614,2454,0,0,177777,131777
71658715,0,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658716,0,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658717,2001,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658718,16525,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658719,16525,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658720,0,14,302,2525,14,302,15,1147,12614,2454,2525,0,177777,172777
71658721,6000,14,302,2525,14,302,15,1147,12614,2454,2525,0,177777,172777
71658722,6000,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658723,6000,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658724,6000,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658725,7317,14,302,2525,14,302,15,1147,12614,2454,0,131777,177777,172777
71658726,7317,14,302,2525,14,302,15,1147,12614,2454,0,131777,177777,172777
71658727,7317,14,302,2525,14,302,15,1147,12614,2454,0,131777,177777,172777
71658728,7317,14,302,2525,14,302,15,1147,12614,2454,0,131777,177777,172777
71658729,7317,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658730,7317,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658731,7317,14,302,2525,14,302,15,1147,12614,2454,0,0,177777,172777
71658732,214,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658733,214,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658734,0,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658735,16524,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658736,16524,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658737,0,13,302,2526,13,302,15,1147,12614,2454,2524,0,177777,131777
71658738,6000,13,302,2526,13,302,15,1147,12614,2454,2524,0,177777,131777
71658739,6000,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658740,6000,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658741,6000,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658742,7727,13,302,2526,13,302,15,1147,12614,2454,0,172777,177777,131777
71658743,7727,13,302,2526,13,302,15,1147,12614,2454,0,172777,177777,131777
71658744,7727,13,302,2526,13,302,15,1147,12614,2454,0,172777,177777,131777
71658745,7727,13,302,2526,13,302,15,1147,12614,2454,0,172777,177777,131777
71658746,7727,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658747,7727,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658748,7727,13,302,2526,13,302,15,1147,12614,2454,0,0,177777,131777
71658749,0,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658750,0,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658751,2001,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658752,16525,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658753,16525,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658754,0,13,302,2525,13,302,15,1147,12614,2454,2525,0,177777,172777
71658755,6000,13,302,2525,13,302,15,1147,12614,2454,2525,0,177777,172777
71658756,6000,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658757,6000,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658758,6000,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658759,7317,13,302,2525,13,302,15,1147,12614,2454,0,131777,177777,172777
71658760,7317,13,302,2525,13,302,15,1147,12614,2454,0,131777,177777,172777
71658761,7317,13,302,2525,13,302,15,1147,12614,2454,0,131777,177777,172777
71658762,7317,13,302,2525,13,302,15,1147,12614,2454,0,131777,177777,172777
71658763,7317,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658764,7317,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658765,7317,13,302,2525,13,302,15,1147,12614,2454,0,0,177777,172777
71658766,214,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658767,214,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658768,0,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658769,16524,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658770,16524,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658771,0,12,302,2526,12,302,15,1147,12614,2454,2524,0,177777,131777
71658772,6000,12,302,2526,12,302,15,1147,12614,2454,2524,0,177777,131777
71658773,6000,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658774,6000,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658775,6000,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658776,7727,12,302,2526,12,302,15,1147,12614,2454,0,172777,177777,131777
71658777,7727,12,302,2526,12,302,15,1147,12614,2454,0,172777,177777,131777
71658778,7727,12,302,2526,12,302,15,1147,12614,2454,0,172777,177777,131777
71658779,7727,12,302,2526,12,302,15,1147,12614,2454,0,172777,177777,131777
71658780,7727,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658781,7727,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658782,7727,12,302,2526,12,302,15,1147,12614,2454,0,0,177777,131777
71658783,0,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658784,0,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658785,2001,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658786,16525,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658787,16525,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658788,0,12,302,2525,12,302,15,1147,12614,2454,2525,0,177777,172777
71658789,6000,12,302,2525,12,302,15,1147,12614,2454,2525,0,177777,172777
71658790,6000,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658791,6000,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658792,6000,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658793,7317,12,302,2525,12,302,15,1147,12614,2454,0,131777,177777,172777
71658794,7317,12,302,2525,12,302,15,1147,12614,2454,0,131777,177777,172777
71658795,7317,12,302,2525,12,302,15,1147,12614,2454,0,131777,177777,172777
71658796,7317,12,302,2525,12,302,15,1147,12614,2454,0,131777,177777,172777
71658797,7317,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658798,7317,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658799,7317,12,302,2525,12,302,15,1147,12614,2454,0,0,177777,172777
71658800,214,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658801,214,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658802,0,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658803,16524,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658804,16524,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658805,0,11,302,2526,11,302,15,1147,12614,2454,2524,0,177777,131777
71658806,6000,11,302,2526,11,302,15,1147,12614,2454,2524,0,177777,131777
71658807,6000,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658808,6000,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658809,6000,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658810,7727,11,302,2526,11,302,15,1147,12614,2454,0,172777,177777,131777
71658811,7727,11,302,2526,11,302,15,1147,12614,2454,0,172777,177777,131777
71658812,7727,11,302,2526,11,302,15,1147,12614,2454,0,172777,177777,131777
71658813,7727,11,302,2526,11,302,15,1147,12614,2454,0,172777,177777,131777
71658814,7727,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658815,7727,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658816,7727,11,302,2526,11,302,15,1147,12614,2454,0,0,177777,131777
71658817,0,11,302,2525,11,302,15,1147,12614,2454,0,0,177777,172777
71658818,0,11,302,2525,11,302,15,1147,12614,2454,0,0,177777,172777
