tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
52475416,0,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475417,2001,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475418,2001,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475419,2001,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475420,7544,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475421,7544,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475422,7544,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475423,226,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475424,226,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475425,230,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475426,230,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475427,230,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475428,231,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475429,231,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475430,232,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475431,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475432,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475433,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475434,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475435,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475436,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475437,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475438,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475439,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475440,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475441,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475442,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475443,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475444,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475445,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475446,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475447,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475448,227,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475449,145,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475450,145,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475451,145,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475452,0,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475453,0,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475454,0,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475455,2001,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475456,16375,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475457,16375,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475458,0,0,154405,14375,0,154405,12373,7744,14375,0,14265,51125,0,400000,14006
52475459,6000,0,154405,14375,0,154405,12373,7744,14375,0,14265,51125,0,400000,14006
52475460,6000,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,1,0,14006
52475461,6000,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,1,0,14006
52475462,6000,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,1,0,14375
52475463,7565,0,154405,14375,0,154405,12373,7744,0,156561,14265,51125,1,0,14375
52475464,7565,0,154405,14375,0,154405,12373,7744,0,156561,14265,51125,1,0,14375
52475465,7565,0,154405,14375,0,154405,12373,7744,0,156561,14265,51125,1,0,14375
52475466,7565,0,154405,14375,0,154405,12373,7744,0,156561,14265,51125,1,0,14000
52475467,7565,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,1,400400,14006
52475468,7565,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,1,400400,14006
52475469,7565,0,154405,14375,0,154405,12373,7744,0,0,14265,51125,0,400400,14006
52475470,226,0,154405,14376,0,154405,12373,7744,0,0,14265,156561,0,400400,14006
52475471,226,0,154405,14376,0,154405,12373,7744,0,0,14265,156561,0,400400,14006
52475472,230,0,154405,14376,0,154405,12373,7744,0,0,14265,156561,0,400400,14006
52475473,230,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475474,230,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475475,231,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475476,231,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475477,232,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475478,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475479,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475480,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475481,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475482,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475483,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475484,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475485,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475486,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475487,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475488,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475489,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475490,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475491,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475492,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475493,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475494,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475495,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475496,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475497,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475498,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475499,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475500,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475501,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475502,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475503,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475504,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475505,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475506,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475507,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475508,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475509,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475510,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475511,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475512,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475513,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475514,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475515,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475516,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475517,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475518,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475519,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475520,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475521,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475522,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475523,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475524,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475525,227,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475526,145,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475527,145,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475528,145,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475529,0,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475530,0,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475531,0,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475532,2001,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475533,16376,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475534,16376,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475535,0,0,154405,14376,0,154405,12373,7744,14376,0,14265,14265,0,400000,14006
52475536,6000,0,154405,14376,0,154405,12373,7744,14376,0,14265,14265,0,400000,14006
52475537,6000,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,1,0,14006
52475538,6000,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,1,0,14006
52475539,6000,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,1,0,14376
52475540,7314,0,154405,14376,0,154405,12373,7744,0,131412,14265,14265,1,0,14376
52475541,7314,0,154405,14376,0,154405,12373,7744,0,131412,14265,14265,1,0,14376
52475542,7314,0,154405,14376,0,154405,12373,7744,0,131412,14265,14265,1,0,14376
52475543,7314,0,154405,14376,0,154405,12373,7744,0,131412,14265,14265,1,0,14000
52475544,7314,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,1,400400,14006
52475545,7314,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,1,400400,14006
52475546,7314,0,154405,14376,0,154405,12373,7744,0,0,14265,14265,0,400400,14006
52475547,214,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475548,214,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475549,0,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475550,16410,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475551,16410,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475552,0,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475553,0,0,154405,14377,0,154405,12373,7744,0,0,14265,131412,0,400400,14006
52475554,0,0,154405,14377,0,154405,12373,7744,0,0,14265,0,0,400400,14006
52475555,0,0,154405,14377,0,154405,12373,7744,0,0,14265,0,0,400400,14006
52475556,2001,0,154405,14377,0,154405,12373,7744,0,0,14265,0,0,400400,14006
52475557,16377,0,154405,14377,0,154405,12373,7744,0,0,14265,0,0,400400,14006
52475558,16377,0,154405,14377,0,154405,12373,7744,0,0,14265,0,0,400400,14006
52475559,0,0,154405,14377,0,154405,12373,7744,14377,0,14265,0,0,400400,14006
52475560,6000,0,154405,14377,0,154405,12373,7744,14377,0,14265,0,0,400400,14006
52475561,6000,0,154405,14377,0,154405,12373,7744,0,0,14265,0,1,0,14006
52475562,6000,0,154405,14377,0,154405,12373,7744,0,0,14265,0,1,0,14006
52475563,6000,0,154405,14377,0,154405,12373,7744,0,0,14265,0,1,0,14377
52475564,6446,0,154405,14377,0,154405,12373,7744,0,44612,14265,0,1,0,14377
52475565,6446,0,154405,14377,0,154405,12373,7744,0,44612,14265,0,1,0,14377
52475566,6446,0,154405,14377,0,154405,12373,7744,0,44612,14265,0,1,0,14377
52475567,6446,0,154405,14377,0,154405,12373,7744,0,44612,14265,0,1,0,14000
52475568,6446,0,154405,14377,0,154405,12373,7744,0,0,14265,0,1,400400,14006
52475569,6446,0,154405,14377,0,154405,12373,7744,0,0,14265,0,1,400400,14006
52475570,6446,0,154405,14377,0,154405,12373,7744,0,0,14265,0,0,400400,14006
52475571,170,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,0,400400,14006
52475572,170,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,0,400400,14006
52475573,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,0,400400,14006
52475574,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,0,400400,14006
52475575,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,0,400400,14006
52475576,0,0,154405,14400,0,154405,12373,7744,7556,0,14265,44612,0,400000,14006
52475577,0,0,154405,14400,0,154405,12373,7744,7556,0,14265,44612,0,400000,14006
52475578,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,1,0,14003
52475579,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,1,0,6003
52475580,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,1,0,7556
52475581,0,0,154405,14400,0,154405,12373,7744,0,5,14265,44612,1,0,7556
52475582,0,0,154405,14400,0,154405,12373,7744,0,5,14265,44612,1,0,7556
52475583,0,0,154405,14400,0,154405,12373,7744,0,5,14265,44612,1,0,7556
52475584,0,0,154405,14400,0,154405,12373,7744,0,5,14265,44612,1,0,6000
52475585,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,1,400400,6003
52475586,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,1,400400,6003
52475587,0,0,154405,14400,0,154405,12373,7744,0,0,14265,44612,0,400400,6003
52475588,0,0,154405,14400,0,154405,12373,7744,0,0,14265,5,0,400400,6003
52475589,0,0,154405,14400,0,154405,12373,7744,0,0,14265,5,0,400400,6003
52475590,2001,0,154405,14400,0,154405,12373,7744,0,0,14265,5,0,400400,6003
52475591,16400,0,154405,14400,0,154405,12373,7744,0,0,14265,5,0,400400,6003
52475592,16400,0,154405,14400,0,154405,12373,7744,0,0,14265,5,0,400400,6003
52475593,0,0,154405,14400,0,154405,12373,7744,14400,0,14265,5,0,400,6003
52475594,6000,0,154405,14400,0,154405,12373,7744,14400,0,14265,5,0,400,6003
52475595,6000,0,154405,14400,0,154405,12373,7744,0,0,14265,5,1,0,6006
52475596,6000,0,154405,14400,0,154405,12373,7744,0,0,14265,5,1,0,14006
52475597,6000,0,154405,14400,0,154405,12373,7744,0,0,14265,5,1,0,14400
52475598,6506,0,154405,14400,0,154405,12373,7744,0,50611,14265,5,1,0,14400
52475599,6506,0,154405,14400,0,154405,12373,7744,0,50611,14265,5,1,0,14400
52475600,6506,0,154405,14400,0,154405,12373,7744,0,50611,14265,5,1,0,14400
52475601,6506,0,154405,14400,0,154405,12373,7744,0,50611,14265,5,1,0,14000
52475602,6506,0,154405,14400,0,154405,12373,7744,0,0,14265,5,1,400400,14006
52475603,6506,0,154405,14400,0,154405,12373,7744,0,0,14265,5,1,400400,14006
52475604,6506,0,154405,14400,0,154405,12373,7744,0,0,14265,5,0,400400,14006
52475605,172,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,0,400400,14006
52475606,172,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,0,400400,14006
52475607,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,0,400400,14006
52475608,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,0,400400,14006
52475609,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,0,400400,14006
52475610,0,5,154405,14401,5,154405,12373,7744,7555,0,14265,50611,0,400000,14006
52475611,0,5,154405,14401,5,154405,12373,7744,7555,0,14265,50611,0,400000,14006
52475612,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,1,0,14003
52475613,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,1,0,6003
52475614,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,1,0,7555
52475615,0,5,154405,14401,5,154405,12373,7744,0,117,14265,50611,1,0,7555
52475616,0,5,154405,14401,5,154405,12373,7744,0,117,14265,50611,1,0,7555
52475617,0,5,154405,14401,5,154405,12373,7744,0,117,14265,50611,1,0,7555
52475618,0,5,154405,14401,5,154405,12373,7744,0,117,14265,50611,1,0,6000
52475619,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,1,400400,6003
52475620,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,1,400400,6003
52475621,0,5,154405,14401,5,154405,12373,7744,0,0,14265,50611,0,400400,6003
52475622,0,5,154405,14401,5,154405,12373,7744,0,0,14265,117,0,400400,6003
52475623,0,5,154405,14401,5,154405,12373,7744,0,0,14265,117,0,400400,6003
52475624,2001,5,154405,14401,5,154405,12373,7744,0,0,14265,117,0,400400,6003
52475625,16401,5,154405,14401,5,154405,12373,7744,0,0,14265,117,0,400400,6003
52597924,4331,4,12075,14363,4,12075,4,7744,0,0,116400,142200,0,400400,14006
52597925,4331,4,12075,14363,4,12075,4,7744,0,0,116400,142200,0,400400,14006
52597926,4335,4,12075,14363,4,12075,4,7744,0,0,116400,142200,0,400400,14006
52597927,4335,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597928,4335,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597929,4336,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597930,4336,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597931,4337,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597932,4332,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597933,4332,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597934,4332,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597935,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597936,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597937,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,14006
52597938,4334,4,12075,14363,4,12075,4,7744,12077,0,116400,116400,0,400400,14006
52597939,4334,4,12075,14363,4,12075,4,7744,12077,0,116400,116400,0,400400,14006
52597940,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,1,0,14005
52597941,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,1,0,12005
52597942,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,1,0,12077
52597943,4334,4,12075,14363,4,12075,4,7744,0,51125,116400,116400,1,0,12077
# MARK RU tick=52597943
52597944,4334,4,12075,14363,4,12075,4,7744,0,51125,116400,116400,1,0,12077
52597945,4334,4,12075,14363,4,12075,4,7744,0,51125,116400,116400,1,0,12077
52597946,4334,4,12075,14363,4,12075,4,7744,0,51125,116400,116400,1,0,12000
52597947,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,1,400400,12005
52597948,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,1,400400,12005
52597949,4334,4,12075,14363,4,12075,4,7744,0,0,116400,116400,0,400400,12005
52597950,4334,4,12075,14363,4,12075,4,7744,0,0,116400,51125,0,400400,12005
52597951,4334,4,12075,14363,4,12075,4,7744,0,0,116400,51125,0,400400,12005
52597952,4333,4,12075,14363,4,12075,4,7744,0,0,116400,51125,0,400400,12005
52597953,4333,4,12075,14363,4,12075,4,7744,0,0,51125,51125,0,400400,12005
52597954,4333,4,12075,14363,4,12075,4,7744,0,0,51125,51125,0,400400,12005
52597955,377,4,12075,14363,4,12075,4,7744,0,0,51125,51125,0,400400,12005
52597956,377,4,12075,14363,4,12075,4,7744,0,0,52522,51125,0,400400,12005
52597957,377,4,12075,14363,4,12075,4,7744,0,0,52522,51125,0,400400,12005
52597958,401,4,12075,14363,4,12075,4,7744,0,0,52522,51125,0,400400,12005
52597959,16363,4,12075,14363,4,12075,4,7744,0,0,52522,51125,0,400400,12005
52597960,16363,4,12075,14363,4,12075,4,7744,0,0,52522,51125,0,400400,12005
52597961,0,4,12075,14363,4,12075,4,7744,14363,0,52522,51125,0,400400,12005
52597962,6000,4,12075,14363,4,12075,4,7744,14363,0,52522,51125,0,400400,12005
52597963,6000,4,12075,14363,4,12075,4,7744,0,0,52522,51125,1,0,12006
52597964,6000,4,12075,14363,4,12075,4,7744,0,0,52522,51125,1,0,14006
52597965,6000,4,12075,14363,4,12075,4,7744,0,0,52522,51125,1,0,14363
52597966,6046,4,12075,14363,4,12075,4,7744,0,4613,52522,51125,1,0,14363
52597967,6046,4,12075,14363,4,12075,4,7744,0,4613,52522,51125,1,0,14363
52597968,6046,4,12075,14363,4,12075,4,7744,0,4613,52522,51125,1,0,14363
52597969,6046,4,12075,14363,4,12075,4,7744,0,4613,52522,51125,1,0,14000
52597970,6046,4,12075,14363,4,12075,4,7744,0,0,52522,51125,1,400400,14006
52597971,6046,4,12075,14363,4,12075,4,7744,0,0,52522,51125,1,400400,14006
52597972,6046,4,12075,14363,4,12075,4,7744,0,0,52522,51125,0,400400,14006
52597973,145,122,12075,14364,122,12075,4,7744,0,0,52522,4613,0,400400,14006
52597974,145,122,12075,14364,122,12075,4,7744,0,0,52522,4613,0,400400,14006
52597975,0,122,12075,14364,122,12075,4,7744,0,0,52522,4613,0,400400,14006
52597976,0,122,12075,14364,122,12075,4,7744,0,0,52522,4613,0,400400,14006
52597977,0,122,12075,14364,122,12075,4,7744,0,0,52522,4613,0,400400,14006
52597978,0,122,12075,14364,122,12075,4,7744,7557,0,52522,4613,0,417557,14006
52597979,0,122,12075,14364,122,12075,4,7744,7557,0,52522,4613,0,417557,14006
52597980,0,122,12075,14364,122,12075,4,7744,0,0,52522,4613,0,400400,14003
52597981,0,122,12075,14364,122,12075,4,7744,122,0,52522,4613,0,400122,6003
52597982,0,122,12075,14364,122,12075,4,7744,122,0,52522,122,0,400122,7557
52597983,0,122,12075,14364,122,12075,4,7744,122,0,52522,122,0,400122,7557
52597984,2001,122,12075,14364,122,12075,4,7744,122,0,52522,122,0,400122,7557
52597985,16364,122,12075,14364,122,12075,4,7744,122,0,52522,122,0,400122,7557
52597986,16364,122,12075,14364,122,12075,4,7744,122,0,52522,122,0,400122,6000
52597987,0,122,12075,14364,122,12075,4,7744,122,0,52522,122,0,400122,6003
52597988,0,122,12075,14364,122,12075,4,7744,0,0,52522,122,0,400400,6003
52597989,0,122,12075,14364,122,12075,4,7744,14364,0,52522,122,0,400000,6003
52597990,6000,122,12075,14364,122,12075,4,7744,14364,0,52522,122,0,400000,6003
52597991,6000,122,12075,14364,122,12075,4,7744,0,0,52522,122,1,0,6006
52597992,6000,122,12075,14364,122,12075,4,7744,0,0,52522,122,1,0,14006
52597993,6000,122,12075,14364,122,12075,4,7744,0,0,52522,122,1,0,14364
52597994,6540,122,12075,14364,122,12075,4,7744,0,54032,52522,122,1,0,14364
52597995,6540,122,12075,14364,122,12075,4,7744,0,54032,52522,122,1,0,14364
52597996,6540,122,12075,14364,122,12075,4,7744,0,54032,52522,122,1,0,14364
52597997,6540,122,12075,14364,122,12075,4,7744,0,54032,52522,122,1,0,14000
52597998,6540,122,12075,14364,122,12075,4,7744,0,0,52522,122,1,400400,14006
52597999,6540,122,12075,14364,122,12075,4,7744,0,0,52522,122,1,400400,14006
52598000,6540,122,12075,14364,122,12075,4,7744,0,0,52522,122,0,400400,14006
52598001,174,122,12075,14365,122,12075,4,7744,0,0,52522,54032,0,400400,14006
52598002,174,122,12075,14365,122,12075,4,7744,0,0,52522,54032,0,400400,14006
52598003,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,0,400400,14006
52598004,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,0,400400,14006
52598005,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,0,400400,14006
52598006,0,122,12075,14365,122,12075,4,7744,14416,0,52522,54032,0,0,14006
52598007,0,122,12075,14365,122,12075,4,7744,14416,0,52522,54032,0,0,14006
52598008,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,1,0,14006
52598009,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,1,0,14006
52598010,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,1,0,14416
52598011,0,122,12075,14365,122,12075,4,7744,0,12366,52522,54032,1,0,14416
52598012,0,122,12075,14365,122,12075,4,7744,0,12366,52522,54032,1,0,14416
52598013,0,122,12075,14365,122,12075,4,7744,0,12366,52522,54032,1,0,14416
52598014,0,122,12075,14365,122,12075,4,7744,0,12366,52522,54032,1,0,14000
52598015,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,1,400400,14006
52598016,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,1,400400,14006
52598017,0,122,12075,14365,122,12075,4,7744,0,0,52522,54032,0,400400,14006
52598018,0,122,12075,14365,122,12075,4,7744,0,0,52522,12366,0,400400,14006
52598019,0,122,12075,14365,122,12075,4,7744,0,0,52522,12366,0,400400,14006
52598020,2001,122,12075,14365,122,12075,4,7744,0,0,52522,12366,0,400400,14006
52598021,16365,122,12075,14365,122,12075,4,7744,0,0,52522,12366,0,400400,14006
52598022,16365,122,12075,14365,122,12075,4,7744,0,0,52522,12366,0,400400,14006
52598023,0,122,12075,14365,122,12075,4,7744,14365,0,52522,12366,0,400400,14006
52598024,6000,122,12075,14365,122,12075,4,7744,14365,0,52522,12366,0,400400,14006
52598025,6000,122,12075,14365,122,12075,4,7744,0,0,52522,12366,1,0,14006
52598026,6000,122,12075,14365,122,12075,4,7744,0,0,52522,12366,1,0,14006
52598027,6000,122,12075,14365,122,12075,4,7744,0,0,52522,12366,1,0,14365
52598028,7710,122,12075,14365,122,12075,4,7744,0,171017,52522,12366,1,0,14365
52598029,7710,122,12075,14365,122,12075,4,7744,0,171017,52522,12366,1,0,14365
52598030,7710,122,12075,14365,122,12075,4,7744,0,171017,52522,12366,1,0,14365
52598031,7710,122,12075,14365,122,12075,4,7744,0,171017,52522,12366,1,0,14000
52598032,7710,122,12075,14365,122,12075,4,7744,0,0,52522,12366,1,400400,14006
52598033,7710,122,12075,14365,122,12075,4,7744,0,0,52522,12366,1,400400,14006
52598034,7710,122,12075,14365,122,12075,4,7744,0,0,52522,12366,0,400400,14006
52598035,0,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,0,400400,14006
52598036,0,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,0,400400,14006
