tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
44604663,2001,123,17,773,10,1164,0,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604664,16417,123,17,773,10,1164,0,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604665,16417,123,17,773,10,1164,0,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604666,0,123,17,773,10,1164,0,22417,0,22416,22417,7045,0,0,22416,177777,0,0
44604667,6000,123,17,773,10,1164,0,22417,0,22416,22417,7045,0,0,22416,177777,0,0
44604668,6000,123,17,773,10,1164,0,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604669,6000,123,17,773,10,1164,0,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604670,6000,123,17,773,10,1164,0,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604671,6046,123,17,773,10,1164,4606,0,4606,22416,22417,7045,0,0,22416,177777,0,0
44604672,6046,123,17,773,10,1164,4606,0,4606,22416,22417,7045,0,0,22416,177777,0,0
44604673,6046,123,17,773,10,1164,4606,0,4606,22416,22417,7045,0,0,22416,177777,0,0
44604674,6046,123,17,773,10,1164,4606,0,4606,22416,22417,7045,0,0,22416,177777,0,0
44604675,6046,123,17,773,10,1164,4606,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604676,6046,123,17,773,10,1164,4606,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604677,6046,123,17,773,10,1164,4606,0,0,22416,22417,7045,0,0,22416,177777,0,0
44604678,145,123,17,773,10,1164,4727,0,0,22416,4606,0,50145,0,123,177654,0,123
44604679,145,123,17,773,10,1164,123,0,0,22416,4606,0,50145,0,123,177654,0,123
44604680,0,123,17,773,10,1164,123,0,0,22416,4606,0,50145,0,123,177654,0,123
44604681,0,123,17,773,10,1164,123,0,0,22416,4606,0,50145,0,123,177654,0,123
44604682,0,123,17,773,10,1164,123,0,0,22416,4606,0,50145,0,123,177654,0,123
44604683,0,123,17,773,10,1164,123,772,0,22416,4606,0,50145,0,123,177654,0,123
44604684,0,123,17,773,10,1164,123,772,0,22416,4606,0,50145,0,123,177654,0,123
44604685,0,123,17,773,10,1164,123,0,0,22416,4606,0,50145,0,123,177654,0,123
44604686,0,123,17,773,10,1164,123,123,0,22416,4606,0,50145,0,123,177654,0,123
44604687,0,123,17,773,10,1164,0,123,0,22416,4606,51400,0,0,0,177777,0,0
44604688,0,123,17,773,10,1164,0,123,0,22416,4606,51400,0,4,0,177777,0,0
44604689,2001,123,17,773,10,1164,0,123,0,22416,4606,51400,0,0,0,177777,0,0
44604690,16420,123,17,773,10,1164,0,123,0,22416,4606,51400,0,0,0,177777,0,0
44604691,16420,123,17,773,10,1164,0,123,0,22416,4606,51400,0,0,0,177777,0,0
44604692,0,123,17,773,10,1164,0,123,0,22416,4606,51400,0,0,0,177777,0,0
44604693,0,123,17,773,10,1164,0,0,0,22416,4606,51400,0,0,0,177777,0,0
44604694,0,123,17,773,10,1164,0,22420,0,22416,4606,51400,0,0,0,177777,0,0
44604695,6000,123,17,773,10,1164,0,22420,0,22416,4606,51400,0,0,0,177777,0,0
44604696,6000,123,17,773,10,1164,0,0,0,22416,4606,51400,0,0,0,177777,0,0
44604697,6000,123,17,773,10,1164,0,0,0,22416,4606,51400,0,0,0,177777,0,0
44604698,6000,123,17,773,10,1164,0,0,0,22416,4606,51400,0,0,0,177777,0,0
44604699,6550,123,17,773,10,1164,55014,0,55014,22416,4606,51400,0,0,0,177777,0,0
44604700,6550,123,17,773,10,1164,55014,0,55014,22416,4606,51400,0,0,0,177777,0,0
44604701,6550,123,17,773,10,1164,55014,0,55014,22416,4606,51400,0,0,0,177777,0,0
44604702,6550,123,17,773,10,1164,55014,0,55014,22416,4606,51400,0,0,0,177777,0,0
44604703,6550,123,17,773,10,1164,55014,0,0,22416,4606,51400,0,0,0,177777,0,0
44604704,6550,123,17,773,10,1164,55014,0,0,22416,4606,51400,0,0,0,177777,0,0
44604705,6550,123,17,773,10,1164,55014,0,0,22416,4606,51400,0,0,0,177777,0,0
44604706,121,123,17,773,10,1164,55014,0,0,22416,55014,0,121,0,22416,155361,0,0
44604707,121,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604708,174,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604709,174,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604710,174,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604711,174,123,17,773,10,1164,0,22434,0,22416,55014,0,121,0,22416,155361,0,0
44604712,174,123,17,773,10,1164,0,22434,0,22416,55014,0,121,0,22416,155361,0,0
44604713,174,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604714,174,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604715,174,123,17,773,10,1164,0,0,0,22416,55014,0,121,0,22416,155361,0,0
44604716,174,123,17,773,10,1164,5310,0,5310,22416,55014,0,121,0,22416,155361,0,0
44604717,174,123,17,773,10,1164,5310,0,5310,22416,55014,0,121,0,22416,155361,0,0
44604718,174,123,17,773,10,1164,5310,0,5310,22416,55014,0,121,0,22416,155361,0,0
44604719,174,123,17,773,10,1164,5310,0,5310,22416,55014,0,121,0,22416,155361,0,0
44604720,174,123,17,773,10,1164,5310,0,0,22416,55014,0,121,0,22416,155361,0,0
44604721,174,123,17,773,10,1164,5310,0,0,22416,55014,0,121,0,22416,155361,0,0
44604722,174,123,17,773,10,1164,5310,0,0,22416,55014,0,121,0,22416,155361,0,0
44604723,174,123,17,773,10,1164,5310,0,0,22416,5310,7045,174,0,22416,155361,0,0
44604724,174,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604725,0,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604726,0,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604727,0,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604728,0,123,17,773,10,1164,0,5310,0,22416,5310,7045,174,3,22416,155361,0,0
44604729,0,123,17,773,10,1164,0,5310,0,22416,5310,7045,174,3,22416,155361,0,0
44604730,0,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604731,0,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604732,0,123,17,773,10,1164,0,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604733,0,123,17,773,10,1164,2,0,2,22416,5310,7045,174,3,22416,155361,0,0
44604734,0,123,17,773,10,1164,2,0,2,22416,5310,7045,174,3,22416,155361,0,0
44604735,0,123,17,773,10,1164,2,0,2,22416,5310,7045,174,3,22416,155361,0,0
44604736,0,123,17,773,10,1164,2,0,2,22416,5310,7045,174,3,22416,155361,0,0
44604737,0,123,17,773,10,1164,2,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604738,0,123,17,773,10,1164,2,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604739,0,123,17,773,10,1164,2,0,0,22416,5310,7045,174,3,22416,155361,0,0
44604740,0,123,17,773,10,1164,2,0,0,22416,2,7045,0,3,2,177775,2,0
44604741,0,123,17,773,10,1164,0,0,0,22416,2,7045,0,4,2,177775,2,0
44604742,2001,123,17,773,10,1164,0,0,0,22416,2,7045,0,0,2,177775,2,0
44604743,16421,123,17,773,10,1164,0,0,0,22416,2,7045,0,0,2,177775,2,0
44604744,16421,123,17,773,10,1164,0,0,0,22416,2,7045,0,0,2,177775,2,0
44604745,0,123,17,773,10,1164,0,22421,0,22416,2,7045,0,0,2,177775,2,0
44604746,6000,123,17,773,10,1164,0,22421,0,22416,2,7045,0,0,2,177775,2,0
44604747,6000,123,17,773,10,1164,0,0,0,22416,2,7045,0,0,2,177775,2,0
44604748,6000,123,17,773,10,1164,0,0,0,22416,2,7045,0,0,2,177775,2,0
44604749,6000,123,17,773,10,1164,0,0,0,22416,2,7045,0,0,2,177775,2,0
44604750,6500,123,17,773,10,1164,50014,0,50014,22416,2,7045,0,0,2,177775,2,0
44604751,6500,123,17,773,10,1164,50014,0,50014,22416,2,7045,0,0,2,177775,2,0
44604752,6500,123,17,773,10,1164,50014,0,50014,22416,2,7045,0,0,2,177775,2,0
44604753,6500,123,17,773,10,1164,50014,0,50014,22416,2,7045,0,0,2,177775,2,0
44604754,6500,123,17,773,10,1164,50014,0,0,22416,2,7045,0,0,2,177775,2,0
44604755,6500,123,17,773,10,1164,50014,0,0,22416,2,7045,0,0,2,177775,2,0
44604756,6500,123,17,773,10,1164,50014,0,0,22416,2,7045,0,0,2,177775,2,0
44604757,172,123,17,2,10,1164,50014,0,0,22416,50014,1000,172,0,22416,155361,0,0
44604758,172,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604759,0,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604760,0,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604761,0,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604762,0,123,17,2,10,1164,0,22435,0,22416,50014,1000,172,3,22416,155361,0,0
44604763,0,123,17,2,10,1164,0,22435,0,22416,50014,1000,172,3,22416,155361,0,0
44604764,0,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604765,0,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604766,0,123,17,2,10,1164,0,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604767,0,123,17,2,10,1164,5252,0,5252,22416,50014,1000,172,3,22416,155361,0,0
44604768,0,123,17,2,10,1164,5252,0,5252,22416,50014,1000,172,3,22416,155361,0,0
44604769,0,123,17,2,10,1164,5252,0,5252,22416,50014,1000,172,3,22416,155361,0,0
44604770,0,123,17,2,10,1164,5252,0,5252,22416,50014,1000,172,3,22416,155361,0,0
44604771,0,123,17,2,10,1164,5252,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604772,0,123,17,2,10,1164,5252,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604773,0,123,17,2,10,1164,5252,0,0,22416,50014,1000,172,3,22416,155361,0,0
44604774,0,123,17,2,10,1164,5252,0,0,22416,5252,7045,0,3,5252,172525,5252,0
44604775,0,123,17,2,10,1164,0,0,0,22416,5252,7045,0,4,5252,172525,5252,0
44604776,2001,123,17,2,10,1164,0,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604777,16422,123,17,2,10,1164,0,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604778,16422,123,17,2,10,1164,0,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604779,0,123,17,2,10,1164,0,22422,0,22416,5252,7045,0,0,5252,172525,5252,0
44604780,6000,123,17,2,10,1164,0,22422,0,22416,5252,7045,0,0,5252,172525,5252,0
44604781,6000,123,17,2,10,1164,0,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604782,6000,123,17,2,10,1164,0,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604783,6000,123,17,2,10,1164,0,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604784,7426,123,17,2,10,1164,142600,0,142600,22416,5252,7045,0,0,5252,172525,5252,0
44604785,7426,123,17,2,10,1164,142600,0,142600,22416,5252,7045,0,0,5252,172525,5252,0
44604786,7426,123,17,2,10,1164,142600,0,142600,22416,5252,7045,0,0,5252,172525,5252,0
44604787,7426,123,17,2,10,1164,142600,0,142600,22416,5252,7045,0,0,5252,172525,5252,0
44604788,7426,123,17,2,10,1164,142600,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604789,7426,123,17,2,10,1164,142600,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604790,7426,123,17,2,10,1164,142600,0,0,22416,5252,7045,0,0,5252,172525,5252,0
44604791,4337,123,5252,2,10,1164,142602,0,0,22416,142600,125012,74337,0,2,177775,0,2
44604792,4337,123,5252,2,10,1164,2,0,0,22416,142600,125012,74337,4,2,177775,0,2
44604793,4340,123,5252,2,10,1164,2,0,0,22416,142600,125012,74337,4,2,177775,0,2
44604794,4340,123,5252,2,10,1164,377,0,0,22416,2,1000,377,4,377,177400,377,0
44604795,4341,123,5252,2,10,1164,377,0,0,22416,2,1000,377,0,377,177400,377,0
44604796,4335,123,5252,2,10,1164,377,0,0,22416,2,1000,377,0,377,177400,377,0
44604797,4335,123,5252,2,10,1164,123,0,0,22416,2,177400,54335,0,123,177654,0,123
44604798,4335,123,5252,2,10,1164,123,0,0,22416,2,177400,54335,0,123,177654,0,123
44604799,4336,123,5252,2,10,1164,123,0,0,22416,2,177400,54335,0,123,177654,0,123
44604800,4336,123,5252,2,10,1164,5253,0,0,22416,2,51400,60000,0,5253,172524,0,5252
44604801,4337,123,5252,2,10,1164,5253,0,0,22416,2,51400,60000,10,5253,172524,0,5252
44604802,4341,123,5252,2,10,1164,5253,0,0,22416,2,51400,60000,10,5253,172524,0,5252
44604803,4341,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,10,0,177776,1,2
44604804,4341,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604805,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604806,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604807,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604808,4345,123,5252,2,10,1164,0,5253,0,22416,2,125412,70350,3,0,177776,1,2
# MARK on-ST tick=44604808
44604809,4345,123,5252,2,10,1164,0,5253,0,22416,2,125412,70350,3,0,177776,1,2
44604810,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604811,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604812,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604813,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604814,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604815,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604816,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604817,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604818,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604819,4345,123,5252,2,10,1164,0,0,0,22416,2,125412,70350,3,0,177776,1,2
44604820,4345,123,5252,2,10,1164,0,0,0,22416,0,400,4345,3,0,177777,0,0
44604821,4345,123,5252,2,10,1164,0,0,0,22416,0,400,4345,4,0,177777,0,0
44604822,4346,123,5252,2,10,1164,0,0,0,22416,0,400,4345,4,0,177777,0,0
44604823,4346,123,5252,2,10,1164,377,0,0,0,0,0,377,4,0,177400,377,0
44604824,4347,123,5252,2,10,1164,377,0,0,0,0,0,377,0,0,177400,377,0
44604825,4347,123,5252,2,10,1164,377,0,0,0,0,0,377,0,0,177400,377,0
44604826,4347,123,5252,2,10,1164,123,0,0,0,0,177400,130000,0,123,177654,0,123
44604827,4350,123,5252,2,10,1164,123,0,0,0,0,177400,130000,11,123,177654,0,123
44604828,4343,123,5252,2,10,1164,123,0,0,0,0,177400,130000,11,123,177654,0,123
44604829,4343,123,5252,2,10,1164,51400,0,0,0,0,51400,4343,11,51400,126377,51400,0
44604830,4343,123,5252,2,10,1164,51400,0,0,0,0,51400,4343,0,51400,126377,51400,0
44604831,4344,123,5252,2,10,1164,51400,0,0,0,0,51400,4343,0,51400,126377,51400,0
44604832,4344,123,5252,2,10,1164,5253,0,0,0,0,123,110000,0,5253,172524,0,5253
44604833,4345,123,5252,2,10,1164,5253,0,0,0,0,123,110000,0,5253,172524,0,5253
44604834,145,123,5252,2,10,1164,5253,0,0,0,0,123,110000,0,5253,172524,0,5253
44604835,145,123,5252,2,10,1164,51400,0,0,0,0,125412,130145,0,51400,126377,0,51400
44604836,145,123,5252,2,10,1164,51400,0,0,0,0,125412,130145,0,51400,126377,0,51400
44604837,0,123,5252,2,10,1164,51400,0,0,0,0,125412,130145,0,51400,126377,0,51400
44604838,0,123,5252,2,10,1164,51400,0,0,0,0,125412,130145,0,51400,126377,0,51400
44604839,0,123,5252,2,10,1164,51400,0,0,0,0,125412,130145,0,51400,126377,0,51400
44604840,0,123,5252,2,10,1164,51400,5253,0,0,0,125412,130145,0,51400,126377,0,51400
# MARK on-ST tick=44604840
44604841,0,123,5252,2,10,1164,51400,5253,0,0,0,125412,130145,0,51400,126377,0,51400
44604842,0,123,5252,2,10,1164,51400,0,0,0,0,125412,130145,0,51400,126377,0,51400
44604843,0,123,5252,2,10,1164,51400,51400,0,0,0,125412,130145,0,51400,126377,0,51400
44604844,0,123,5252,2,10,1164,0,51400,0,0,0,123,0,0,0,177777,0,0
44604845,0,123,5252,2,10,1164,0,51400,0,0,0,123,0,4,0,177777,0,0
44604846,2001,123,5252,2,10,1164,0,51400,0,0,0,123,0,0,0,177777,0,0
44604847,16423,123,5252,2,10,1164,0,51400,0,0,0,123,0,0,0,177777,0,0
44604848,16423,123,5252,2,10,1164,0,51400,0,0,0,123,0,0,0,177777,0,0
44616123,17162,3,110044,7732,55345,7753,0,7732,0,7753,7732,155017,0,0,0,177777,0,0
44616124,0,3,110044,7732,55345,7753,0,7732,0,7753,7732,155017,0,0,0,177777,0,0
44616125,0,3,110044,7732,55345,7753,0,0,0,7753,7732,155017,0,0,0,177777,0,0
44616126,0,3,110044,7732,55345,7753,0,63162,0,7753,7732,155017,0,0,0,177777,0,0
44616127,6000,3,110044,7732,55345,7753,0,63162,0,7753,7732,155017,0,0,0,177777,0,0
44616128,6000,3,110044,7732,55345,7753,0,0,0,7753,7732,155017,0,0,0,177777,0,0
44616129,6000,3,110044,7732,55345,7753,0,0,0,7753,7732,155017,0,0,0,177777,0,0
44616130,6000,3,110044,7732,55345,7753,0,0,0,7753,7732,155017,0,0,0,177777,0,0
44616131,6562,3,110044,7732,55345,7753,56203,0,56203,7753,7732,155017,0,0,0,177777,0,0
44616132,6562,3,110044,7732,55345,7753,56203,0,56203,7753,7732,155017,0,0,0,177777,0,0
44616133,6562,3,110044,7732,55345,7753,56203,0,56203,7753,7732,155017,0,0,0,177777,0,0
44616134,6562,3,110044,7732,55345,7753,56203,0,56203,7753,7732,155017,0,0,0,177777,0,0
44616135,6562,3,110044,7732,55345,7753,56203,0,0,7753,7732,155017,0,0,0,177777,0,0
44616136,6562,3,110044,7732,55345,7753,56203,0,0,7753,7732,155017,0,0,0,177777,0,0
44616137,6562,3,110044,7732,55345,7753,56203,0,0,7753,7732,155017,0,0,0,177777,0,0
44616138,174,3,110044,7732,55345,7753,56203,0,0,7753,56203,0,174,0,7753,170024,0,0
44616139,174,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616140,0,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616141,0,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616142,0,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616143,0,3,110044,7732,55345,7753,0,7535,0,7753,56203,0,174,3,7753,170024,0,0
44616144,0,3,110044,7732,55345,7753,0,7535,0,7753,56203,0,174,3,7753,170024,0,0
44616145,0,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616146,0,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616147,0,3,110044,7732,55345,7753,0,0,0,7753,56203,0,174,3,7753,170024,0,0
44616148,0,3,110044,7732,55345,7753,11265,0,11265,7753,56203,0,174,3,7753,170024,0,0
44616149,0,3,110044,7732,55345,7753,11265,0,11265,7753,56203,0,174,3,7753,170024,0,0
44616150,0,3,110044,7732,55345,7753,11265,0,11265,7753,56203,0,174,3,7753,170024,0,0
44616151,0,3,110044,7732,55345,7753,11265,0,11265,7753,56203,0,174,3,7753,170024,0,0
44616152,0,3,110044,7732,55345,7753,11265,0,0,7753,56203,0,174,3,7753,170024,0,0
44616153,0,3,110044,7732,55345,7753,11265,0,0,7753,56203,0,174,3,7753,170024,0,0
44616154,0,3,110044,7732,55345,7753,11265,0,0,7753,56203,0,174,3,7753,170024,0,0
44616155,0,3,110044,7732,55345,7753,11265,0,0,7753,11265,165417,0,3,11265,166512,11265,0
44616156,0,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,4,11265,166512,11265,0
44616157,2001,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616158,17163,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616159,17163,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616160,0,3,110044,7732,55345,7753,0,63163,0,7753,11265,165417,0,0,11265,166512,11265,0
44616161,6000,3,110044,7732,55345,7753,0,63163,0,7753,11265,165417,0,0,11265,166512,11265,0
44616162,6000,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616163,6000,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616164,6000,3,110044,7732,55345,7753,0,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616165,6146,3,110044,7732,55345,7753,14603,0,14603,7753,11265,165417,0,0,11265,166512,11265,0
44616166,6146,3,110044,7732,55345,7753,14603,0,14603,7753,11265,165417,0,0,11265,166512,11265,0
44616167,6146,3,110044,7732,55345,7753,14603,0,14603,7753,11265,165417,0,0,11265,166512,11265,0
44616168,6146,3,110044,7732,55345,7753,14603,0,14603,7753,11265,165417,0,0,11265,166512,11265,0
44616169,6146,3,110044,7732,55345,7753,14603,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616170,6146,3,110044,7732,55345,7753,14603,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616171,6146,3,110044,7732,55345,7753,14603,0,0,7753,11265,165417,0,0,11265,166512,11265,0
44616172,145,3,110044,11265,55345,7753,15667,0,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616173,145,3,110044,11265,55345,7753,11265,0,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616174,0,3,110044,11265,55345,7753,11265,0,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616175,0,3,110044,11265,55345,7753,11265,0,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616176,0,3,110044,11265,55345,7753,11265,0,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616177,0,3,110044,11265,55345,7753,11265,7556,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616178,0,3,110044,11265,55345,7753,11265,7556,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616179,0,3,110044,11265,55345,7753,11265,0,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616180,0,3,110044,11265,55345,7753,11265,11265,0,7753,14603,132422,70145,0,11265,166512,0,11265
44616181,0,3,110044,11265,55345,7753,0,11265,0,7753,11265,132422,0,0,0,177777,0,0
44616182,0,3,110044,11265,55345,7753,0,11265,0,7753,11265,132422,0,4,0,177777,0,0
44616183,2001,3,110044,11265,55345,7753,0,11265,0,7753,11265,132422,0,0,0,177777,0,0
44616184,17164,3,110044,11265,55345,7753,0,11265,0,7753,11265,132422,0,0,0,177777,0,0
44616185,17164,3,110044,11265,55345,7753,0,11265,0,7753,11265,132422,0,0,0,177777,0,0
44616186,0,3,110044,11265,55345,7753,0,11265,0,7753,11265,132422,0,0,0,177777,0,0
44616187,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616188,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616189,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616190,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616191,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616192,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616193,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616194,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616195,0,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616196,0,3,110044,11265,55345,7753,0,63164,0,7753,11265,132422,0,0,0,177777,0,0
44616197,6000,3,110044,11265,55345,7753,0,63164,0,7753,11265,132422,0,0,0,177777,0,0
44616198,6000,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616199,6000,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616200,6000,3,110044,11265,55345,7753,0,0,0,7753,11265,132422,0,0,0,177777,0,0
44616201,7440,3,110044,11265,55345,7753,144074,0,144074,7753,11265,132422,0,0,0,177777,0,0
44616202,7440,3,110044,11265,55345,7753,144074,0,144074,7753,11265,132422,0,0,0,177777,0,0
44616203,7440,3,110044,11265,55345,7753,144074,0,144074,7753,11265,132422,0,0,0,177777,0,0
44616204,7440,3,110044,11265,55345,7753,144074,0,144074,7753,11265,132422,0,0,0,177777,0,0
44616205,7440,3,110044,11265,55345,7753,144074,0,0,7753,11265,132422,0,0,0,177777,0,0
44616206,7440,3,110044,11265,55345,7753,144074,0,0,7753,11265,132422,0,0,0,177777,0,0
44616207,7440,3,110044,11265,55345,7753,144074,0,0,7753,11265,132422,0,0,0,177777,0,0
44616208,222,3,110044,11265,55345,7753,166477,0,0,7753,144074,0,222,0,22443,155334,0,0
44616209,222,3,110044,11265,55345,7753,22443,0,0,7753,144074,0,222,0,22443,155334,0,0
44616210,223,3,110044,11265,55345,7753,22443,0,0,7753,144074,0,222,0,22443,155334,0,0
44616211,223,3,110044,11265,55345,7753,11265,0,0,22443,22443,21445,223,0,11265,166512,0,11265
44616212,223,3,110044,11265,55345,7753,11265,0,0,22443,22443,21445,223,0,11265,166512,0,11265
44616213,145,3,110044,11265,55345,7753,11265,0,0,22443,22443,21445,223,0,11265,166512,0,11265
44616214,145,3,110044,11265,55345,7753,0,0,0,22443,22443,132422,145,0,22443,155334,0,0
44616215,145,3,110044,11265,55345,7753,0,0,0,22443,22443,132422,145,0,22443,155334,0,0
44616216,0,3,110044,11265,55345,7753,0,0,0,22443,22443,132422,145,0,22443,155334,0,0
44616217,17165,3,110044,11265,55345,7753,0,0,0,22443,22443,132422,145,0,22443,155334,0,0
44616218,17165,3,110044,11265,55345,7753,0,0,0,22443,22443,132422,145,0,22443,155334,0,0
44616219,0,3,110044,11265,55345,7753,0,63165,0,22443,22443,132422,145,0,22443,155334,0,0
